word,lemma,pos,freq
sin,sin,NN,30
1,1,CD,30
john,john,NNP,30
churches,churches,NNS,29
parker,parker,NNP,28
too,too,RB,28
real,real,JJ,28
very,very,RB,28
same,same,DT,28
being,being,VBG,28
st.,st.,NNP,28
two,two,CD,27
social,social,JJ,27
before,before,IN,27
most,most,RB,27
religious,religious,JJ,27
history,history,NN,27
fact,fact,NN,26
great,great,JJ,26
such,such,NN,26
experience,experience,NN,26
himself,himself,PRP,25
among,among,IN,25
most,most,DT,25
during,during,IN,25
spiritual,spiritual,JJ,25
community,community,NN,25
while,while,IN,24
thus,thus,RB,24
without,without,IN,24
part,part,NN,24
),),NN,24
never,never,RB,23
more,more,DT,23
things,things,NNS,23
made,made,VBN,23
3,3,CD,23
shall,shall,MD,23
.,.,NN,23
zen,zen,NNP,23
modern,modern,JJ,22
after,after,IN,22
came,came,VBD,22
cannot,cannot,NN,22
own,own,JJ,22
make,make,VB,22
since,since,IN,22
century,century,NN,22
well,well,RB,22
lord,lord,NNP,22
though,though,IN,21
day,day,NN,21
christianity,christianity,NNP,21
again,again,RB,21
three,three,CD,21
whether,whether,IN,21
present,present,JJ,21
unity,unity,NN,21
where,where,WRB,21
numbers,numbers,NNS,21
good,good,JJ,21
nature,nature,NN,21
:,:,NN,21
today,today,NN,20
upon,upon,IN,20
itself,itself,PRP,20
both,both,DT,20
moral,moral,JJ,20
find,find,VB,20
something,something,PRP,20
holy,holy,JJ,20
why,why,WRB,20
under,under,IN,20
2,2,CD,20
over,over,IN,20
universe,universe,NN,20
peace,peace,NN,20
family,family,NN,20
light,light,NN,20
atom,atom,NN,20
every,every,DT,19
how,how,WRB,19
so,so,IN,19
within,within,IN,19
become,become,VB,19
first,first,JJ,19
another,another,DT,19
least,least,DT,19
almost,almost,RB,19
bible,bible,NNP,19
just,just,RB,19
work,work,NN,19
yet,yet,CC,19
five,five,CD,19
race,race,NN,19
word,word,NN,19
lo,lo,NNP,19
shu,shu,NNP,19
nor,nor,CC,18
one,one,PRP,18
birth,birth,NN,18
think,think,VB,18
catholics,catholics,NNPS,18
sense,sense,NN,18
give,give,VB,18
like,like,IN,18
only,only,DT,18
order,order,NN,18
about,about,RB,18
salvation,salvation,NN,18
chinese,chinese,JJ,18
realtors,realtors,NNS,18
thing,thing,NN,17
here,here,RB,17
few,few,DT,17
said,said,VBD,17
group,group,NN,17
reality,reality,NN,17
american,american,JJ,17
important,important,JJ,17
certain,certain,JJ,17
square,square,NN,17
ago,ago,RB,17
good,good,NN,17
earth,earth,NN,17
peas,peas,NNS,17
let,let,VB,16
often,often,RB,16
although,although,IN,16
far,far,RB,16
live,live,VB,16
position,position,NN,16
son,son,NNP,16
we,we,NN,16
yet,yet,RB,15
possible,possible,JJ,15
fear,fear,NN,15
themselves,themselves,PRP,15
heart,heart,NN,15
am,am,VBP,15
given,given,VBN,15
hope,hope,NN,15
no,no,RB,15
mean,mean,VB,15
picture,picture,NN,15
take,take,VB,15
much,much,DT,15
already,already,RB,15
others,others,NNS,15
words,words,NNS,15
evil,evil,NN,15
idea,idea,NN,15
political,political,JJ,15
china,china,NNP,15
space,space,NN,15
natural,natural,JJ,14
down,down,RP,14
ourselves,ourselves,PRP,14
however,however,RB,14
much,much,RB,14
old,old,JJ,14
war,war,NN,14
existence,existence,NN,14
terms,terms,NNS,14
seems,seems,VBZ,14
last,last,DT,14
course,course,NN,14
protestant,protestant,JJ,14
country,country,NN,14
personal,personal,JJ,14
5,5,CD,14
irenaeus,irenaeus,NNP,14
institutions,institutions,NNS,14
is,is,NN,14
theology,theology,NN,13
done,done,VBN,13
out,out,IN,13
took,took,VBD,13
over,over,RP,13
theological,theological,JJ,13
point,point,NN,13
situation,situation,NN,13
longer,longer,RBR,13
taken,taken,VBN,13
on,on,RP,13
mind,mind,NN,13
traditional,traditional,JJ,13
simply,simply,RB,13
seen,seen,VBN,13
hundred,hundred,CD,13
period,period,NN,13
early,early,JJ,13
america,america,NNP,13
effect,effect,NN,13
therefore,therefore,RB,13
roman,roman,JJ,13
state,state,NN,13
true,true,JJ,13
small,small,JJ,13
back,back,RB,13
adam,adam,NNP,13
whole,whole,JJ,13
hands,hands,NNS,13
fellowship,fellowship,NN,13
god,god,NN,13
play,play,NN,13
come,come,VB,12
extent,extent,NN,12
problem,problem,NN,12
end,end,NN,12
might,might,MD,12
recent,recent,JJ,12
beyond,beyond,IN,12
living,living,VBG,12
ask,ask,VB,12
entire,entire,JJ,12
choice,choice,NN,12
man's,man's,NN,12
believe,believe,VB,12
english,english,JJ,12
efforts,efforts,NNS,12
night,night,NN,12
she,she,PRP,12
created,created,VBN,12
spirit,spirit,NNP,12
immortality,immortality,NN,12
service,service,NN,12
nation,nation,NN,12
spirits,spirits,NNS,12
atoms,atoms,NNS,12
religion,religion,NN,11
quite,quite,RB,11
actually,actually,RB,11
having,having,VBG,11
gave,gave,VBD,11
ever,ever,RB,11
society,society,NN,11
slavery,slavery,NN,11
put,put,VB,11
science,science,NN,11
',','',11
four,four,CD,11
form,form,NN,11
middle,middle,JJ,11
bring,bring,VB,11
makes,makes,VBZ,11
ways,ways,NNS,11
a,a,NN,11
until,until,IN,11
body,body,NN,11
half,half,DT,11
greater,greater,JJR,11
view,view,NN,11
best,best,JJS,11
thee,thee,PRP,11
soul,soul,NN,11
result,result,NN,11
growing,growing,VBG,11
name,name,NN,11
whom,whom,WP,11
local,local,JJ,11
evil,evil,JJ,11
yang,yang,NNP,11
hydrogen,hydrogen,NN,11
anti-slavery,anti-slavery,JJ,11
powers,powers,NNS,11
mahayana,mahayana,NNP,11
accept,accept,VB,10
persons,persons,NNS,10
public,public,JJ,10
use,use,VB,10
always,always,RB,10
hand,hand,NN,10
indeed,indeed,RB,10
law,law,NN,10
little,little,DT,10
side,side,NN,10
doctrine,doctrine,NN,10
completely,completely,RB,10
used,used,VBN,10
means,means,NNS,10
look,look,VB,10
forms,forms,NNS,10
there,there,RB,10
need,need,NN,10
means,means,VBZ,10
population,population,NN,10
need,need,VB,10
creation,creation,NN,10
risk,risk,NN,10
anything,anything,PRP,10
said,said,VBN,10
found,found,VBN,10
question,question,NN,10
following,following,VBG,10
perhaps,perhaps,RB,10
large,large,JJ,10
example,example,NN,10
toward,toward,IN,10
preparation,preparation,NN,10
flesh,flesh,NN,10
later,later,RBR,10
values,values,NNS,10
member,member,NN,10
program,program,NN,10
nuclear,nuclear,JJ,10
get,get,VB,10
and,and,NN,10
amen,amen,UH,10
magic,magic,JJ,10
fears,fears,NNS,10
issue,issue,NN,9
force,force,NN,9
believed,believed,VBD,9
demand,demand,NN,9
minds,minds,NNS,9
clear,clear,JJ,9
justice,justice,NN,9
minister,minister,NN,9
stand,stand,VB,9
less,less,RB,9
speak,speak,VB,9
how,how,NN,9
business,business,NN,9
thought,thought,NN,9
evidence,evidence,NN,9
especially,especially,RB,9
whose,whose,WP$,9
use,use,NN,9
various,various,JJ,9
common,common,JJ,9
rather,rather,IN,9
god's,god's,NNP,9
alternative,alternative,NN,9
process,process,NN,9
claim,claim,VB,9
clearly,clearly,RB,9
general,general,JJ,9
considerable,considerable,JJ,9
individuals,individuals,NNS,9
anglican,anglican,JJ,9
everyone,everyone,PRP,9
needs,needs,NNS,9
comes,comes,VBZ,9
says,says,VBZ,9
merely,merely,RB,9
beings,beings,NNS,9
image,image,NN,9
left,left,VBN,9
keep,keep,VB,9
became,became,VBD,9
away,away,RB,9
states,states,NNPS,9
ideas,ideas,NNS,9
structure,structure,NN,9
areas,areas,NNS,9
influence,influence,NN,9
divine,divine,JJ,9
meaning,meaning,NN,9
sacred,sacred,JJ,9
directly,directly,RB,9
decision,decision,NN,9
dead,dead,JJ,9
popular,popular,JJ,9
han,han,NNP,9
fear,fear,VB,9
property,property,NN,9
association,association,NNP,8
finally,finally,RB,8
seem,seem,VB,8
christians,christians,NNPS,8
difference,difference,NN,8
positive,positive,JJ,8
rest,rest,NN,8
nevertheless,nevertheless,RB,8
different,different,JJ,8
beginning,beginning,NN,8
sure,sure,JJ,8
stood,stood,VBD,8
had,had,VBN,8
love,love,NN,8
age,age,NN,8
continue,continue,VB,8
right,right,JJ,8
necessary,necessary,JJ,8
kind,kind,NN,8
elements,elements,NNS,8
wisdom,wisdom,NN,8
tradition,tradition,NN,8
nothing,nothing,PRP,8
everywhere,everywhere,RB,8
run,run,VB,8
event,event,NN,8
several,several,DT,8
go,go,VB,8
discussion,discussion,NN,8
really,really,RB,8
alone,alone,RB,8
material,material,NN,8
7,7,CD,8
doing,doing,VBG,8
prayer,prayer,NN,8
knew,knew,VBD,8
expression,expression,NN,8
began,began,VBD,8
million,million,CD,8
congregation,congregation,NN,8
according,according,IN,8
reason,reason,NN,8
place,place,NN,8
eve,eve,NNP,8
universal,universal,JJ,8
cause,cause,NN,8
eternal,eternal,JJ,8
guideposts,guideposts,NNPS,8
read,read,VB,8
better,better,JJR,8
questions,questions,NNS,8
week,week,NN,8
support,support,NN,8
strength,strength,NN,8
united,united,NN,8
powerful,powerful,JJ,8
groups,groups,NNS,8
year,year,NN,8
immediate,immediate,JJ,8
future,future,NN,8
based,based,VBN,8
terrible,terrible,JJ,8
particular,particular,JJ,8
4,4,CD,8
if,if,NN,8
are,are,NN,8
received,received,VBN,8
thou,thou,PRP,8
saviour,saviour,NNP,8
scientific,scientific,JJ,8
gives,gives,VBZ,8
professional,professional,JJ,8
mathematical,mathematical,JJ,8
session,session,NN,8
atomic,atomic,JJ,8
magical,magical,JJ,8
housing,housing,VBG,8
estate,estate,NN,8
racial,racial,JJ,8
unitarian,unitarian,JJ,7
matter,matter,NN,7
rather,rather,RB,7
free,free,JJ,7
school,school,NNP,7
leave,leave,VB,7
dr.,dr.,NNP,7
supposed,supposed,VBN,7
boston,boston,NNP,7
saying,saying,VBG,7
asked,asked,VBD,7
behind,behind,IN,7
neither,neither,CC,7
consequences,consequences,NNS,7
freedom,freedom,NN,7
city,city,NN,7
factors,factors,NNS,7
truth,truth,NN,7
seemed,seemed,VBD,7
water,water,NN,7
mythological,mythological,JJ,7
bultmann's,bultmann's,NNP,7
understanding,understanding,NN,7
statement,statement,NN,7
gospel,gospel,NN,7
long,long,RB,7
together,together,RB,7
class,class,NN,7
expressed,expressed,VBN,7
whatever,whatever,WDT,7
grace,grace,NN,7
certainly,certainly,RB,7
obviously,obviously,RB,7
going,going,VBG,7
belong,belong,VB,7
long,long,JJ,7
represented,represented,VBN,7
center,center,NN,7
first,first,RB,7
possibly,possibly,RB,7
second,second,JJ,7
interpretation,interpretation,NN,7
instead,instead,RB,7
difficult,difficult,JJ,7
written,written,VBN,7
newman,newman,NNP,7
historical,historical,JJ,7
effective,effective,JJ,7
paper,paper,NN,7
saw,saw,VBD,7
naturally,naturally,RB,7
interest,interest,NN,7
known,known,VBN,7
mankind,mankind,NN,7
development,development,NN,7
conditions,conditions,NNS,7
disobedience,disobedience,NN,7
older,older,JJR,7
will,will,NN,7
means,means,NN,7
her,her,PRP$,7
books,books,NNS,7
major,major,JJ,7
castro,castro,NNP,7
hours,hours,NNS,7
degree,degree,NN,7
communication,communication,NN,7
centuries,centuries,NNS,7
area,area,NN,7
able,able,JJ,7
leaders,leaders,NNS,7
toynbee,toynbee,NNP,7
glory,glory,NN,7
knowledge,knowledge,NN,7
devil,devil,NN,7
door,door,NN,7
basic,basic,JJ,7
belief,belief,NN,7
fill,fill,VB,7
inner,inner,JJ,7
chinese,chinese,NNPS,7
b.c.,b.c.,NNP,7
magic,magic,NN,7
yin,yin,NNP,7
opportunities,opportunities,NNS,7
ritual,ritual,NN,7
music,music,NN,7
size,size,NN,7
dream,dream,NN,7
supernatural,supernatural,JJ,7
monk,monk,NN,7
right,right,NN,6
either,either,CC,6
turn,turn,NN,6
follow,follow,VB,6
mr.,mr.,NNP,6
tears,tears,NNS,6
story,story,NN,6
brought,brought,VBN,6
opinion,opinion,NN,6
liberal,liberal,JJ,6
afraid,afraid,JJ,6
holding,holding,VBG,6
aware,aware,JJ,6
wrote,wrote,VBD,6
called,called,VBN,6
more,more,RBR,6
further,further,JJR,6
home,home,NN,6
largely,largely,RB,6
entirely,entirely,RB,6
very,very,DT,6
manner,manner,NN,6
demythologization,demythologization,NN,6
generation,generation,NN,6
talking,talking,VBG,6
achieved,achieved,VBN,6
evident,evident,JJ,6
come,come,VBN,6
recently,recently,RB,6
movement,movement,NN,6
fully,fully,RB,6
significant,significant,JJ,6
case,case,NN,6
emphasis,emphasis,NN,6
literature,literature,NN,6
significance,significance,NN,6
newspaper,newspaper,NN,6
per,per,IN,6
cent,cent,NN,6
ten,ten,CD,6
feel,feel,VB,6
month,month,NN,6
protestantism,protestantism,NNP,6
catholicism,catholicism,NNP,6
8,8,CD,6
aspects,aspects,NNS,6
myself,myself,PRP,6
women,women,NNS,6
widely,widely,RB,6
soon,soon,RB,6
students,students,NNS,6
relations,relations,NNS,6
attention,attention,NN,6
equal,equal,JJ,6
system,system,NN,6
next,next,DT,6
individual,individual,NN,6
all,all,RB,6
cosmic,cosmic,JJ,6
person,person,NN,6
humanity,humanity,NN,6
spiral,spiral,NN,6
similitude,similitude,NN,6
word,word,NNP,6
ones,ones,NNS,6
termination,termination,NN,6
help,help,VB,6
went,went,VBD,6
days,days,NNS,6
everything,everything,PRP,6
thousand,thousand,CD,6
growth,growth,NN,6
hold,hold,VB,6
cover,cover,VB,6
receive,receive,VB,6
gone,gone,VBN,6
open,open,JJ,6
regime,regime,NN,6
interfaith,interfaith,JJ,6
national,national,JJ,6
religions,religions,NNS,6
buddhism,buddhism,NNP,6
negotiate,negotiate,VB,6
opportunity,opportunity,NN,6
latter,latter,DT,6
sources,sources,NNS,6
unless,unless,IN,6
kingdom,kingdom,NN,6
6,6,CD,6
audience,audience,NN,6
trying,trying,VBG,6
food,food,NN,6
standards,standards,NNS,6
giving,giving,VBG,6
beautiful,beautiful,JJ,6
west,west,NNP,6
living,living,NN,6
movements,movements,NNS,6
associations,associations,NNS,6
faculty,faculty,NN,6
fair,fair,JJ,5
father,father,NN,5
claim,claim,NN,5
conscience,conscience,NN,5
liberalism,liberalism,NN,5
january,january,NNP,5
room,room,NN,5
remains,remains,VBZ,5
reasons,reasons,NNS,5
become,become,VBN,5
doubt,doubt,NN,5
channing,channing,NNP,5
judgment,judgment,NN,5
individual,individual,JJ,5
letter,letter,NN,5
made,made,VBD,5
language,language,NN,5
stock,stock,NN,5
immigration,immigration,NN,5
told,told,VBD,5
fire,fire,NN,5
third,third,JJ,5
concepts,concepts,NNS,5
proper,proper,JJ,5
myth,myth,NN,5
past,past,NN,5
nearly,nearly,RB,5
complete,complete,JJ,5
message,message,NN,5
little,little,JJ,5
apart,apart,RB,5
ancient,ancient,JJ,5
exactly,exactly,RB,5
understand,understand,VB,5
granted,granted,VBN,5
set,set,VB,5
forth,forth,RB,5
conviction,conviction,NN,5
accepted,accepted,VBN,5
step,step,NN,5
barth,barth,NNP,5
creative,creative,JJ,5
concerned,concerned,VBN,5
show,show,VB,5
principle,principle,NN,5
possibility,possibility,NN,5
special,special,JJ,5
1961,1961,CD,5
changed,changed,VBN,5
identify,identify,VB,5
children,children,NNS,5
spite,spite,NN,5
write,write,VB,5
readers,readers,NNS,5
sunday,sunday,NN,5
less,less,DT,5
university,university,NN,5
27,27,CD,5
former,former,DT,5
increasing,increasing,VBG,5
call,call,VB,5
hear,hear,VB,5
prayers,prayers,NNS,5
thy,thy,PRP$,5
connection,connection,NN,5
priests,priests,NNS,5
source,source,NN,5
series,series,NN,5
york,york,NNP,5
times,times,NNS,5
paid,paid,VBN,5
offered,offered,VBN,5
school,school,NN,5
unique,unique,JJ,5
recognize,recognize,VB,5
coming,coming,VBG,5
perfect,perfect,JJ,5
capable,capable,JJ,5
consequence,consequence,NN,5
because,because,RB,5
believes,believes,VBZ,5
punishment,punishment,NN,5
knows,knows,VBZ,5
intended,intended,VBN,5
share,share,NN,5
require,require,VB,5
15,15,CD,5
hearts,hearts,NNS,5
filled,filled,VBN,5
love,love,VB,5
called,called,VBD,5
big,big,JJ,5
early,early,RB,5
13,13,CD,5
crisis,crisis,NN,5
principles,principles,NNS,5
meet,meet,VB,5
available,available,JJ,5
throughout,throughout,IN,5
once,once,RB,5
around,around,IN,5
sit,sit,VB,5
in,in,RP,5
guidance,guidance,NN,5
none,none,PRP,5
enemies,enemies,NNS,5
economic,economic,JJ,5
housing,housing,NN,5
india,india,NNP,5
state,state,NNP,5
israel,israel,NNP,5
context,context,NN,5
inevitably,inevitably,RB,5
tensions,tensions,NNS,5
provide,provide,VB,5
western,western,JJ,5
direct,direct,JJ,5
practical,practical,JJ,5
souls,souls,NNS,5
attitudes,attitudes,NNS,5
destruction,destruction,NN,5
danger,danger,NN,5
effects,effects,NNS,5
consciousness,consciousness,NN,5
future,future,JJ,5
face,face,VB,5
policy,policy,NN,5
permitted,permitted,VBN,5
imagination,imagination,NN,5
just,just,JJ,5
daily,daily,JJ,5
",",",",NN,5
passed,passed,VBN,5
unto,unto,IN,5
sins,sins,NNS,5
ephesians,ephesians,NN,5
10,10,CD,5
9,9,CD,5
works,works,NNS,5
lost,lost,VBN,5
generally,generally,RB,5
atmosphere,atmosphere,NN,5
involved,involved,VBN,5
grows,grows,VBZ,5
active,active,JJ,5
enough,enough,DT,5
friends,friends,NNS,5
reveals,reveals,VBZ,5
sum,sum,NN,5
deep,deep,JJ,5
control,control,NN,5
outer,outer,JJ,5
dynasty,dynasty,NN,5
right,right,RB,5
emperor,emperor,NN,5
fashion,fashion,NN,5
darkness,darkness,NN,5
concerning,concerning,IN,5
sessions,sessions,NNS,5
held,held,VBN,5
study,study,NN,5
sea,sea,NN,5
psalmist,psalmist,NN,5
uranium,uranium,NN,5
feet,feet,NNS,5
planets,planets,NNS,5
electrons,electrons,NNS,5
minority,minority,NN,5
reform,reform,NN,5
government,government,NN,5
virtue,virtue,NN,5
discrimination,discrimination,NN,5
role,role,NN,5
legal,legal,JJ,5
thinking,thinking,NN,4
admit,admit,VB,4
clergymen,clergymen,NNS,4
intellectual,intellectual,JJ,4
liberty,liberty,NN,4
harvard,harvard,NNP,4
divinity,divinity,NNP,4
dramatic,dramatic,JJ,4
23,23,CD,4
getting,getting,VBG,4
denomination,denomination,NN,4
near,near,JJ,4
university,university,NNP,4
suppose,suppose,VB,4
communion,communion,NN,4
preserve,preserve,VB,4
majority,majority,NN,4
daring,daring,VBG,4
hence,hence,RB,4
prepared,prepared,VBN,4
showed,showed,VBD,4
war,war,NNP,4
little,little,RB,4
trust,trust,VB,4
book,book,NN,4
mercy,mercy,NN,4
congregational,congregational,JJ,4
told,told,VBN,4
lips,lips,NNS,4
line,line,NN,4
talk,talk,VB,4
head,head,NN,4
rome,rome,NNP,4
cost,cost,VBD,4
disturbed,disturbed,VBN,4
central,central,JJ,4
reported,reported,VBN,4
a.d.,a.d.,RB,4
answer,answer,NN,4
but,but,IN,4
intention,intention,NN,4
bultmann,bultmann,NNP,4
culture,culture,NN,4
work,work,VB,4
changes,changes,NNS,4
argument,argument,NN,4
extreme,extreme,JJ,4
truly,truly,RB,4
usually,usually,RB,4
precisely,precisely,RB,4
continued,continued,VBN,4
taking,taking,VBG,4
yes,yes,RB,4
represents,represents,VBZ,4
marked,marked,VBN,4
place,place,VB,4
rate,rate,NN,4
alternatives,alternatives,NNS,4
considered,considered,VBN,4
develop,develop,VB,4
apparently,apparently,RB,4
biblical,biblical,JJ,4
churches,churches,NNPS,4
attainment,attainment,NN,4
summer,summer,NN,4
experiences,experiences,NNS,4
primary,primary,JJ,4
englishmen,englishmen,NNPS,4
feeling,feeling,NN,4
guy,guy,NNP,4
fawkes,fawkes,NNP,4
day,day,NNP,4
article,article,NN,4
wonder,wonder,VB,4
account,account,NN,4
percentage,percentage,NN,4
empty,empty,JJ,4
priest,priest,NN,4
mass,mass,NNP,4
20,20,CD,4
sale,sale,NN,4
protestants,protestants,NNPS,4
writes,writes,VBZ,4
clergyman,clergyman,NN,4
oxford,oxford,NNP,4
speaking,speaking,VBG,4
o,o,UH,4
virgin,virgin,NNP,4
mary,mary,NNP,4
brethren,brethren,NNS,4
air,air,NN,4
removed,removed,VBN,4
houses,houses,NNS,4
non-catholic,non-catholic,NNP,4
mass,mass,NN,4
strong,strong,JJ,4
archbishop,archbishop,NNP,4
savior,savior,NNP,4
utterly,utterly,RB,4
virgin,virgin,NN,4
perfection,perfection,NN,4
distinction,distinction,NN,4
lord,lord,NN,4
fall,fall,VB,4
attitude,attitude,NN,4
promise,promise,NN,4
mere,mere,JJ,4
due,due,JJ,4
draw,draw,VB,4
act,act,NN,4
moment,moment,NN,4
putting,putting,VBG,4
lives,lives,VBZ,4
short,short,JJ,4
carried,carried,VBN,4
theologian,theologian,NN,4
gift,gift,NN,4
begins,begins,VBZ,4
magazine,magazine,NN,4
purpose,purpose,NN,4
simple,simple,JJ,4
turn,turn,VB,4
allows,allows,VBZ,4
convictions,convictions,NNS,4
bear,bear,VB,4
young,young,JJ,4
join,join,VB,4
compared,compared,VBN,4
established,established,VBN,4
stories,stories,NNS,4
sincere,sincere,JJ,4
editorial,editorial,NN,4
didn't,didn't,NN,4
lived,lived,VBD,4
help,help,NN,4
grow,grow,VB,4
schools,schools,NNS,4
trip,trip,NN,4
eyes,eyes,NNS,4
fidel,fidel,NNP,4
looked,looked,VBD,4
happy,happy,JJ,4
earliest,earliest,JJS,4
relatives,relatives,NNS,4
wrong,wrong,JJ,4
paredon,paredon,NN,4
wall,wall,NN,4
classes,classes,NNS,4
lose,lose,VB,4
need,need,MD,4
establishment,establishment,NN,4
escape,escape,VB,4
ought,ought,MD,4
personality,personality,NN,4
nationalism,nationalism,NN,4
afro-asian,afro-asian,JJ,4
world,world,NNP,4
ultimate,ultimate,JJ,4
works,works,VBZ,4
parties,parties,NNS,4
conversation,conversation,NN,4
trend,trend,NN,4
through,through,RP,4
asking,asking,VBG,4
secular,secular,JJ,4
felt,felt,VBN,4
failure,failure,NN,4
father,father,NNP,4
adopted,adopted,VBN,4
grave,grave,JJ,4
probabilities,probabilities,NNS,4
lead,lead,VB,4
speculative,speculative,JJ,4
certainty,certainty,NN,4
probability,probability,NN,4
extensive,extensive,JJ,4
surely,surely,RB,4
begin,begin,VB,4
led,led,VBD,4
earthly,earthly,JJ,4
responsibility,responsibility,NN,4
die,die,VB,4
surrender,surrender,NN,4
followed,followed,VBN,4
ethical,ethical,JJ,4
reading,reading,NN,4
scriptures,scriptures,NNPS,4
because,because,NN,4
peter,peter,NNP,4
sinned,sinned,VBN,4
spiritually,spiritually,RB,4
12,12,CD,4
begotten,begotten,VBN,4
practice,practice,VB,4
presence,presence,NN,4
saved,saved,VBN,4
everlasting,everlasting,JJ,4
goes,goes,VBZ,4
:,:,.,4
contemporary,contemporary,JJ,4
meanings,meanings,NNS,4
entities,entities,NNS,4
salem,salem,NNP,4
normal,normal,JJ,4
grip,grip,NN,4
spell,spell,NN,4
commitment,commitment,NN,4
opposed,opposed,VBN,4
concept,concept,NN,4
physical,physical,JJ,4
weapon,weapon,NN,4
vast,vast,JJ,4
inspired,inspired,VBN,4
step,step,VB,4
acceptance,acceptance,NN,4
exception,exception,NN,4
patients,patients,NNS,4
duties,duties,NNS,4
next,next,RB,4
determine,determine,VB,4
measures,measures,NNS,4
numerical,numerical,JJ,4
information,information,NN,4
properties,properties,NNS,4
diagram,diagram,NN,4
balance,balance,NN,4
odd,odd,JJ,4
even,even,JJ,4
center,center,NNP,4
one's,one's,PRP$,4
activities,activities,NNS,4
tao,tao,NNP,4
plan,plan,NN,4
river,river,NN,4
neighboring,neighboring,VBG,4
evangelism,evangelism,NN,4
pastor,pastor,NN,4
membership,membership,NNP,4
immediately,immediately,RB,4
carefully,carefully,RB,4
assimilation,assimilation,NN,4
pastors,pastors,NNS,4
fourth,fourth,JJ,4
leadership,leadership,NN,4
reception,reception,NN,4
twenty,twenty,CD,4
teacher,teacher,NN,4
willing,willing,JJ,4
millions,millions,NNS,4
billions,billions,NNS,4
across,across,IN,4
enemy,enemy,NN,4
bodies,bodies,NNS,4
secret,secret,NN,4
inside,inside,IN,4
imagine,imagine,VB,4
calcium,calcium,NN,4
waves,waves,NNS,4
island,island,NNP,4
nineteenth-century,nineteenth-century,NN,4
baptist,baptist,NNP,4
sought,sought,VBD,4
observance,observance,NN,4
hwang,hwang,NNP,4
pah,pah,NNP,4
pressure,pressure,NN,4
realtor,realtor,NN,4
narrow,narrow,JJ,4
fraternity,fraternity,NN,3
refuse,refuse,VB,3
bay,bay,NNP,3
definitely,definitely,RB,3
gannett,gannett,NNP,3
exist,exist,VB,3
regard,regard,NN,3
entitled,entitled,VBN,3
honest,honest,JJ,3
congregations,congregations,NNS,3
argue,argue,VB,3
justification,justification,NN,3
existed,existed,VBD,3
first,first,NN,3
board,board,NN,3
propaganda,propaganda,NN,3
son,son,NN,3
propriety,propriety,NN,3
else,else,RB,3
received,received,VBD,3
brought,brought,VBD,3
officially,officially,RB,3
collective,collective,JJ,3
sincerity,sincerity,NN,3
fellowship,fellowship,NNP,3
hall,hall,NN,3
theodore,theodore,NNP,3
tell,tell,VB,3
inherent,inherent,JJ,3
test,test,NN,3
differences,differences,NNS,3
confidence,confidence,NN,3
worry,worry,VB,3
emerson,emerson,NNP,3
