word,lemma,pos,freq
1961,1961,CD,55
million,million,CD,55
now,now,RB,54
shelter,shelter,NN,53
make,make,VB,52
available,available,JJ,52
military,military,JJ,52
american,american,JJ,52
your,your,PRP$,52
do,do,VB,51
provide,provide,VB,51
production,production,NN,51
&,&,NN,51
great,great,JJ,50
same,same,DT,50
interest,interest,NN,50
federal,federal,JJ,50
what,what,WDT,50
general,general,JJ,49
first,first,JJ,49
services,services,NNS,49
brown,brown,NNP,49
medical,medical,JJ,49
3,3,CD,47
within,within,IN,46
between,between,IN,46
necessary,necessary,JJ,46
where,where,WRB,46
research,research,NN,46
had,had,VBD,46
stations,stations,NNS,46
important,important,JJ,45
policy,policy,NN,45
upon,upon,IN,44
over,over,IN,44
industrial,industrial,JJ,44
projects,projects,NNS,44
world,world,NN,44
assistance,assistance,NN,44
day,day,NN,44
?,?,.,44
general,general,NNP,44
du,du,NNP,44
after,after,IN,43
about,about,RB,43
several,several,DT,42
amount,amount,NN,42
income,income,NN,42
part,part,NN,41
a,a,NN,41
being,being,VBG,41
own,own,JJ,41
well,well,RB,40
foreign,foreign,JJ,40
information,information,NN,40
men,men,NNS,40
corps,corps,NNP,40
government,government,NN,39
before,before,IN,39
problems,problems,NNS,39
used,used,VBN,38
purposes,purposes,NNS,38
basis,basis,NN,38
country,country,NN,38
equipment,equipment,NN,38
however,however,RB,37
could,could,MD,37
most,most,RB,37
allotment,allotment,NN,37
vehicles,vehicles,NNS,37
motors,motors,NNPS,37
peace,peace,NNP,37
public,public,JJ,36
take,take,VB,36
countries,countries,NNS,36
programs,programs,NNS,36
faculty,faculty,NN,36
report,report,NN,35
present,present,JJ,35
management,management,NN,35
number,number,NN,35
work,work,NN,35
activities,activities,NNS,35
sales,sales,NNS,35
since,since,IN,35
system,system,NN,34
large,large,JJ,34
problem,problem,NN,34
required,required,VBN,34
action,action,NN,34
1959,1959,CD,34
board,board,NN,34
york,york,NNP,33
4,4,CD,33
payment,payment,NN,33
congress,congress,NNP,33
operation,operation,NN,33
economic,economic,JJ,33
commission,commission,NNP,33
funds,funds,NNS,33
control,control,NN,32
june,june,NNP,32
cost,cost,NN,32
facilities,facilities,NNS,32
provided,provided,VBN,32
market,market,NN,32
see,see,VB,32
protection,protection,NN,32
up,up,RP,32
plan,plan,NN,31
america,america,NNP,31
respect,respect,NN,31
personal,personal,JJ,31
interference,interference,NN,31
skywave,skywave,NN,31
towns,towns,NNS,30
financial,financial,JJ,30
addition,addition,NN,30
about,about,IN,30
possible,possible,JJ,30
even,even,RB,30
plant,plant,NN,30
section,section,NNP,30
people,people,NNS,30
return,return,NN,30
machine,machine,NN,30
india,india,NNP,30
home,home,NN,30
board,board,NNP,30
pont,pont,NNP,30
due,due,JJ,29
determine,determine,VB,29
payments,payments,NNS,29
my,my,PRP$,29
members,members,NNS,29
areas,areas,NNS,29
particular,particular,JJ,29
miles,miles,NNS,29
carleton,carleton,NNP,29
sharpe,sharpe,NNP,29
special,special,JJ,28
30,30,CD,28
washington,washington,NNP,28
another,another,DT,28
proposed,proposed,VBN,28
personnel,personnel,NNS,28
because,because,IN,28
resources,resources,NNS,28
u.s.,u.s.,NNP,28
conditions,conditions,NNS,28
claim,claim,NN,28
petitioner,petitioner,NN,28
5,5,CD,27
need,need,NN,27
throughout,throughout,IN,27
developed,developed,VBN,27
water,water,NN,27
basic,basic,JJ,27
above,above,RB,27
international,international,JJ,27
",",",",NN,27
president,president,NN,27
total,total,NN,27
hearing,hearing,NN,27
cities,cities,NNS,26
costs,costs,NNS,26
aid,aid,NN,26
requirements,requirements,NNS,26
agencies,agencies,NNS,26
him,him,PRP,26
until,until,IN,26
s.,s.,NNP,26
opportunity,opportunity,NN,26
employees,employees,NNS,26
obtained,obtained,VBN,26
support,support,NN,26
including,including,IN,25
providence,providence,NNP,25
case,case,NN,25
hours,hours,NNS,25
students,students,NNS,25
planning,planning,VBG,25
officer,officer,NN,25
division,division,NNP,25
college,college,NNP,25
student,student,NN,25
agreement,agreement,NNP,25
stock,stock,NN,25
pathology,pathology,NNP,25
administration,administration,NN,24
loans,loans,NNS,24
include,include,VB,24
three,three,CD,24
land,land,NN,24
1962,1962,CD,24
us,us,PRP,24
substantial,substantial,JJ,24
major,major,JJ,24
additional,additional,JJ,24
loan,loan,NN,24
class,class,NN,24
value,value,NN,24
item,item,NN,24
sam,sam,NNP,24
billion,billion,CD,24
purpose,purpose,NN,23
may,may,NNP,23
while,while,IN,23
high,high,JJ,23
central,central,JJ,23
construction,construction,NN,23
authorized,authorized,VBN,23
paid,paid,VBN,23
administrative,administrative,JJ,23
good,good,JJ,23
established,established,VBN,23
way,way,NN,23
level,level,NN,23
rayburn,rayburn,NNP,23
expenditures,expenditures,NNS,22
rate,rate,NN,22
july,july,NNP,22
growth,growth,NN,22
pay,pay,VB,22
plans,plans,NNS,22
here,here,RB,22
25,25,CD,22
others,others,NNS,22
b,b,NN,22
every,every,DT,22
date,date,NN,22
place,place,NN,22
therefore,therefore,RB,22
hundred,hundred,CD,22
armed,armed,NN,22
given,given,VBN,22
maintenance,maintenance,NN,22
increased,increased,VBN,22
industry,industry,NN,22
greater,greater,JJR,22
policies,policies,NNS,22
title,title,NNP,22
af,af,NN,22
data,data,NN,21
uniform,uniform,JJ,21
set,set,VBN,21
line,line,NN,21
responsibility,responsibility,NN,21
section,section,NN,21
so,so,IN,21
point,point,NN,21
process,process,NN,21
purchase,purchase,NN,21
products,products,NNS,21
law,law,NN,21
president,president,NNP,21
effective,effective,JJ,21
u.,u.,NNP,21
give,give,VB,21
against,against,IN,21
increase,increase,NN,21
percent,percent,NN,21
cars,cars,NNS,21
among,among,IN,20
share,share,NN,20
needed,needed,VBN,20
current,current,JJ,20
freedom,freedom,NN,20
toward,toward,IN,20
calendar,calendar,NN,20
help,help,VB,20
least,least,DT,20
shown,shown,VBN,20
april,april,NNP,20
15,15,CD,20
studies,studies,NNS,20
technical,technical,JJ,20
operations,operations,NNS,20
treasury,treasury,NNP,20
provisions,provisions,NNS,20
pursuant,pursuant,IN,20
without,without,IN,20
month,month,NN,20
staff,staff,NN,20
whether,whether,IN,20
few,few,DT,20
long-range,long-range,NN,20
operating,operating,VBG,20
progress,progress,NN,20
last,last,DT,20
administration,administration,NNP,20
pool,pool,NN,20
estimated,estimated,VBN,20
forces,forces,NNS,20
sets,sets,NNS,20
systems,systems,NNS,20
boats,boats,NNS,20
states,states,NNS,19
extent,extent,NN,19
still,still,RB,19
very,very,RB,19
various,various,JJ,19
otherwise,otherwise,RB,19
organizations,organizations,NNS,19
domestic,domestic,JJ,19
entitled,entitled,VBN,19
serve,serve,VB,19
standards,standards,NNS,19
today,today,NN,19
themselves,themselves,PRP,19
field,field,NN,19
abroad,abroad,RB,19
types,types,NNS,19
10,10,CD,19
less,less,DT,19
association,association,NNP,19
roads,roads,NNS,19
machines,machines,NNS,19
acres,acres,NNS,19
collection,collection,NN,18
31,31,CD,18
times,times,NNS,18
matter,matter,NN,18
position,position,NN,18
effort,effort,NN,18
end,end,NN,18
based,based,VBN,18
use,use,VB,18
order,order,NN,18
b,b,NNP,18
operate,operate,VB,18
agreement,agreement,NN,18
study,study,NN,18
week,week,NN,18
forces,forces,NNPS,18
designed,designed,VBN,18
community,community,NN,18
attention,attention,NN,18
area,area,NN,18
making,making,VBG,18
allowances,allowances,NNS,18
concerns,concerns,NNS,18
office,office,NNP,18
electronic,electronic,JJ,18
institute,institute,NNP,18
result,result,NN,18
recent,recent,JJ,18
did,did,VBD,18
bank,bank,NNP,18
file,file,VB,18
service,service,NNP,18
state's,state's,NNP,18
?,?,NN,18
assessors,assessors,NNS,18
governments,governments,NNS,17
regional,regional,JJ,17
annual,annual,JJ,17
approximately,approximately,RB,17
6,6,CD,17
sale,sale,NN,17
method,method,NN,17
credit,credit,NN,17
such,such,NN,17
planning,planning,NN,17
town,town,NN,17
determined,determined,VBN,17
much,much,DT,17
require,require,VB,17
months,months,NNS,17
then,then,RB,17
prior,prior,RB,17
importance,importance,NN,17
agricultural,agricultural,JJ,17
puerto,puerto,NNP,17
rico,rico,NNP,17
sec.,sec.,NN,17
best,best,JJS,17
firms,firms,NNS,17
interested,interested,VBN,17
defense,defense,NN,17
agency,agency,NN,17
history,history,NN,17
essential,essential,JJ,17
held,held,VBN,17
business,business,NNP,17
social,social,JJ,17
person,person,NN,17
nor,nor,CC,17
full,full,JJ,17
efforts,efforts,NNS,17
procurement,procurement,NN,17
application,application,NN,17
frequencies,frequencies,NNS,17
power,power,NN,17
assignment,assignment,NN,17
radio,radio,NN,17
question,question,NN,17
award,award,NN,17
radiation,radiation,NN,17
court,court,NNP,17
september,september,NNP,16
budget,budget,NN,16
public,public,NN,16
later,later,RBR,16
individual,individual,JJ,16
meet,meet,VB,16
district,district,NNP,16
promote,promote,VB,16
location,location,NN,16
institutions,institutions,NNS,16
defense,defense,NNP,16
trade,trade,NN,16
commerce,commerce,NNP,16
came,came,VBD,16
because,because,RB,16
provision,provision,NN,16
political,political,JJ,16
thus,thus,RB,16
percentage,percentage,NN,16
light,light,NN,16
speaker,speaker,NNP,16
stockholders,stockholders,NNS,16
fire,fire,NN,16
alaska,alaska,NNP,15
december,december,NNP,15
situation,situation,NN,15
difficult,difficult,JJ,15
reasons,reasons,NNS,15
financing,financing,VBG,15
itself,itself,PRP,15
existing,existing,VBG,15
long-term,long-term,NN,15
recommendation,recommendation,NN,15
compared,compared,VBN,15
objectives,objectives,NNS,15
average,average,JJ,15
maximum,maximum,JJ,15
governor,governor,NN,15
fact,fact,NN,15
hand,hand,NN,15
future,future,NN,15
better,better,JJR,15
course,course,NN,15
how,how,NN,15
college,college,NN,15
higher,higher,JJR,15
inventory,inventory,NN,15
materials,materials,NNS,15
already,already,RB,15
active,active,JJ,15
published,published,VBN,15
objective,objective,NN,15
capital,capital,NN,15
completed,completed,VBN,15
further,further,DT,15
sba,sba,NN,15
request,request,NN,15
filing,filing,VBG,15
form,form,NNP,15
gross,gross,JJ,15
expenses,expenses,NNS,15
concrete,concrete,NN,15
basement,basement,NN,15
prepared,prepared,VBN,15
temperature,temperature,NN,15
rehabilitation,rehabilitation,NN,15
o.,o.,NNP,15
blockade,blockade,NN,15
cuba,cuba,NNP,15
think,think,VB,15
total,total,JJ,15
assessment,assessment,NN,15
forest,forest,NNP,15
appeal,appeal,NN,15
authority,authority,NN,14
review,review,NN,14
practices,practices,NNS,14
whose,whose,WP$,14
7,7,CD,14
probably,probably,RB,14
rates,rates,NNS,14
type,type,NN,14
minimum,minimum,JJ,14
considered,considered,VBN,14
methods,methods,NNS,14
effect,effect,NN,14
house,house,NNP,14
further,further,RBR,14
ground,ground,NN,14
sources,sources,NNS,14
needs,needs,NNS,14
quality,quality,NN,14
c,c,NN,14
participation,participation,NN,14
training,training,VBG,14
carry,carry,VB,14
on,on,RP,14
interests,interests,NNS,14
located,located,VBN,14
economy,economy,NN,14
received,received,VBN,14
c,c,NNP,14
subject,subject,JJ,14
1958,1958,CD,14
adequate,adequate,JJ,14
directed,directed,VBN,14
account,account,NN,14
continuing,continuing,VBG,14
peace,peace,NN,14
life,life,NN,14
example,example,NN,14
particularly,particularly,RB,14
found,found,VBN,14
reasonable,reasonable,JJ,14
expansion,expansion,NN,14
made,made,VBD,14
electronics,electronics,NN,14
provides,provides,VBZ,14
range,range,NN,14
commodities,commodities,NNS,14
station,station,NN,14
does,does,VBZ,14
extension,extension,NN,14
file,file,NN,14
naval,naval,JJ,14
except,except,IN,14
roof,roof,NN,14
blocks,blocks,NNS,14
go,go,VB,14
capita,capita,NNS,14
shares,shares,NNS,14
rupees,rupees,NNS,14
export-import,export-import,JJ,14
vehicle,vehicle,NN,14
motor,motor,NN,14
automobiles,automobiles,NNS,14
movable,movable,JJ,14
pont's,pont's,NNP,14
precision,precision,NN,14
four,four,CD,13
money,money,NN,13
delaware,delaware,NNP,13
sense,sense,NN,13
different,different,JJ,13
approach,approach,NN,13
clear,clear,JJ,13
although,although,IN,13
actual,actual,JJ,13
transition,transition,NN,13
too,too,RB,13
january,january,NNP,13
view,view,NN,13
nation,nation,NNP,13
uses,uses,NNS,13
term,term,NN,13
encourage,encourage,VB,13
scientific,scientific,JJ,13
departments,departments,NNS,13
subsection,subsection,NN,13
c.,c.,NNP,13
education,education,NN,13
substantially,substantially,RB,13
below,below,IN,13
free,free,JJ,13
most,most,DT,13
investment,investment,NN,13
nations,nations,NNPS,13
either,either,CC,13
keep,keep,VB,13
right,right,NN,13
direct,direct,JJ,13
planned,planned,VBN,13
almost,almost,RB,13
principal,principal,JJS,13
division,division,NN,13
officers,officers,NNS,13
record,record,NN,13
unless,unless,IN,13
machinery,machinery,NN,13
8,8,CD,13
following,following,VBG,13
might,might,MD,13
aircraft,aircraft,NN,13
similar,similar,JJ,13
self-help,self-help,NN,13
wildlife,wildlife,NN,13
forest,forest,NN,13
helium,helium,NN,13
army,army,NNP,13
units,units,NNS,12
district,district,NN,12
excluding,excluding,IN,12
recently,recently,RB,12
values,values,NNS,12
common,common,JJ,12
notes,notes,NNS,12
below,below,RB,12
certain,certain,JJ,12
how,how,WRB,12
cooperation,cooperation,NN,12
covered,covered,VBN,12
fully,fully,RB,12
cases,cases,NNS,12
consider,consider,VB,12
establish,establish,VB,12
involved,involved,VBN,12
nine,nine,CD,12
related,related,VBN,12
processes,processes,NNS,12
contract,contract,NN,12
educational,educational,JJ,12
developments,developments,NNS,12
find,find,VB,12
taken,taken,VBN,12
beyond,beyond,IN,12
private,private,JJ,12
approved,approved,VBN,12
commerce,commerce,NN,12
thereof,thereof,RB,12
independence,independence,NNP,12
open,open,JJ,12
determination,determination,NN,12
never,never,RB,12
appropriate,appropriate,JJ,12
strength,strength,NN,12
teaching,teaching,VBG,12
increase,increase,VB,12
advisory,advisory,JJ,12
leadership,leadership,NN,12
groups,groups,NNS,12
serious,serious,JJ,12
man,man,NN,12
components,components,NNS,12
organization,organization,NN,12
cannot,cannot,NN,12
fields,fields,NNS,12
less,less,RB,12
development,development,NNP,12
100,100,CD,12
director,director,NNP,12
d.c.,d.c.,NNP,12
competitive,competitive,JJ,12
capacity,capacity,NN,12
lines,lines,NNS,12
much,much,RB,12
nighttime,nighttime,JJ,12
daytime,daytime,JJ,12
channels,channels,NNS,12
allowed,allowed,VBN,12
income,income,NNP,12
deduct,deduct,VB,12
court,court,NN,12
corporation,corporation,NN,12
fund,fund,NN,12
fallout,fallout,NN,12
population,population,NN,12
base,base,NN,12
unadjusted,unadjusted,JJ,12
b.,b.,NNP,12
foundation's,foundation's,NNP,12
me,me,PRP,12
104,104,CD,12
project,project,NN,12
state-owned,state-owned,JJ,12
opinion,opinion,NN,12
textile,textile,NN,12
pressure,pressure,NN,12
forests,forests,NNPS,12
trails,trails,NNS,12
trial,trial,NN,12
gear,gear,NN,12
taxes,taxes,NNS,11
little,little,DT,11
hawaii,hawaii,NNP,11
only,only,DT,11
concerning,concerning,IN,11
form,form,NN,11
placed,placed,VBN,11
security,security,NN,11
said,said,VBN,11
sound,sound,JJ,11
means,means,VBZ,11
directly,directly,RB,11
adjustments,adjustments,NNS,11
single,single,DT,11
adjustment,adjustment,NN,11
six,six,CD,11
changes,changes,NNS,11
factors,factors,NNS,11
develop,develop,VB,11
amended,amended,VBN,11
means,means,NNS,11
includes,includes,VBZ,11
resulting,resulting,VBG,11
rights,rights,NNS,11
greatest,greatest,JJS,11
carried,carried,VBN,11
a,a,NNP,11
approval,approval,NN,11
exceed,exceed,VB,11
long,long,RB,11
john,john,NNP,11
a.,a.,NNP,11
jr.,jr.,NNP,11
women,women,NNS,11
steps,steps,NNS,11
next,next,DT,11
living,living,VBG,11
broad,broad,JJ,11
internal,internal,JJ,11
whole,whole,NN,11
task,task,NN,11
first,first,RB,11
act,act,VB,11
campus,campus,NN,11
institution,institution,NN,11
early,early,JJ,11
know,know,VB,11
feet,feet,NNS,11
product,product,NN,11
able,able,JJ,11
terms,terms,NNS,11
r.,r.,NNP,11
developing,developing,VBG,11
representatives,representatives,NNS,11
times,times,NNPS,11
journal,journal,NNP,11
complete,complete,JJ,11
providing,providing,VBG,11
items,items,NNS,11
measures,measures,NNS,11
material,material,NN,11
advice,advice,NN,11
source,source,NN,11
commercial,commercial,JJ,11
principal,principal,NN,11
known,known,VBN,11
9,9,CD,11
chapter,chapter,NNP,11
though,though,IN,11
virgin,virgin,NNP,11
islands,islands,NNPS,11
pay,pay,NN,11
agreed,agreed,VBN,11
justice,justice,NNP,11
awards,awards,NNS,11
partnership,partnership,NN,11
over,over,RP,11
air,air,NN,11
electrical,electrical,JJ,11
family,family,NN,11
prevent,prevent,VB,11
-,-,IN,11
practice,practice,NN,11
tangible,tangible,JJ,11
expected,expected,VBN,11
officer's,officer's,NN,11
growing,growing,VBG,11
company,company,NN,11
club,club,NNP,11
bureau,bureau,NNP,10
advantages,advantages,NNS,10
calendars,calendars,NNS,10
contribute,contribute,VB,10
true,true,JJ,10
nature,nature,NN,10
indicate,indicate,VB,10
improved,improved,VBN,10
future,future,JJ,10
thereto,thereto,RB,10
d,d,NN,10
standard,standard,JJ,10
plants,plants,NNS,10
maintain,maintain,VB,10
ownership,ownership,NN,10
regular,regular,JJ,10
rules,rules,NNS,10
connection,connection,NN,10
constructed,constructed,VBN,10
trained,trained,VBN,10
volunteers,volunteers,NNS,10
citizens,citizens,NNS,10
thousand,thousand,CD,10
like,like,IN,10
strong,strong,JJ,10
come,come,VB,10
knowledge,knowledge,NN,10
again,again,RB,10
continue,continue,VB,10
member,member,NN,10
university,university,NN,10
significant,significant,JJ,10
committee,committee,NN,10
performance,performance,NN,10
publications,publications,NNS,10
one,one,PRP,10
built,built,VBN,10
entire,entire,JJ,10
relationship,relationship,NN,10
establishment,establishment,NN,10
office,office,NN,10
manufacturing,manufacturing,VBG,10
selected,selected,VBN,10
copies,copies,NNS,10
space,space,NN,10
sba,sba,NNP,10
assist,assist,VB,10
timber,timber,NN,10
research,research,NNP,10
continues,continues,VBZ,10
allocation,allocation,NN,10
final,final,JJ,10
legal,legal,JJ,10
automatic,automatic,JJ,10
page,page,NN,10
transportation,transportation,NN,10
denied,denied,VBN,10
soon,soon,RB,10
article,article,NNP,10
reduce,reduce,VB,10
add,add,VB,10
records,records,NNS,10
vocational,vocational,JJ,10
grant,grant,NN,10
guam,guam,NNP,10
commuter,commuter,NN,10
kind,kind,NN,10
work,work,VB,10
far,far,RB,10
am,am,VBP,10
bring,bring,VB,10
look,look,VB,10
force,force,NN,10
experience,experience,NN,10
affairs,affairs,NNPS,10
automobile,automobile,NN,10
responsible,responsible,JJ,10
mileage,mileage,NN,10
believe,believe,VB,10
tool,tool,NN,10
competition,competition,NN,10
habitat,habitat,NN,10
disease,disease,NN,10
issue,issue,NN,10
student,student,NNP,10
detail,detail,NN,9
normal,normal,JJ,9
say,say,VB,9
ohio,ohio,NNP,9
demand,demand,NN,9
result,result,VB,9
finance,finance,VB,9
usually,usually,RB,9
dependent,dependent,JJ,9
condition,condition,NN,9
second,second,JJ,9
november,november,NNP,9
above,above,IN,9
communities,communities,NNS,9
increasing,increasing,VBG,9
surface,surface,NN,9
parts,parts,NNS,9
interior,interior,NNP,9
laboratory,laboratory,NN,9
results,results,NNS,9
e,e,NNP,9
relating,relating,VBG,9
persons,persons,NNS,9
civil,civil,JJ,9
concerned,concerned,VBN,9
reports,reports,NNS,9
proper,proper,JJ,9
metal,metal,NN,9
lands,lands,NNS,9
evidence,evidence,NN,9
price,price,NN,9
difference,difference,NN,9
war,war,NNP,9
exhibits,exhibits,NNS,9
day,day,NNP,9
outstanding,outstanding,JJ,9
lord,lord,NNP,9
travel,travel,NN,9
forth,forth,RB,9
is,is,NN,9
understanding,understanding,NN,9
often,often,RB,9
called,called,VBN,9
yet,yet,RB,9
five,five,CD,9
decision,decision,NN,9
working,working,VBG,9
judgment,judgment,NN,9
questions,questions,NNS,9
offers,offers,VBZ,9
physical,physical,JJ,9
primary,primary,JJ,9
companies,companies,NNS,9
manufacturers,manufacturers,NNS,9
devoted,devoted,VBN,9
lower,lower,JJR,9
past,past,DT,9
11,11,CD,9
improvement,improvement,NN,9
specific,specific,JJ,9
statement,statement,NN,9
recreation,recreation,NN,9
phase,phase,NN,9
mile,mile,NN,9
matching,matching,VBG,9
1954,1954,CD,9
began,began,VBD,9
wide,wide,JJ,9
civilian,civilian,JJ,9
currently,currently,RB,9
claims,claims,NNS,9
circumstances,circumstances,NNS,9
portion,portion,NN,9
recognized,recognized,VBN,9
sunset,sunset,NN,9
beginning,beginning,VBG,9
permitted,permitted,VBN,9
described,described,VBN,9
filed,filed,VBN,9
deductions,deductions,NNS,9
returns,returns,NNS,9
20,20,CD,9
adjusted,adjusted,VBN,9
get,get,VB,9
entrance,entrance,NN,9
structure,structure,NN,9
receive,receive,VB,9
whole,whole,JJ,9
half,half,DT,9
coming,coming,VBG,9
article,article,NN,9
advanced,advanced,VBN,9
acquisition,acquisition,NN,9
situated,situated,VBN,9
publication,publication,NN,9
initial,initial,JJ,9
air,air,NNP,9
modern,modern,JJ,9
missile,missile,NN,9
v.,v.,IN,9
christiana,christiana,NNP,9
vapor,vapor,NN,9
athletic,athletic,JJ,9
universal,universal,JJ,9
brown's,brown's,NNP,9
purchases,purchases,NNS,8
largest,largest,JJS,8
revenues,revenues,NNS,8
relatively,relatively,RB,8
rendered,rendered,VBN,8
reduced,reduced,VBN,8
establishing,establishing,VBG,8
indicated,indicated,VBN,8
produced,produced,VBN,8
lack,lack,NN,8
mind,mind,NN,8
short,short,JJ,8
taking,taking,VBG,8
cranston,cranston,NNP,8
october,october,NNP,8
periods,periods,NNS,8
techniques,techniques,NNS,8
consideration,consideration,NN,8
suitable,suitable,JJ,8
alone,alone,RB,8
representatives,representatives,NNPS,8
1952,1952,CD,8
engineering,engineering,VBG,8
scale,scale,NN,8
producing,producing,VBG,8
carrying,carrying,VBG,8
enter,enter,VB,8
participate,participate,VB,8
served,served,VBN,8
conducted,conducted,VBN,8
atomic,atomic,JJ,8
sponsored,sponsored,VBN,8
owner,owner,NN,8
nothing,nothing,PRP,8
regulations,regulations,NNS,8
cooperative,cooperative,JJ,8
assure,assure,VB,8
health,health,NN,8
together,together,RB,8
cents,cents,NNS,8
proclamation,proclamation,NN,8
john,john,NN,8
city,city,NNP,8
notte,notte,NNP,8
testimony,testimony,NN,8
whereof,whereof,WRB,8
caused,caused,VBN,8
our,our,NN,8
security,security,NNP,8
sufficient,sufficient,JJ,8
success,success,NN,8
nations,nations,NNS,8
ships,ships,NNS,8
represent,represent,VB,8
upon,upon,RB,8
series,series,NN,8
reason,reason,NN,8
professional,professional,JJ,8
nation,nation,NN,8
standard,standard,NN,8
place,place,VB,8
matters,matters,NNS,8
decisions,decisions,NNS,8
assignments,assignments,NNS,8
ahead,ahead,RB,8
department,department,NN,8
strategic,strategic,JJ,8
measured,measured,VBN,8
promotion,promotion,NN,8
job,job,NN,8
evaluation,evaluation,NN,8
increases,increases,NNS,8
aspects,aspects,NNS,8
goals,goals,NNS,8
permanent,permanent,JJ,8
back,back,RB,8
neither,neither,CC,8
considerable,considerable,JJ,8
markets,markets,NNS,8
shipments,shipments,NNS,8
degree,degree,NN,8
50,50,CD,8
conference,conference,NNP,8
balance,balance,NN,8
director,director,NN,8
university,university,NNP,8
distributed,distributed,VBN,8
ago,ago,RB,8
levels,levels,NNS,8
completion,completion,NN,8
accuracy,accuracy,NN,8
significance,significance,NN,8
contact,contact,VB,8
closely,closely,RB,8
likely,likely,JJ,8
concern,concern,NN,8
what,what,NN,8
farm,farm,NNP,8
credit,credit,NNP,8
applied,applied,VBN,8
specified,specified,VBN,8
destructive,destructive,JJ,8
night,night,NN,8
reduction,reduction,NN,8
refund,refund,NN,8
to,to,NN,8
1040,1040,CD,8
original,original,JJ,8
wages,wages,NNS,8
granted,granted,VBN,8
revenue,revenue,NNP,8
early,early,RB,8
days,days,NNS,8
adjusted,adjusted,NN,8
12,12,CD,8
losses,losses,NNS,8
50%,50%,NN,8
added,added,VBN,8
paragraphs,paragraphs,NNS,8
appointed,appointed,VBN,8
sum,sum,NN,8
shelters,shelters,NNS,8
largely,largely,RB,8
allotments,allotments,NNS,8
mr.,mr.,NN,8
highway,highway,NN,8
continued,continued,VBN,8
editor,editor,NN,8
remarks,remarks,NNS,8
arts,arts,NNS,8
j.,j.,NNP,8
wrong,wrong,JJ,8
reserve,reserve,NN,8
governments,governments,NNPS,8
legislative,legislative,JJ,8
young,young,JJ,8
mechanical,mechanical,JJ,8
skilled,skilled,JJ,8
yarn,yarn,NN,8
fuel,fuel,NN,8
fall,fall,NN,8
spectra,spectra,NNS,8
liquid,liquid,NN,8
bulletin,bulletin,NNP,8
religious,religious,JJ,8
independent,independent,JJ,7
included,included,VBN,7
dates,dates,NNS,7
august,august,NNP,7
city,city,NN,7
relation,relation,NN,7
coordinated,coordinated,VBN,7
presented,presented,VBN,7
economical,economical,JJ,7
short-term,short-term,NN,7
meaningful,meaningful,JJ,7
event,event,NN,7
emphasis,emphasis,NN,7
efficient,efficient,JJ,7
employed,employed,VBN,7
adjusting,adjusting,VBG,7
done,done,VBN,7
officials,officials,NNS,7
change,change,NN,7
rather,rather,RB,7
features,features,NNS,7
and/or,and/or,CC,7
analysis,analysis,NN,7
26,26,CD,7
17,17,CD,7
table,table,NNP,7
follows,follows,VBZ,7
',','',7
e,e,NN,7
primarily,primarily,RB,7
limitations,limitations,NNS,7
