word,lemma,pos,freq
men,men,NNS,15
character,character,NN,15
made,made,VBN,15
little,little,JJ,15
see,see,VB,15
on,on,RP,15
fact,fact,NN,15
high,high,JJ,15
others,others,NNS,15
food,food,NN,15
cholesterol,cholesterol,NN,15
heart,heart,NN,15
without,without,IN,15
special,special,JJ,15
show,show,NN,15
newport,newport,NNP,15
universe,universe,NN,15
off,off,RP,14
british,british,JJ,14
give,give,VB,14
!,!,.,14
know,know,VB,14
itself,itself,PRP,14
ever,ever,RB,14
playing,playing,VBG,14
came,came,VBD,14
sang,sang,VBD,14
away,away,RB,14
point,point,NN,14
death,death,NN,14
group,group,NN,14
leadership,leadership,NN,14
first,first,RB,14
hall,hall,NNP,14
u.s.,u.s.,NNP,14
production,production,NN,14
comedie,comedie,NN,14
sometimes,sometimes,RB,14
seemed,seemed,VBD,13
already,already,RB,13
makes,makes,VBZ,13
several,several,DT,13
take,take,VB,13
kind,kind,NN,13
fats,fats,NNS,13
movement,movement,NN,13
once,once,RB,13
second,second,JJ,13
russian,russian,JJ,13
cast,cast,NN,13
picture,picture,NN,13
film,film,NN,13
stations,stations,NNS,13
sloan,sloan,NNP,13
form,form,NN,12
performances,performances,NNS,12
home,home,NN,12
everything,everything,PRP,12
comedy,comedy,NN,12
beautiful,beautiful,JJ,12
kennedy,kennedy,NNP,12
white,white,NNP,12
clear,clear,JJ,12
personal,personal,JJ,12
down,down,RP,12
times,times,NNS,12
voice,voice,NN,12
only,only,DT,12
say,say,VB,12
art,art,NN,12
however,however,RB,12
our,our,PRP$,12
per,per,IN,12
reason,reason,NN,12
over,over,IN,12
during,during,IN,12
full,full,JJ,12
country,country,NN,12
parts,parts,NNS,12
robert,robert,NNP,12
excellent,excellent,JJ,12
opera,opera,NN,12
',','',12
sansom,sansom,NNP,12
england,england,NNP,11
wife,wife,NN,11
quality,quality,NN,11
today,today,NN,11
history,history,NN,11
author,author,NN,11
tradition,tradition,NN,11
montgomery,montgomery,NNP,11
things,things,NNS,11
million,million,CD,11
century,century,NN,11
jazz,jazz,NNP,11
chicago,chicago,NNP,11
george,george,NNP,11
recently,recently,RB,11
james,james,NNP,11
23,23,CD,11
oct.,oct.,NNP,11
programs,programs,NNS,11
beethoven,beethoven,NNP,11
saturday,saturday,NN,11
major,major,JJ,10
william,william,NNP,10
composer,composer,NN,10
little,little,RB,10
direction,direction,NN,10
known,known,VBN,10
idea,idea,NN,10
go,go,VB,10
west,west,NNP,10
short,short,JJ,10
lovely,lovely,JJ,10
able,able,JJ,10
think,think,VB,10
writes,writes,VBZ,10
come,come,VB,10
different,different,JJ,10
lead,lead,VB,10
whole,whole,JJ,10
toward,toward,IN,10
written,written,VBN,10
else,else,RB,10
rather,rather,RB,10
pleasant,pleasant,JJ,10
around,around,IN,10
miles,miles,NNS,10
western,western,JJ,10
america,america,NNP,10
war,war,NNP,10
true,true,JJ,10
equally,equally,RB,10
seen,seen,VBN,10
directed,directed,VBN,10
out,out,IN,10
it's,it's,NN,10
anyone,anyone,PRP,10
over,over,RP,10
series,series,NN,10
small,small,JJ,10
brief,brief,JJ,10
story,story,NN,10
done,done,VBN,10
drama,drama,NN,10
apparently,apparently,RB,10
play,play,NN,10
real,real,JJ,10
heard,heard,VBN,10
days,days,NNS,10
singing,singing,NN,10
your,your,PRP$,10
larkin,larkin,NNP,10
impressive,impressive,JJ,10
singing,singing,VBG,10
early,early,JJ,10
arts,arts,NNPS,10
allied,allied,NN,10
concert,concert,NN,9
all,all,RB,9
present,present,JJ,9
left,left,VBN,9
result,result,NN,9
scene,scene,NN,9
dramatic,dramatic,JJ,9
case,case,NN,9
brought,brought,VBD,9
4,4,CD,9
final,final,JJ,9
end,end,NN,9
nothing,nothing,PRP,9
technical,technical,JJ,9
ballet,ballet,NN,9
why,why,WRB,9
white,white,JJ,9
general,general,JJ,9
large,large,JJ,9
ago,ago,RB,9
politics,politics,NN,9
little,little,DT,9
interesting,interesting,JJ,9
particular,particular,JJ,9
simply,simply,RB,9
better,better,JJR,9
artist,artist,NN,9
de,de,NNP,9
minor,minor,JJ,9
me,me,PRP,9
whom,whom,WP,9
hour,hour,NN,9
my,my,PRP$,9
field,field,NNP,9
marshal,marshal,NNP,9
themselves,themselves,PRP,9
become,become,VBN,9
look,look,VB,9
leader,leader,NN,9
theory,theory,NN,9
giving,giving,VBG,9
reader,reader,NN,9
thing,thing,NN,9
public,public,NN,9
americans,americans,NNPS,9
day,day,NN,9
example,example,NN,9
set,set,VBN,9
original,original,JJ,9
feeling,feeling,NN,9
much,much,RB,9
water,water,NN,9
2,2,CD,9
until,until,IN,9
broadway,broadway,NNP,9
serious,serious,JJ,9
played,played,VBD,9
piano,piano,NN,9
blues,blues,NNPS,9
la,la,NN,9
late,late,JJ,9
opening,opening,VBG,9
played,played,VBN,9
sound,sound,NN,9
humor,humor,NN,9
there,there,RB,9
lyrics,lyrics,NNS,9
score,score,NN,9
hart,hart,NNP,9
festival,festival,NNP,9
including,including,IN,9
low,low,NNP,9
nov.,nov.,NNP,9
went,went,VBD,9
st.,st.,NNP,9
next,next,DT,9
paintings,paintings,NNS,9
op.,op.,NNP,8
english,english,JJ,8
takes,takes,VBZ,8
fresh,fresh,JJ,8
nice,nice,JJ,8
automobile,automobile,NN,8
actor,actor,NN,8
plays,plays,VBZ,8
",",",",NN,8
show,show,VB,8
bit,bit,NN,8
instead,instead,RB,8
version,version,NN,8
opened,opened,VBD,8
enough,enough,NN,8
superb,superb,JJ,8
de,de,NN,8
power,power,NN,8
political,political,JJ,8
took,took,VBD,8
family,family,NN,8
frequently,frequently,RB,8
believes,believes,VBZ,8
above,above,IN,8
yet,yet,RB,8
sing,sing,VB,8
failure,failure,NN,8
important,important,JJ,8
either,either,CC,8
necessary,necessary,JJ,8
live,live,VB,8
nations,nations,NNS,8
cent,cent,NN,8
keep,keep,VB,8
upon,upon,IN,8
words,words,NNS,8
such,such,NN,8
russia,russia,NNP,8
events,events,NNS,8
hear,hear,VB,8
sure,sure,JJ,8
somehow,somehow,RB,8
getting,getting,VBG,8
interest,interest,NN,8
complete,complete,JJ,8
blood,blood,NN,8
whether,whether,IN,8
boys,boys,NNS,8
entitled,entitled,VBN,8
1,1,CD,8
animal,animal,NN,8
hydrogen,hydrogen,NN,8
title,title,NN,8
love,love,NN,8
classic,classic,JJ,8
costumes,costumes,NNS,8
louis,louis,NNP,8
probably,probably,RB,8
hardly,hardly,RB,8
so,so,IN,8
sonata,sonata,NNP,8
along,along,RB,8
earlier,earlier,JJR,8
slim,slim,NNP,8
better,better,RBR,8
dancers,dancers,NNS,8
material,material,NN,8
act,act,NN,8
band,band,NN,8
delightful,delightful,JJ,8
famous,famous,JJ,8
blue,blue,JJ,8
easily,easily,RB,8
mood,mood,NN,8
sung,sung,VBN,8
stereo,stereo,NN,8
thru,thru,IN,8
concerts,concerts,NNS,8
stadium,stadium,NNP,7
wit,wit,NN,7
playing,playing,NN,7
attractive,attractive,JJ,7
lively,lively,JJ,7
symphony,symphony,NNP,7
woman,woman,NN,7
against,against,IN,7
husband,husband,NN,7
problem,problem,NN,7
designed,designed,VBN,7
don,don,NNP,7
language,language,NN,7
opera,opera,NNP,7
thus,thus,RB,7
manner,manner,NN,7
party,party,NN,7
popular,popular,JJ,7
books,books,NNS,7
body,body,NN,7
ensemble,ensemble,NN,7
piece,piece,NN,7
brilliant,brilliant,JJ,7
1960,1960,CD,7
got,got,VBD,7
how,how,NN,7
remarkable,remarkable,JJ,7
begins,begins,VBZ,7
television,television,NN,7
chance,chance,NN,7
more,more,RBR,7
however,however,WRB,7
began,began,VBD,7
later,later,RBR,7
clerfayt,clerfayt,NNP,7
person,person,NN,7
except,except,IN,7
together,together,RB,7
name,name,NN,7
nearly,nearly,RB,7
italian,italian,JJ,7
age,age,NN,7
common,common,JJ,7
attention,attention,NN,7
states,states,NNPS,7
military,military,JJ,7
member,member,NN,7
influence,influence,NN,7
behind,behind,IN,7
turn,turn,VB,7
up,up,IN,7
quiet,quiet,JJ,7
living,living,VBG,7
none,none,PRP,7
8,8,CD,7
less,less,DT,7
hold,hold,VB,7
becoming,becoming,VBG,7
room,room,NN,7
near,near,IN,7
long,long,RB,7
maxwell,maxwell,NNP,7
drawings,drawings,NNS,7
theater,theater,NN,7
lines,lines,NNS,7
moments,moments,NNS,7
jean,jean,NNP,7
job,job,NN,7
unfortunately,unfortunately,RB,7
city,city,NN,7
business,business,NN,7
doesn't,doesn't,NN,7
man,man,NNP,7
solid,solid,JJ,7
street,street,NNP,7
college,college,NNP,7
pianist,pianist,NN,7
tone,tone,NN,7
movements,movements,NNS,7
hollywood,hollywood,NNP,7
trying,trying,VBG,7
surface,surface,NN,7
presents,presents,VBZ,7
like,like,VB,7
mind,mind,NN,7
eyes,eyes,NNS,7
right,right,RB,7
couple,couple,NN,7
taken,taken,VBN,7
lucia,lucia,NNP,7
dec.,dec.,NNP,7
autumn,autumn,NN,7
fall,fall,NN,7
lake,lake,NNP,7
24,24,CD,7
sponsor,sponsor,NNP,7
galaxies,galaxies,NNS,7
kennan,kennan,NNP,7
said,said,VBN,6
dance,dance,NNP,6
dances,dances,NNS,6
effect,effect,NN,6
air,air,NN,6
subject,subject,NN,6
kirov,kirov,NNP,6
ballet,ballet,NNP,6
doubt,doubt,NN,6
indeed,indeed,RB,6
house,house,NN,6
finally,finally,RB,6
everybody,everybody,PRP,6
spirit,spirit,NN,6
simple,simple,JJ,6
beauty,beauty,NN,6
numbers,numbers,NNS,6
conductor,conductor,NN,6
los,los,NNP,6
richard,richard,NNP,6
nixon,nixon,NNP,6
facts,facts,NNS,6
five,five,CD,6
order,order,NN,6
race,race,NN,6
local,local,JJ,6
rarely,rarely,RB,6
nor,nor,CC,6
week,week,NN,6
certainly,certainly,RB,6
chosen,chosen,VBN,6
moment,moment,NN,6
debut,debut,NN,6
remarque's,remarque's,NNP,6
novel,novel,NN,6
treatment,treatment,NN,6
europe,europe,NNP,6
charming,charming,JJ,6
had,had,VBN,6
hand,hand,NN,6
knowledge,knowledge,NN,6
having,having,VBG,6
master,master,NN,6
less,less,RB,6
sensitive,sensitive,JJ,6
sort,sort,NN,6
contrast,contrast,NN,6
10,10,CD,6
united,united,NN,6
generally,generally,RB,6
third,third,JJ,6
world,world,NNP,6
reach,reach,VB,6
need,need,VB,6
qualities,qualities,NNS,6
contemporary,contemporary,JJ,6
performers,performers,NNS,6
society,society,NN,6
calories,calories,NNS,6
comes,comes,VBZ,6
eat,eat,VB,6
health,health,NN,6
ten,ten,CD,6
university,university,NNP,6
artery,artery,NN,6
fat,fat,NN,6
population,population,NN,6
plenty,plenty,NN,6
find,find,VB,6
physical,physical,JJ,6
rich,rich,JJ,6
fairly,fairly,RB,6
experience,experience,NN,6
army,army,NN,6
that,that,NN,6
system,system,NN,6
cannot,cannot,NN,6
natural,natural,JJ,6
four,four,CD,6
land,land,NN,6
wild,wild,JJ,6
soon,soon,RB,6
head,head,NN,6
open,open,VB,6
doing,doing,VBG,6
intense,intense,JJ,6
fascinating,fascinating,JJ,6
recent,recent,JJ,6
plays,plays,NNS,6
characters,characters,NNS,6
modern,modern,JJ,6
put,put,VBN,6
literary,literary,JJ,6
service,service,NN,6
told,told,VBN,6
clever,clever,JJ,6
obvious,obvious,JJ,6
drums,drums,NNS,6
vigorous,vigorous,JJ,6
listeners,listeners,NNS,6
12,12,CD,6
space,space,NN,6
along,along,IN,6
intellectual,intellectual,JJ,6
baroque,baroque,JJ,6
proved,proved,VBD,6
broad,broad,JJ,6
funny,funny,JJ,6
performed,performed,VBN,6
wide,wide,JJ,6
range,range,NN,6
eight,eight,CD,6
difficult,difficult,JJ,6
happy,happy,JJ,6
close,close,JJ,6
gets,gets,VBZ,6
charm,charm,NN,6
well,well,UH,6
thurber,thurber,NNP,6
note,note,NN,6
period,period,NN,6
said,said,VBD,6
let,let,VB,6
birds,birds,NNS,6
presented,presented,VBN,6
singers,singers,NNS,6
technique,technique,NN,6
films,films,NNS,6
j.,j.,NNP,6
san,san,NNP,6
negro-appeal,negro-appeal,JJ,6
in,in,RP,6
collection,collection,NN,6
soloist,soloist,NN,6
roots,roots,NNPS,6
schwarzkopf,schwarzkopf,NNP,6
yesterday,yesterday,NN,6
afternoon,afternoon,NN,6
dancing,dancing,NN,6
rodgers,rodgers,NNP,6
sings,sings,VBZ,6
soviet,soviet,NNP,6
booking,booking,NN,6
stalin,stalin,NNP,6
composers,composers,NNS,5
consisted,consisted,VBD,5
sweet,sweet,JJ,5
occasion,occasion,NN,5
pale,pale,JJ,5
rousing,rousing,JJ,5
diet,diet,NN,5
discussion,discussion,NN,5
one's,one's,PRP$,5
elegance,elegance,NN,5
minutes,minutes,NNS,5
determined,determined,VBN,5
difference,difference,NN,5
dancing,dancing,VBG,5
choreographed,choreographed,VBN,5
contains,contains,VBZ,5
magnificent,magnificent,JJ,5
altogether,altogether,RB,5
amusing,amusing,JJ,5
pas,pas,NN,5
quite,quite,NN,5
angeles,angeles,NNP,5
campaign,campaign,NN,5
pace,pace,NN,5
festival,festival,NN,5
calls,calls,VBZ,5
nature,nature,NN,5
president,president,NNP,5
atmosphere,atmosphere,NN,5
seven,seven,CD,5
principal,principal,JJS,5
matters,matters,NNS,5
friend,friend,NN,5
throughout,throughout,IN,5
shows,shows,VBZ,5
decisions,decisions,NNS,5
play,play,VB,5
roles,roles,NNS,5
weight,weight,NN,5
hard,hard,JJ,5
singer,singer,NN,5
flashes,flashes,NNS,5
beautifully,beautifully,RB,5
based,based,VBN,5
portago,portago,NNP,5
bad,bad,JJ,5
racing,racing,NN,5
wonder,wonder,NN,5
merely,merely,RB,5
say,say,UH,5
techniques,techniques,NNS,5
records,records,NNS,5
literature,literature,NN,5
concern,concern,NN,5
west,west,NN,5
mao,mao,NNP,5
30,30,CD,5
national,national,JJ,5
attack,attack,NN,5
heavy,heavy,JJ,5
particularly,particularly,RB,5
state,state,NN,5
problems,problems,NNS,5
reasons,reasons,NNS,5
progress,progress,NN,5
likely,likely,JJ,5
put,put,VB,5
willing,willing,JJ,5
germany,germany,NNP,5
china,china,NNP,5
wants,wants,VBZ,5
alone,alone,RB,5
holds,holds,VBZ,5
support,support,NN,5
respect,respect,NN,5
remains,remains,VBZ,5
taking,taking,VBG,5
current,current,JJ,5
listener,listener,NN,5
eating,eating,VBG,5
certain,certain,JJ,5
metropolitan,metropolitan,JJ,5
enough,enough,DT,5
100,100,CD,5
milk,milk,NN,5
foods,foods,NNS,5
scientists,scientists,NNS,5
extra,extra,JJ,5
disease,disease,NN,5
obesity,obesity,NN,5
west,west,JJ,5
fat,fat,JJ,5
appestat,appestat,NN,5
children,children,NNS,5
finds,finds,VBZ,5
despite,despite,IN,5
tendency,tendency,NN,5
showed,showed,VBD,5
atoms,atoms,NNS,5
while,while,NN,5
moving,moving,JJ,5
photographs,photographs,NNS,5
ways,ways,NNS,5
brought,brought,VBN,5
france,france,NNP,5
moliere's,moliere's,NNP,5
results,results,NNS,5
school,school,NNP,5
slow,slow,JJ,5
arnolphe,arnolphe,NNP,5
tour,tour,NN,5
seigner,seigner,NNP,5
very,very,DT,5
off,off,IN,5
extraordinary,extraordinary,JJ,5
album,album,NN,5
are,are,NN,5
points,points,NNS,5
society,society,NNP,5
didn't,didn't,NN,5
want,want,VB,5
engagement,engagement,NN,5
items,items,NNS,5
xydis,xydis,NNP,5
philharmonic,philharmonic,NNP,5
especially,especially,RB,5
needs,needs,VBZ,5
an,an,NN,5
addition,addition,NN,5
capable,capable,JJ,5
voices,voices,NNS,5
occasional,occasional,JJ,5
folk,folk,NN,5
city,city,NNP,5
center,center,NNP,5
curtain,curtain,NN,5
use,use,NN,5
created,created,VBN,5
musicians,musicians,NNS,5
instruments,instruments,NNS,5
don't,don't,NN,5
ideas,ideas,NNS,5
moving,moving,VBG,5
dillon,dillon,NNP,5
successful,successful,JJ,5
taste,taste,NN,5
theater,theater,NNP,5
berman,berman,NNP,5
finest,finest,JJS,5
era,era,NN,5
ask,ask,VB,5
band,band,NNP,5
scenery,scenery,NN,5
jack,jack,NNP,5
come,come,VBN,5
north,north,JJ,5
staged,staged,VBN,5
judgment,judgment,NN,5
familiar,familiar,JJ,5
leading,leading,VBG,5
become,become,VB,5
communication,communication,NN,5
25,25,CD,5
appeared,appeared,VBD,5
held,held,VBN,5
july,july,NNP,5
effects,effects,NNS,5
continue,continue,VB,5
pieces,pieces,NNS,5
southern,southern,JJ,5
historical,historical,JJ,5
source,source,NN,5
survey,survey,NN,5
sutherland,sutherland,NNP,5
crowd,crowd,NN,5
scenes,scenes,NNS,5
beatrice,beatrice,NNP,5
feet,feet,NNS,5
recorded,recorded,VBN,5
percussive,percussive,JJ,5
authentic,authentic,JJ,5
authenticity,authenticity,NN,5
director,director,NN,5
rain,rain,NN,5
area,area,NN,5
south,south,NN,5
river,river,NNP,5
15,15,CD,5
october,october,NNP,5
places,places,NNS,5
south,south,NNP,5
28,28,CD,5
5,5,CD,5
advertisers,advertisers,NNS,5
figures,figures,NNS,5
station,station,NN,5
news,news,NN,5
art,art,NNP,5
exhibition,exhibition,NN,5
sloan's,sloan's,NNP,5
lyttleton,lyttleton,NNP,5
sphere,sphere,NN,5
warm,warm,JJ,5
shakespeare,shakespeare,NNP,5
brahms,brahms,NNP,5
music,music,NNP,5
couperin,couperin,NNP,5
carnegie,carnegie,NNP,5
total,total,JJ,5
nagrin,nagrin,NNP,5
judy,judy,NNP,5
p.m.,p.m.,RB,5
sax,sax,NN,5
elman,elman,NNP,4
lewisohn,lewisohn,NNP,4
violin,violin,NN,4
tell,tell,VB,4
sentimental,sentimental,JJ,4
overture,overture,NNP,4
called,called,VBD,4
provided,provided,VBD,4
colorful,colorful,JJ,4
change,change,NN,4
situation,situation,NN,4
central,central,JJ,4
sincerity,sincerity,NN,4
type,type,NN,4
action,action,NN,4
question,question,NN,4
typical,typical,JJ,4
audiences,audiences,NNS,4
stop,stop,VB,4
level,level,NN,4
excerpt,excerpt,NN,4
yuri,yuri,NNP,4
hero,hero,NN,4
passage,passage,NN,4
male,male,NN,4
middle,middle,JJ,4
naturally,naturally,RB,4
pretty,pretty,RB,4
arrangement,arrangement,NN,4
paris,paris,NNP,4
deux,deux,NN,4
senator,senator,NNP,4
notes,notes,NNS,4
presidential,presidential,JJ,4
intimate,intimate,JJ,4
members,members,NNS,4
deal,deal,NN,4
competent,competent,JJ,4
specific,specific,JJ,4
industry,industry,NN,4
turned,turned,VBN,4
introduction,introduction,NN,4
highly,highly,RB,4
volume,volume,NN,4
process,process,NN,4
details,details,NNS,4
straight,straight,RB,4
numerous,numerous,JJ,4
talent,talent,NN,4
composed,composed,VBN,4
eloquent,eloquent,JJ,4
sound,sound,JJ,4
expects,expects,VBZ,4
constantly,constantly,RB,4
understand,understand,VB,4
names,names,NNS,4
either,either,DT,4
purpose,purpose,NN,4
beyond,beyond,IN,4
vision,vision,NN,4
pons,pons,NNP,4
led,led,VBD,4
follow,follow,VB,4
making,making,VBG,4
driving,driving,VBG,4
intelligent,intelligent,JJ,4
passionate,passionate,JJ,4
reasonably,reasonably,RB,4
die,die,VB,4
pages,pages,NNS,4
expect,expect,VB,4
race-drivers,race-drivers,NNS,4
obviously,obviously,RB,4
place,place,NNP,4
inevitably,inevitably,RB,4
knows,knows,VBZ,4
wonderful,wonderful,JJ,4
no,no,RB,4
according,according,IN,4
east,east,NNP,4
stands,stands,VBZ,4
good,good,NN,4
countries,countries,NNS,4
care,care,VB,4
appearances,appearances,NNS,4
rather,rather,IN,4
abstract,abstract,JJ,4
principle,principle,NN,4
equipment,equipment,NN,4
buy,buy,VB,4
anything,anything,PRP,4
greater,greater,JJR,4
possible,possible,JJ,4
previous,previous,JJ,4
confidence,confidence,NN,4
apart,apart,RB,4
lost,lost,VBN,4
thought,thought,NN,4
direct,direct,JJ,4
lack,lack,NN,4
heroic,heroic,JJ,4
produce,produce,VB,4
otherwise,otherwise,RB,4
public,public,JJ,4
recital,recital,NN,4
critic,critic,NN,4
varied,varied,VBN,4
vast,vast,JJ,4
department,department,NNP,4
bed,bed,NN,4
produced,produced,VBN,4
eggs,eggs,NNS,4
value,value,NN,4
growing,growing,VBG,4
areas,areas,NNS,4
american,american,NNP,4
leads,leads,VBZ,4
later,later,JJR,4
red,red,JJ,4
johnny,johnny,NNP,4
protein,protein,NN,4
hair,hair,NN,4
virtually,virtually,RB,4
symbol,symbol,NN,4
around,around,RB,4
aside,aside,RB,4
jolliffe,jolliffe,NNP,4
rate,rate,NN,4
appetite,appetite,NN,4
rare,rare,JJ,4
permanently,permanently,RB,4
emphasis,emphasis,NN,4
she's,she's,NN,4
favor,favor,NN,4
relationship,relationship,NN,4
no.,no.,NNP,4
substance,substance,NN,4
explain,explain,VB,4
fatty,fatty,JJ,4
responsible,responsible,JJ,4
inner,inner,JJ,4
wall,wall,NN,4
slowly,slowly,RB,4
onto,onto,IN,4
vegetable,vegetable,NN,4
a.,a.,NNP,4
similar,similar,JJ,4
gives,gives,VBZ,4
bright,bright,JJ,4
otter,otter,NN,4
camusfearna,camusfearna,NNP,4
subtle,subtle,JJ,4
learn,learn,VB,4
strange,strange,JJ,4
remained,remained,VBD,4
edge,edge,NN,4
becomes,becomes,VBZ,4
starts,starts,VBZ,4
poet,poet,NN,4
occasionally,occasionally,RB,4
wives,wives,NNPS,4
tragic,tragic,JJ,4
jouvet,jouvet,NNP,4
ledoux,ledoux,NNP,4
performing,performing,VBG,4
saw,saw,VBD,4
truly,truly,RB,4
tartuffe,tartuffe,NNP,4
considerable,considerable,JJ,4
scapin,scapin,NNP,4
django,django,NNP,4
item,item,NN,4
mention,mention,NN,4
where,where,NN,4
love,love,NNP,4
remember,remember,VB,4
bass,bass,NN,4
set,set,NN,4
fashion,fashion,NN,4
elements,elements,NNS,4
hands,hands,NNS,4
d'albert,d'albert,NNP,4
artists,artists,NNS,4
open,open,JJ,4
enjoyment,enjoyment,NN,4
piano,piano,NNP,4
phrase,phrase,NN,4
town,town,NNP,4
romantic,romantic,JJ,4
grand,grand,JJ,4
instance,instance,NN,4
prokofieff,prokofieff,NNP,4
combination,combination,NN,4
selections,selections,NNS,4
write,write,VB,4
heavily,heavily,RB,4
stress,stress,NN,4
joseph,joseph,NNP,4
commander,commander,NN,4
field,field,NN,4
burma,burma,NNP,4
command,command,NN,4
international,international,JJ,4
description,description,NN,4
modest,modest,JJ,4
account,account,NN,4
troops,troops,NNS,4
organization,organization,NN,4
top,top,NN,4
position,position,NN,4
usually,usually,RB,4
comfort,comfort,NN,4
texas,texas,NNP,4
boys,boys,NNPS,4
remarkably,remarkably,RB,4
furthermore,furthermore,RB,4
virtues,virtues,NNS,4
interpretation,interpretation,NN,4
boy,boy,NN,4
soprano,soprano,NN,4
included,included,VBD,4
sitting,sitting,VBG,4
admirable,admirable,JJ,4
odd,odd,JJ,4
witty,witty,JJ,4
tremendous,tremendous,JJ,4
playhouse,playhouse,NNP,4
mad,mad,JJ,4
vitality,vitality,NN,4
female,female,NN,4
amy,amy,NNP,4
ears,ears,NNS,4
act,act,NNP,4
chorus,chorus,NN,4
greatly,greatly,RB,4
appealing,appealing,JJ,4
virginia,virginia,NNP,4
right,right,NN,4
c.,c.,NNP,4
martin,martin,NNP,4
fiorello,fiorello,NNP,4
mrs.,mrs.,NNP,4
sets,sets,NNS,4
shows,shows,NNS,4
spectacle,spectacle,NN,4
henry,henry,NNP,4
that's,that's,NN,4
thinking,thinking,VBG,4
violence,violence,NN,4
view,view,NN,4
north,north,NN,4
