word,lemma,pos,freq
old,old,JJ,60
under,under,IN,59
while,while,IN,59
very,very,RB,59
your,your,PRP$,59
home,home,NN,58
same,same,DT,58
me,me,PRP,58
once,once,RB,57
came,came,VBD,57
take,take,VB,57
far,far,RB,57
here,here,RB,57
out,out,IN,57
against,against,IN,57
my,my,PRP$,56
white,white,JJ,56
cattle,cattle,NNS,56
about,about,RB,55
go,go,VB,54
days,days,NNS,54
down,down,RP,52
being,being,VBG,52
since,since,IN,52
how,how,WRB,52
without,without,IN,52
because,because,IN,52
family,family,NN,52
among,among,IN,51
church,church,NN,50
until,until,IN,50
case,case,NN,50
college,college,NN,50
children,children,NNS,49
know,know,VB,49
wine,wine,NN,49
almost,almost,RB,48
in,in,RP,48
country,country,NN,48
year,year,NN,48
farm,farm,NN,48
teeth,teeth,NNS,48
though,though,IN,47
made,made,VBD,47
mr.,mr.,NNP,47
wife,wife,NN,47
united,united,NN,47
does,does,VBZ,46
use,use,NN,46
every,every,DT,46
states,states,NNPS,46
important,important,JJ,45
might,might,MD,45
much,much,DT,45
water,water,NN,45
one,one,PRP,44
end,end,NN,44
on,on,RP,44
dr.,dr.,NNP,44
power,power,NN,44
over,over,RP,44
john,john,NNP,44
upon,upon,IN,44
trade,trade,NN,44
part,part,NN,43
became,became,VBD,43
general,general,JJ,43
again,again,RB,43
social,social,JJ,42
away,away,RB,42
feet,feet,NNS,42
come,come,VB,42
went,went,VBD,42
long,long,RB,41
called,called,VBN,41
first,first,RB,41
city,city,NN,41
back,back,RB,41
find,find,VB,41
house,house,NN,41
mrs.,mrs.,NNP,40
himself,himself,PRP,40
red,red,JJ,40
today,today,NN,39
national,national,JJ,39
money,money,NN,39
small,small,JJ,39
there,there,RB,39
four,four,CD,39
matter,matter,NN,38
members,members,NNS,38
jewish,jewish,JJ,38
early,early,JJ,38
half,half,DT,38
point,point,NN,37
sometimes,sometimes,RB,37
off,off,RP,37
students,students,NNS,37
negroes,negroes,NNPS,37
per,per,IN,36
husband,husband,NN,36
number,number,NN,36
usually,usually,RB,36
head,head,NN,36
river,river,NNP,36
name,name,NN,36
later,later,RBR,36
local,local,JJ,35
little,little,DT,35
others,others,NNS,35
toward,toward,IN,35
last,last,DT,35
given,given,VBN,35
group,group,NN,34
kind,kind,NN,34
little,little,JJ,34
women,women,NNS,34
young,young,JJ,34
why,why,WRB,34
ever,ever,RB,34
history,history,NN,34
boy,boy,NN,34
knew,knew,VBD,34
hudson,hudson,NNP,34
different,different,JJ,33
side,side,NN,33
us,us,PRP,33
least,least,DT,33
sexual,sexual,JJ,33
york,york,NNP,33
better,better,JJR,33
become,become,VB,32
keep,keep,VB,32
taken,taken,VBN,32
took,took,VBD,32
began,began,VBD,32
long,long,JJ,32
whose,whose,WP$,32
miles,miles,NNS,32
state,state,NNP,32
second,second,JJ,32
had,had,VBN,32
wrote,wrote,VBD,32
miss,miss,NNP,32
seeds,seeds,NNS,32
things,things,NNS,31
within,within,IN,31
much,much,RB,31
nothing,nothing,PRP,31
give,give,VB,31
mind,mind,NN,31
want,want,VB,31
says,says,VBZ,31
certain,certain,JJ,31
job,job,NN,31
land,land,NN,31
perhaps,perhaps,RB,31
schools,schools,NNS,31
film,film,NN,31
common,common,JJ,30
large,large,JJ,30
sense,sense,NN,30
best,best,JJS,30
times,times,NNS,30
don't,don't,NN,30
example,example,NN,30
probably,probably,RB,30
hundred,hundred,CD,30
seemed,seemed,VBD,30
form,form,NN,30
value,value,NN,30
congregation,congregation,NN,29
making,making,VBG,29
community,community,NN,29
although,although,IN,29
how,how,NN,29
having,having,VBG,29
really,really,RB,29
no,no,RB,29
hand,hand,NN,29
whether,whether,IN,29
girl,girl,NN,29
treatment,treatment,NN,29
field,field,NN,29
vocational,vocational,JJ,29
waves,waves,NNS,29
done,done,VBN,28
say,say,VB,28
possible,possible,JJ,28
human,human,JJ,28
so,so,IN,28
able,able,JJ,28
system,system,NN,28
told,told,VBD,28
action,action,NN,28
view,view,NN,27
experience,experience,NN,27
cent,cent,NN,27
seen,seen,VBN,27
medical,medical,JJ,27
department,department,NNP,27
actually,actually,RB,27
around,around,IN,27
dartmouth,dartmouth,NNP,27
several,several,DT,27
along,along,IN,27
seems,seems,VBZ,27
material,material,NN,27
five,five,CD,27
death,death,NN,27
position,position,NN,27
known,known,VBN,27
fort,fort,NNP,27
oil,oil,NN,27
ecumenical,ecumenical,JJ,26
churches,churches,NNS,26
woman,woman,NN,26
themselves,themselves,PRP,26
gave,gave,VBD,26
across,across,IN,26
business,business,NN,26
ago,ago,RB,26
identity,identity,NN,26
parents,parents,NNS,26
words,words,NNS,26
pressure,pressure,NN,26
patent,patent,NN,26
palfrey,palfrey,NNP,26
christian,christian,JJ,25
true,true,JJ,25
problem,problem,NN,25
information,information,NN,25
found,found,VBN,25
itself,itself,PRP,25
result,result,NN,25
america,america,NNP,25
found,found,VBD,25
body,body,NN,25
company,company,NN,25
word,word,NN,25
person,person,NN,25
thing,thing,NN,25
house,house,NNP,25
o'banion,o'banion,NNP,25
education,education,NN,24
question,question,NN,24
situation,situation,NN,24
only,only,DT,24
open,open,JJ,24
area,area,NN,24
night,night,NN,24
age,age,NN,24
free,free,JJ,24
boys,boys,NNS,24
interest,interest,NN,24
freedom,freedom,NN,24
religious,religious,JJ,24
physical,physical,JJ,24
goods,goods,NNS,24
seed,seed,NN,24
folklore,folklore,NN,24
like,like,VB,23
next,next,DT,23
state,state,NN,23
personal,personal,JJ,23
such,such,NN,23
look,look,VB,23
bring,bring,VB,23
sex,sex,NN,23
use,use,VB,23
control,control,NN,23
cannot,cannot,NN,23
cases,cases,NNS,23
anything,anything,PRP,23
thus,thus,RB,23
room,room,NN,23
washington,washington,NNP,23
before,before,RB,23
turn,turn,VB,23
child,child,NN,23
soon,soon,RB,23
foreign,foreign,JJ,23
less,less,DT,23
food,food,NN,23
up,up,IN,23
north,north,JJ,23
war,war,NN,23
labor,labor,NN,23
full,full,JJ,22
whole,whole,JJ,22
marriage,marriage,NN,22
student,student,NN,22
girls,girls,NNS,22
immediately,immediately,RB,22
called,called,VBD,22
near,near,IN,22
jones,jones,NNP,22
testimony,testimony,NN,22
french,french,JJ,22
jews,jews,NNPS,22
anti-semitism,anti-semitism,NN,22
fogg,fogg,NNP,22
slaves,slaves,NNS,22
wines,wines,NNS,22
something,something,PRP,21
live,live,VB,21
war,war,NNP,21
everything,everything,PRP,21
office,office,NN,21
north,north,NN,21
college,college,NNP,21
said,said,VBN,21
big,big,JJ,21
study,study,NN,21
degree,degree,NN,21
art,art,NN,21
already,already,RB,21
various,various,JJ,21
henry,henry,NNP,21
means,means,NNS,21
saw,saw,VBD,21
police,police,NN,21
morse,morse,NNP,21
bridget,bridget,NNP,21
months,months,NNS,21
cost,cost,NN,21
company,company,NNP,21
political,political,JJ,21
protestant,protestant,JJ,21
via,via,NNP,21
soviet,soviet,NNP,21
sitter,sitter,NN,21
believe,believe,VB,20
south,south,JJ,20
significant,significant,JJ,20
century,century,NN,20
air,air,NN,20
president,president,NNP,20
class,class,NN,20
game,game,NN,20
got,got,VBD,20
six,six,CD,20
need,need,VB,20
real,real,JJ,20
seem,seem,VB,20
let,let,VB,20
think,think,VB,20
similar,similar,JJ,20
ball,ball,NN,20
tell,tell,VB,20
off,off,IN,20
order,order,NN,20
courses,courses,NNS,20
1,1,CD,20
minutes,minutes,NNS,20
st.,st.,NNP,20
borden,borden,NNP,20
law,law,NN,20
traders,traders,NNS,20
rome,rome,NNP,20
roman,roman,JJ,20
chandler,chandler,NNP,20
ship,ship,NN,20
together,together,RB,19
makes,makes,VBZ,19
basic,basic,JJ,19
all,all,RB,19
used,used,VBD,19
spirit,spirit,NN,19
above,above,IN,19
instead,instead,RB,19
taking,taking,VBG,19
going,going,VBG,19
likely,likely,JJ,19
evidence,evidence,NN,19
ten,ten,CD,19
third,third,JJ,19
am,am,VBP,19
special,special,JJ,19
health,health,NN,19
it's,it's,NN,19
mother,mother,NN,19
pain,pain,NN,19
ground,ground,NN,19
week,week,NN,19
leave,leave,VB,19
and,and,NN,19
policy,policy,NN,19
program,program,NN,19
machine,machine,NN,19
military,military,JJ,19
sea,sea,NN,19
problems,problems,NNS,18
means,means,VBZ,18
level,level,NN,18
necessary,necessary,JJ,18
town,town,NN,18
moral,moral,JJ,18
put,put,VB,18
story,story,NN,18
yet,yet,CC,18
simply,simply,RB,18
basis,basis,NN,18
getting,getting,VBG,18
including,including,IN,18
period,period,NN,18
thought,thought,VBD,18
modern,modern,JJ,18
yet,yet,RB,18
work,work,VB,18
winter,winter,NN,18
hot,hot,JJ,18
morning,morning,NN,18
william,william,NNP,18
ideas,ideas,NNS,18
comes,comes,VBZ,18
process,process,NN,18
development,development,NN,18
right,right,NN,18
gone,gone,VBN,18
reason,reason,NN,18
range,range,NN,18
enough,enough,DT,18
because,because,RB,18
conditions,conditions,NNS,18
asked,asked,VBD,18
post,post,NN,18
soldiers,soldiers,NNS,18
hold,hold,VB,18
letters,letters,NNS,18
upton,upton,NNP,18
difference,difference,NN,17
more,more,RBR,17
mission,mission,NN,17
face,face,NN,17
whom,whom,WP,17
merely,merely,RB,17
longer,longer,RBR,17
alone,alone,RB,17
eyes,eyes,NNS,17
beautiful,beautiful,JJ,17
purpose,purpose,NN,17
else,else,RB,17
areas,areas,NNS,17
effort,effort,NN,17
concerned,concerned,VBN,17
down,down,IN,17
come,come,VBN,17
hour,hour,NN,17
short,short,JJ,17
facts,facts,NNS,17
style,style,NN,17
light,light,NN,17
show,show,VB,17
cold,cold,JJ,17
dollars,dollars,NNS,17
lizzie,lizzie,NNP,17
trial,trial,NN,17
met,met,VBD,17
million,million,CD,17
hard,hard,JJ,17
dream,dream,NN,17
japan,japan,NNP,17
following,following,VBG,17
brought,brought,VBN,17
secretary,secretary,NNP,17
part-time,part-time,JJ,17
brooklyn,brooklyn,NNP,17
giffen,giffen,NNP,17
generally,generally,RB,16
stage,stage,NN,16
terms,terms,NNS,16
finally,finally,RB,16
throughout,throughout,IN,16
mean,mean,VB,16
particular,particular,JJ,16
ones,ones,NNS,16
right,right,JJ,16
quite,quite,RB,16
private,private,JJ,16
completely,completely,RB,16
past,past,NN,16
homes,homes,NNS,16
beyond,beyond,IN,16
nature,nature,NN,16
society,society,NN,16
around,around,RB,16
western,western,JJ,16
sure,sure,JJ,16
either,either,CC,16
diffusion,diffusion,NN,16
moment,moment,NN,16
2,2,CD,16
black,black,JJ,16
especially,especially,RB,16
communication,communication,NN,16
central,central,JJ,16
middle,middle,JJ,16
nor,nor,CC,16
ready,ready,JJ,16
therefore,therefore,RB,16
change,change,NN,16
baseball,baseball,NN,16
major,major,JJ,16
higher,higher,JJR,16
didn't,didn't,NN,16
train,train,NN,16
officer,officer,NN,16
friendly,friendly,JJ,16
'em,'em,PRP,16
worth,worth,JJ,16
type,type,NN,16
methods,methods,NNS,16
device,device,NN,16
south,south,NNP,16
applied,applied,VBN,16
cereal,cereal,NN,16
grains,grains,NNS,16
louisiana,louisiana,NNP,16
tsunami,tsunami,NN,16
mobile,mobile,NNP,16
left,left,VBN,15
serious,serious,JJ,15
rather,rather,IN,15
church,church,NNP,15
persons,persons,NNS,15
growing,growing,VBG,15
friends,friends,NNS,15
living,living,VBG,15
help,help,VB,15
industrial,industrial,JJ,15
center,center,NN,15
act,act,NN,15
questions,questions,NNS,15
remain,remain,VB,15
consider,consider,VB,15
public,public,JJ,15
becomes,becomes,VBZ,15
tree,tree,NN,15
equipment,equipment,NN,15
early,early,RB,15
lot,lot,NN,15
rather,rather,RB,15
sort,sort,NN,15
animal,animal,NN,15
will,will,NN,15
childhood,childhood,NN,15
using,using,VBG,15
available,available,JJ,15
hours,hours,NNS,15
ways,ways,NNS,15
u.s.,u.s.,NNP,15
father,father,NN,15
clear,clear,JJ,15
clark,clark,NNP,15
dead,dead,JJ,15
forward,forward,RB,15
nearly,nearly,RB,15
famous,famous,JJ,15
along,along,RB,15
cities,cities,NNS,15
left,left,VBD,15
street,street,NN,15
heard,heard,VBN,15
ulyate,ulyate,NNP,15
friend,friend,NN,15
events,events,NNS,15
japanese,japanese,JJ,15
government,government,NN,15
selden,selden,NNP,15
trial,trial,NNP,15
turned,turned,VBD,15
milk,milk,NN,15
west,west,NNP,15
district,district,NN,15
scene,scene,NN,15
medium,medium,NN,15
negro,negro,NNP,15
nuts,nuts,NNS,15
hudson's,hudson's,NNP,15
bay,bay,NNP,15
integration,integration,NN,15
responsibility,responsibility,NN,14
congregations,congregations,NNS,14
nation,nation,NN,14
become,become,VBN,14
needed,needed,VBN,14
idea,idea,NN,14
close,close,JJ,14
interests,interests,NNS,14
told,told,VBN,14
role,role,NN,14
relations,relations,NNS,14
unless,unless,IN,14
can't,can't,NN,14
heart,heart,NN,14
picture,picture,NN,14
press,press,NN,14
door,door,NN,14
move,move,VB,14
fifty,fifty,CD,14
decided,decided,VBD,14
hands,hands,NNS,14
&,&,CC,14
indian,indian,JJ,14
parts,parts,NNS,14
brought,brought,VBD,14
served,served,VBN,14
somewhat,somewhat,RB,14
complete,complete,JJ,14
dogs,dogs,NNS,14
adolescence,adolescence,NN,14
opportunities,opportunities,NNS,14
one's,one's,PRP$,14
expression,expression,NN,14
army,army,NNP,14
reasons,reasons,NNS,14
interview,interview,NN,14
bread,bread,NN,14
written,written,VBN,14
statement,statement,NN,14
trip,trip,NN,14
event,event,NN,14
officers,officers,NNS,14
front,front,NN,14
reports,reports,NNS,14
means,means,NNP,14
charge,charge,NN,14
force,force,NN,14
livestock,livestock,NN,14
buy,buy,VB,14
main,main,JJS,14
regiment,regiment,NN,14
entire,entire,JJ,14
civil,civil,JJ,14
mississippi,mississippi,NNP,14
resistance,resistance,NN,14
tooth,tooth,NN,14
movement,movement,NN,13
hardly,hardly,RB,13
less,less,RB,13
advance,advance,NN,13
programs,programs,NNS,13
character,character,NN,13
knowledge,knowledge,NN,13
total,total,NN,13
little,little,RB,13
directly,directly,RB,13
africa,africa,NNP,13
according,according,IN,13
easy,easy,JJ,13
relationship,relationship,NN,13
wanted,wanted,VBD,13
feel,feel,VB,13
normal,normal,JJ,13
natural,natural,JJ,13
recent,recent,JJ,13
book,book,NN,13
except,except,IN,13
direct,direct,JJ,13
pay,pay,VB,13
attention,attention,NN,13
asked,asked,VBN,13
that's,that's,NN,13
expected,expected,VBN,13
considered,considered,VBN,13
noted,noted,VBN,13
means,means,NN,13
groups,groups,NNS,13
thousand,thousand,CD,13
huge,huge,JJ,13
regular,regular,JJ,13
language,language,NN,13
academic,academic,JJ,13
professional,professional,JJ,13
kept,kept,VBN,13
record,record,NN,13
plan,plan,NN,13
loss,loss,NN,13
wide,wide,JJ,13
image,image,NN,13
experiences,experiences,NNS,13
present,present,JJ,13
sufficient,sufficient,JJ,13
mothers,mothers,NNS,13
earlier,earlier,RBR,13
developed,developed,VBN,13
develop,develop,VB,13
anyone,anyone,PRP,13
source,source,NN,13
clearly,clearly,RB,13
bad,bad,JJ,13
culture,culture,NN,13
university,university,NNP,13
paper,paper,NN,13
george,george,NNP,13
deal,deal,NN,13
established,established,VBN,13
enough,enough,NN,13
hymen,hymen,NN,13
lost,lost,VBN,13
fine,fine,JJ,13
indians,indians,NNPS,13
crew,crew,NN,13
catholic,catholic,JJ,13
felt,felt,VBD,13
strong,strong,JJ,13
diane,diane,NNP,13
held,held,VBN,13
but,but,IN,13
trouble,trouble,NN,13
british,british,JJ,13
effective,effective,JJ,13
a.l.a.m.,a.l.a.m.,NNP,13
particularly,particularly,RB,13
gas,gas,NN,13
countries,countries,NNS,13
surface,surface,NN,13
frequently,frequently,RB,13
fire,fire,NN,13
soil,soil,NN,13
garryowen,garryowen,NNP,13
pacific,pacific,JJ,13
battle,battle,NN,13
practice,practice,NN,13
movies,movies,NNS,13
justice,justice,NN,13
reading,reading,NN,13
oils,oils,NNS,13
bari,bari,NNP,13
plane,plane,NN,13
lucy,lucy,NNP,13
orleans,orleans,NNP,13
wave,wave,NN,13
soldier,soldier,NN,13
someone,someone,PRP,12
expense,expense,NN,12
grass,grass,NN,12
needs,needs,VBZ,12
god,god,NNP,12
realize,realize,VB,12
love,love,NN,12
difficulty,difficulty,NN,12
spoke,spoke,VBD,12
charles,charles,NNP,12
numbers,numbers,NNS,12
heavy,heavy,JJ,12
shall,shall,MD,12
peace,peace,NN,12
experts,experts,NNS,12
produce,produce,VB,12
writing,writing,VBG,12
suddenly,suddenly,RB,12
unusual,unusual,JJ,12
ability,ability,NN,12
attitude,attitude,NN,12
circumstances,circumstances,NNS,12
greater,greater,JJR,12
emotional,emotional,JJ,12
agreement,agreement,NN,12
ancient,ancient,JJ,12
smith,smith,NNP,12
gives,gives,VBZ,12
appeared,appeared,VBD,12
river,river,NN,12
england,england,NNP,12
learning,learning,VBG,12
caused,caused,VBN,12
voice,voice,NN,12
english,english,JJ,12
beginning,beginning,NN,12
moving,moving,VBG,12
thought,thought,NN,12
stock,stock,NN,12
poor,poor,JJ,12
try,try,VB,12
fall,fall,VB,12
final,final,JJ,12
training,training,NN,12
created,created,VBN,12
behavior,behavior,NN,12
feeling,feeling,NN,12
reported,reported,VBD,12
sources,sources,NNS,12
identification,identification,NN,12
provide,provide,VB,12
rest,rest,NN,12
scientific,scientific,JJ,12
hundreds,hundreds,NNS,12
ruth,ruth,NNP,12
ran,ran,VBD,12
color,color,NN,12
once,once,IN,12
chicago,chicago,NNP,12
happened,happened,VBD,12
despite,despite,IN,12
returned,returned,VBD,12
yards,yards,NNS,12
help,help,NN,12
income,income,NN,12
former,former,DT,12
condition,condition,NN,12
a.,a.,NNP,12
industry,industry,NN,12
patents,patents,NNS,12
german,german,JJ,12
eichmann,eichmann,NNP,12
cow,cow,NN,12
principal,principal,JJS,12
residential,residential,JJ,12
supply,supply,NN,12
products,products,NNS,12
guns,guns,NNS,12
congress,congress,NNP,12
laos,laos,NNP,12
shore,shore,NN,12
brain,brain,NN,12
selkirk,selkirk,NNP,12
torrio,torrio,NNP,12
ahead,ahead,RB,11
line,line,NN,11
exist,exist,VB,11
organization,organization,NN,11
lower,lower,JJR,11
fellowship,fellowship,NN,11
below,below,IN,11
contact,contact,NN,11
families,families,NNS,11
care,care,NN,11
sensitive,sensitive,JJ,11
developing,developing,VBG,11
right,right,RB,11
pattern,pattern,NN,11
man's,man's,NN,11
begin,begin,VB,11
everyone,everyone,PRP,11
simple,simple,JJ,11
influence,influence,NN,11
screen,screen,NN,11
horse,horse,NN,11
road,road,NN,11
original,original,JJ,11
send,send,VB,11
single,single,DT,11
machines,machines,NNS,11
run,run,VB,11
certainly,certainly,RB,11
write,write,VB,11
interested,interested,VBN,11
usual,usual,JJ,11
cause,cause,VB,11
forth,forth,RB,11
primarily,primarily,RB,11
unwed,unwed,JJ,11
principle,principle,NN,11
considerable,considerable,JJ,11
apparently,apparently,RB,11
occasionally,occasionally,RB,11
opportunity,opportunity,NN,11
cause,cause,NN,11
previous,previous,JJ,11
interesting,interesting,JJ,11
named,named,VBN,11
therapist,therapist,NN,11
remains,remains,VBZ,11
patient,patient,NN,11
skill,skill,NN,11
advantage,advantage,NN,11
highly,highly,RB,11
back,back,NN,11
audience,audience,NN,11
broke,broke,VBD,11
ordinary,ordinary,JJ,11
held,held,VBD,11
led,led,VBD,11
coming,coming,VBG,11
better,better,RBR,11
murder,murder,NN,11
serve,serve,VB,11
reef,reef,NNP,11
route,route,NN,11
southern,southern,JJ,11
step,step,NN,11
through,through,RP,11
tail,tail,NN,11
growth,growth,NN,11
showed,showed,VBD,11
hotel,hotel,NN,11
europe,europe,NNP,11
method,method,NN,11
americans,americans,NNPS,11
raw,raw,JJ,11
foods,foods,NNS,11
capital,capital,NN,11
believed,believed,VBD,11
lines,lines,NNS,11
letter,letter,NN,11
statements,statements,NNS,11
machinery,machinery,NN,11
mail,mail,NN,11
remained,remained,VBD,11
farmers,farmers,NNS,11
provided,provided,VBN,11
include,include,VB,11
upper,upper,JJ,11
eye,eye,NN,11
city,city,NNP,11
carroll,carroll,NNP,11
ice,ice,NN,11
communist,communist,JJ,11
lao,lao,NNP,11
denominations,denominations,NNS,11
metropolitan,metropolitan,JJ,11
palm,palm,NN,11
winslow,winslow,NNP,11
spelman,spelman,NNP,11
middle-class,middle-class,NN,11
kennedy,kennedy,NNP,11
individuals,individuals,NNS,10
essential,essential,JJ,10
assume,assume,VB,10
minds,minds,NNS,10
world,world,NNP,10
happens,happens,VBZ,10
front,front,JJ,10
street,street,NNP,10
top,top,NN,10
active,active,JJ,10
entirely,entirely,RB,10
vast,vast,JJ,10
contacts,contacts,NNS,10
member,member,NN,10
thinking,thinking,VBG,10
successful,successful,JJ,10
continue,continue,VB,10
crisis,crisis,NN,10
involved,involved,VBN,10
lack,lack,NN,10
conscious,conscious,JJ,10
tradition,tradition,NN,10
equal,equal,JJ,10
doubt,doubt,NN,10
wives,wives,NNS,10
authority,authority,NN,10
dangerous,dangerous,JJ,10
mental,mental,JJ,10
refused,refused,VBD,10
put,put,VBD,10
knows,knows,VBZ,10
attempt,attempt,NN,10
initiative,initiative,NN,10
literature,literature,NN,10
liked,liked,VBD,10
importance,importance,NN,10
turn,turn,NN,10
steps,steps,NNS,10
success,success,NN,10
space,space,NN,10
behind,behind,IN,10
vermont,vermont,NNP,10
fighting,fighting,VBG,10
keeping,keeping,VBG,10
indeed,indeed,RB,10
school,school,NNP,10
enter,enter,VB,10
plans,plans,NNS,10
working,working,VBG,10
followed,followed,VBN,10
goes,goes,VBZ,10
got,got,VBN,10
learn,learn,VB,10
houses,houses,NNS,10
salt,salt,NN,10
older,older,JJR,10
positive,positive,JJ,10
easily,easily,RB,10
permanent,permanent,JJ,10
respect,respect,NN,10
aid,aid,NN,10
status,status,NN,10
skills,skills,NNS,10
paid,paid,VBN,10
served,served,VBD,10
actions,actions,NNS,10
further,further,RBR,10
3,3,CD,10
change,change,VB,10
records,records,NNS,10
familiar,familiar,JJ,10
party,party,NN,10
vagina,vagina,NN,10
treated,treated,VBN,10
married,married,VBN,10
kept,kept,VBD,10
summer,summer,NN,10
names,names,NNS,10
strange,strange,JJ,10
s.,s.,NNP,10
weeks,weeks,NNS,10
mouth,mouth,NN,10
lion,lion,NN,10
dry,dry,JJ,10
arrived,arrived,VBD,10
distance,distance,NN,10
expensive,expensive,JJ,10
france,france,NNP,10
robert,robert,NNP,10
moved,moved,VBN,10
cultural,cultural,JJ,10
rice,rice,NN,10
chief,chief,JJS,10
.,.,NN,10
figures,figures,NNS,10
h.,h.,NNP,10
declared,declared,VBD,10
farming,farming,VBG,10
crops,crops,NNS,10
enemy,enemy,NN,10
non-violent,non-violent,JJ,10
very,very,DT,10
trading,trading,VBG,10
coast,coast,NN,10
march,march,NNP,10
solution,solution,NN,10
corn,corn,NN,10
tons,tons,NNS,10
cellar,cellar,NN,10
packard,packard,NNP,10
plantation,plantation,NN,10
colony,colony,NN,10
wart,wart,NN,10
discovery,discovery,NNP,10
brodie,brodie,NNP,10
upon,upon,RB,9
regarded,regarded,VBN,9
progress,progress,NN,9
christ,christ,NNP,9
relation,relation,NN,9
individual,individual,JJ,9
perspective,perspective,NN,9
related,related,VBN,9
doing,doing,VBG,9
connection,connection,NN,9
sick,sick,JJ,9
generation,generation,NN,9
understand,understand,VB,9
peoples,peoples,NNS,9
replied,replied,VBD,9
bed,bed,NN,9
takes,takes,VBZ,9
dominant,dominant,JJ,9
rarely,rarely,RB,9
neighborhood,neighborhood,NN,9
argument,argument,NN,9
unable,unable,JJ,9
rule,rule,NN,9
built,built,VBN,9
strength,strength,NN,9
carried,carried,VBD,9
standing,standing,VBG,9
need,need,NN,9
wall,wall,NN,9
return,return,VB,9
approach,approach,NN,9
cure,cure,NN,9
west,west,JJ,9
fun,fun,NN,9
league,league,NNP,9
recognized,recognized,VBN,9
set,set,VBD,9
canada,canada,NNP,9
reached,reached,VBD,9
reading,reading,VBG,9
attend,attend,VB,9
proved,proved,VBD,9
associated,associated,VBN,9
place,place,VB,9
season,season,NN,9
wait,wait,VB,9
talk,talk,NN,9
future,future,NN,9
answer,answer,NN,9
planning,planning,NN,9
supply,supply,VB,9
writer,writer,NN,9
fiction,fiction,NN,9
creative,creative,JJ,9
production,production,NN,9
60,60,CD,9
traditional,traditional,JJ,9
failure,failure,NN,9
allowed,allowed,VBN,9
difficult,difficult,JJ,9
aware,aware,JJ,9
achievement,achievement,NN,9
follow,follow,VB,9
values,values,NNS,9
meaning,meaning,NN,9
rapidly,rapidly,RB,9
conviction,conviction,NN,9
indicate,indicate,VB,9
intercourse,intercourse,NN,9
readily,readily,RB,9
primary,primary,JJ,9
understanding,understanding,NN,9
lee,lee,NNP,9
speech,speech,NN,9
trying,trying,VBG,9
techniques,techniques,NNS,9
set,set,NN,9
technical,technical,JJ,9
talking,talking,VBG,9
based,based,VBN,9
regard,regard,NN,9
sound,sound,NN,9
born,born,VBN,9
doctor,doctor,NN,9
population,population,NN,9
add,add,VB,9
prevent,prevent,VB,9
nude,nude,JJ,9
rich,rich,JJ,9
