word,lemma,pos,freq
social,social,JJ,527
period,period,NN,522
september,september,NNP,520
situation,situation,NN,518
children,child,NNS,515
decision,decision,NN,514
security,security,NN,510
debt,debt,NN,509
best,best,JJS,507
me,me,PRP,507
case,case,NN,504
human,human,JJ,503
members,member,NNS,501
issues,issue,NNS,500
group,group,NN,500
used,use,VBN,500
done,do,VBN,496
every,every,DT,496
department,department,NNP,495
made,make,VBD,495
november,november,NNP,495
project,project,NN,495
areas,area,NNS,492
important,important,JJ,491
different,different,JJ,488
nation,nation,NN,486
says,say,VBZ,485
commission,commission,NNP,485
family,family,NN,483
though,though,IN,482
land,land,NN,481
help,help,VB,480
may,may,NNP,480
held,hold,VBN,480
rights,right,NNS,478
use,use,NN,477
months,month,NNS,477
secretary,secretary,NNP,477
education,education,NN,476
august,august,NNP,476
added,add,VBD,474
south,south,NNP,473
health,health,NN,473
going,go,VBG,472
see,see,VB,470
mahinda,mahinda,NNP,467
statement,statement,NN,467
long,long,JJ,467
second,second,JJ,465
services,service,NNS,464
having,have,VBG,463
police,police,NNP,462
go,go,VB,461
private,private,JJ,458
based,base,VBN,457
possible,possible,JJ,457
told,tell,VBD,456
court,court,NNP,455
trade,trade,NN,453
opinions,opinion,NNS,453
home,home,NN,452
leader,leader,NN,450
took,take,VBD,450
week,week,NN,447
daily,daily,NNP,446
news,news,NN,445
university,university,NNP,443
able,able,JJ,442
right,right,NN,440
action,action,NN,439
role,role,NN,439
already,already,RB,439
each,each,DT,437
companies,company,NNS,437
military,military,JJ,436
making,make,VBG,435
wednesday,wednesday,NNP,435
area,area,NN,435
community,community,NN,434
food,food,NN,434
issue,issue,NN,433
friday,friday,NNP,433
form,form,NN,431
water,water,NN,430
here,here,RB,428
need,need,VBP,427
present,present,JJ,426
officials,official,NNS,425
provide,provide,VB,424
others,others,NNS,422
ltte,ltte,NNP,422
ranil,ranil,NNP,422
came,come,VBD,421
meeting,meeting,NN,421
asia,asia,NNP,420
much,much,JJ,418
service,service,NN,417
never,never,RB,417
bank,bank,NN,415
comment,comment,NN,415
am,be,VBP,415
imf,imf,NNP,415
name,name,NN,412
yesterday,yesterday,NN,411
person,person,NN,411
responsibility,responsibility,NN,411
toolong,toolong,NNP,408
wickremesinghe,wickremesinghe,NNP,408
history,history,NN,406
interest,interest,NN,405
recent,recent,JJ,404
great,great,JJ,403
whether,whether,IN,403
development,development,NNP,403
sunday,sunday,NNP,403
january,january,NNP,399
across,across,IN,399
far,far,RB,397
four,four,CD,396
council,council,NNP,396
following,follow,VBG,395
despite,despite,IN,395
prices,price,NNS,394
silva,silva,NNP,394
authorities,authority,NNS,393
entry,entry,NN,393
price,price,NN,392
give,give,VB,392
future,future,NN,392
need,need,NN,391
tuesday,tuesday,NNP,388
level,level,NN,387
again,again,RB,386
event,event,NN,385
fact,fact,NN,384
rate,rate,NN,384
down,down,RP,384
web,web,NNP,382
follow,follow,VB,380
please,please,NNP,380
measures,measure,NNS,379
sirisena,sirisena,NNP,378
comments,comment,NNP,376
taking,take,VBG,375
improve,improve,VB,375
tax,tax,NN,375
contained,contain,VBN,375
october,october,NNP,375
leaders,leader,NNS,374
main,main,JJ,373
past,past,JJ,373
cases,case,NNS,372
until,until,IN,372
large,large,JJ,370
saturday,saturday,NNP,370
mp,mp,NNP,370
island,island,NN,369
side,side,NN,368
experience,experience,NN,368
personal,personal,JJ,367
ensure,ensure,VB,367
parties,party,NNS,367
together,together,RB,366
email,email,NN,365
thursday,thursday,NNP,365
working,work,VBG,364
response,response,NN,362
various,various,JJ,362
politicians,politician,NNS,361
director,director,NNP,359
foreign,foreign,NNP,359
went,go,VBD,359
am,am,NNP,359
women,woman,NNS,358
recently,recently,RB,358
seen,see,VBN,355
five,five,CD,355
better,good,JJR,353
december,december,NNP,352
expected,expect,VBN,351
known,know,VBN,351
cost,cost,NN,350
police,police,NN,349
products,product,NNS,348
british,british,JJ,348
cabinet,cabinet,NNP,348
july,july,NNP,348
persons,person,NNS,348
loss,loss,NN,348
office,office,NN,347
committee,committee,NNP,346
new,new,NNP,345
unp,unp,NNP,345
buddhist,buddhist,NNP,343
yet,yet,RB,342
submission,submission,NN,342
times,time,NNS,340
politics,politics,NNS,340
come,come,VB,339
ceylon,ceylon,NNP,338
message,message,NN,338
lankaweb,lankaweb,NNP,338
sinhala,sinhala,NNP,337
bring,bring,VB,337
finance,finance,NNP,335
top,top,JJ,334
further,further,JJ,334
chief,chief,NNP,334
least,least,JJS,333
activities,activity,NNS,332
key,key,JJ,332
society,society,NN,331
so,so,IN,330
continue,continue,VB,330
sl,sl,NNP,328
special,special,JJ,328
february,february,NNP,328
man,man,NN,328
minister,minister,NN,327
using,use,VBG,327
term,term,NN,327
much,much,RB,326
board,board,NNP,326
keep,keep,VB,325
away,away,RB,324
gmt,gmt,NNP,324
un,un,NNP,323
school,school,NN,322
elections,election,NNS,322
june,june,NNP,321
online,online,NN,321
medical,medical,JJ,321
australia,australia,NNP,320
free,free,JJ,320
investment,investment,NN,319
change,change,NN,318
high,high,NNP,316
major,major,JJ,316
public,public,NN,315
there,there,RB,314
material,material,NN,314
court,court,NN,313
result,result,NN,311
create,create,VB,311
mirror,mirror,NNP,311
exchange,exchange,NN,309
management,management,NN,309
previous,previous,JJ,309
article,article,NN,309
directly,directly,RB,308
along,along,IN,308
chairman,chairman,NNP,306
especially,especially,RB,304
group,group,NNP,303
act,act,NNP,303
caused,cause,VBN,302
right,right,JJ,301
monday,monday,NNP,301
banks,bank,NNS,301
say,say,VB,300
currently,currently,RB,300
once,once,RB,299
required,require,VBN,299
technology,technology,NN,299
uk,uk,NNP,299
big,big,JJ,298
leave,leave,VB,298
month,month,NN,298
customers,customer,NNS,298
strong,strong,JJ,297
always,always,RB,297
domestic,domestic,JJ,297
available,available,JJ,296
later,later,RB,296
jaffna,jaffna,NNP,296
death,death,NN,296
states,state,NNPS,296
stated,state,VBD,296
hand,hand,NN,295
final,final,JJ,295
off,off,RP,294
clear,clear,JJ,293
college,college,NNP,293
course,course,NN,292
energy,energy,NN,292
presented,present,VBN,290
question,question,NN,290
rates,rate,NNS,289
published,publish,VBN,288
small,small,JJ,288
damage,damage,NN,287
matter,matter,NN,286
oil,oil,NN,284
central,central,JJ,283
things,thing,NNS,282
majority,majority,NN,281
workers,worker,NNS,280
efforts,effort,NNS,279
problem,problem,NN,279
western,western,JJ,279
russia,russia,NNP,279
higher,high,JJR,278
ago,ago,RB,278
although,although,IN,278
general,general,JJ,278
environment,environment,NN,277
position,position,NN,277
leading,lead,VBG,277
access,access,NN,276
nor,nor,CC,276
forward,forward,RB,276
officers,officer,NNS,276
total,total,JJ,276
opportunity,opportunity,NN,275
old,old,JJ,275
projects,project,NNS,275
health,health,NNP,275
want,want,VBP,274
successful,successful,JJ,273
tourism,tourism,NN,272
charge,charge,NN,272
army,army,NNP,272
impact,impact,NN,271
necessary,necessary,JJ,271
policies,policy,NNS,270
significant,significant,JJ,270
increase,increase,NN,270
president,president,NN,268
opposition,opposition,NN,268
selected,select,VBN,266
held,hold,VBD,266
further,far,RB,266
conditions,condition,NNS,266
institutions,institution,NNS,265
galle,galle,NNP,265
legal,legal,JJ,265
value,value,NN,265
forces,force,NNS,265
families,family,NNS,264
expressed,express,VBD,264
challenges,challenge,NNS,263
production,production,NN,263
line,line,NN,263
perera,perera,NNP,262
point,point,NN,262
young,young,JJ,262
cricket,cricket,NN,262
work,work,VB,261
mr,mr,NNP,261
only,only,JJ,259
full,full,JJ,259
fuel,fuel,NN,259
news,news,NNP,258
offers,offer,VBZ,257
individual,individual,JJ,257
party,party,NNP,257
member,member,NN,257
capital,capital,NN,256
noted,note,VBD,256
six,six,CD,255
quality,quality,NN,255
program,program,NN,255
doing,do,VBG,254
evidence,evidence,NN,254
nothing,nothing,NN,253
increase,increase,VB,253
regime,regime,NN,253
early,early,JJ,252
sustainable,sustainable,JJ,252
instead,instead,RB,251
essential,essential,JJ,251
positive,positive,JJ,251
schools,school,NNS,250
find,find,VB,250
rupees,rupee,NNS,250
up,up,RB,250
increased,increase,VBN,250
low,low,JJ,250
say,say,VBP,249
contact,contact,VB,249
therefore,therefore,RB,248
responded,respond,VBD,248
support,support,VB,248
ever,ever,RB,248
operations,operation,NNS,246
real,real,JJ,246
set,set,VBN,246
short,short,JJ,246
opportunities,opportunity,NNS,246
presidential,presidential,JJ,246
example,example,NN,245
comes,come,VBZ,244
terms,term,NNS,244
addition,addition,NN,244
themselves,themselves,PRP,243
markets,market,NNS,243
east,east,NNP,242
meanwhile,meanwhile,RB,242
region,region,NN,242
dollars,dollar,NNS,242
pandemic,pandemic,NN,241
funds,fund,NNS,241
appointed,appoint,VBN,241
led,lead,VBN,241
something,something,NN,240
got,get,VBD,240
think,think,VBP,240
reports,report,NNS,240
road,road,NN,240
chinese,chinese,JJ,240
similar,similar,JJ,239
leadership,leadership,NN,239
parliament,parliament,NN,239
disclaimer,disclaimer,NNP,239
rather,rather,RB,237
meet,meet,VB,237
research,research,NN,237
campaign,campaign,NN,237
called,call,VBN,236
serious,serious,JJ,236
coming,come,VBG,235
know,know,VB,235
facilities,facility,NNS,235
reason,reason,NN,234
might,might,MD,234
developer,developer,NN,234
population,population,NN,234
come,come,VBN,233
thus,thus,RB,233
assistance,assistance,NN,233
democracy,democracy,NN,233
pakistan,pakistan,NNP,233
control,control,NN,232
independent,independent,JJ,231
plan,plan,NN,231
difficult,difficult,JJ,231
corruption,corruption,NN,231
job,job,NN,230
demand,demand,NN,230
violence,violence,NN,230
trump,trump,NNP,230
capacity,capacity,NN,229
body,body,NN,229
regard,regard,NN,229
governor,governor,NNP,229
behind,behind,IN,229
book,book,NN,228
became,become,VBD,227
players,player,NNS,227
exports,export,NNS,226
staff,staff,NN,226
largest,large,JJS,225
peace,peace,NN,225
decades,decade,NNS,225
income,income,NN,225
basis,basis,NN,225
over,over,RP,225
itself,itself,PRP,225
association,association,NNP,224
common,common,JJ,224
knowledge,knowledge,NN,224
individuals,individual,NNS,224
gotabaya,gotabaya,NNP,224
view,view,NN,224
become,become,VB,222
justice,justice,NN,222
open,open,JJ,222
commissioner,commissioner,NNP,222
third,third,JJ,221
processor,processor,NN,221
responsible,responsible,JJ,220
little,little,JJ,220
digital,digital,JJ,220
learn,learn,NNP,220
problems,problem,NNS,220
lot,lot,NN,220
server,server,NN,219
certain,certain,JJ,219
men,men,NNS,218
civil,civil,JJ,218
house,house,NN,217
construction,construction,NN,217
employees,employee,NNS,217
solutions,solution,NNS,217
reported,report,VBN,217
revenue,revenue,NN,217
called,call,VBD,216
governments,government,NNS,216
saying,say,VBG,216
know,know,VBP,216
agreement,agreement,NN,216
visit,visit,NN,216
committee,committee,NN,216
found,find,VBN,215
citizens,citizen,NNS,215
credit,credit,NN,215
down,down,RB,214
really,really,RB,213
failed,fail,VBD,213
pay,pay,VB,213
patients,patient,NNS,213
governance,governance,NN,212
towards,towards,NNS,212
started,start,VBD,212
groups,group,NNS,212
looking,look,VBG,212
giving,give,VBG,212
saw,saw,VBD,212
culture,culture,NN,211
himself,himself,PRP,211
senior,senior,JJ,211
changes,change,NNS,211
parents,parent,NNS,211
businesses,business,NNS,211
son,son,NN,210
often,often,RB,210
attention,attention,NN,210
fields,field,NNS,210
west,west,NNP,210
long,long,RB,209
late,late,JJ,209
established,establish,VBN,209
tamils,tamil,NNP,209
indirectly,indirectly,RB,209
importance,importance,NN,208
become,become,VBN,208
resources,resource,NNS,208
publish,publish,VB,208
increasing,increase,VBG,208
almost,almost,RB,208
future,future,JJ,208
soon,soon,RB,208
opposition,opposition,NNP,208
reflect,reflect,VB,208
let,let,VB,207
particularly,particularly,RB,207
generation,generation,NN,207
asian,asian,JJ,207
providing,provide,VBG,207
risk,risk,NN,207
use,use,VB,207
regarding,regard,VBG,207
programme,programme,NN,207
levels,level,NNS,206
series,series,NN,206
suffer,suffer,VB,206
neither,neither,CC,206
provided,provide,VBN,206
needs,need,VBZ,205
one,one,NN,205
stage,stage,NN,205
communities,community,NNS,205
investors,investor,NNS,205
bangladesh,bangladesh,NNP,205
human,human,NNP,205
english,english,NNP,204
north,north,NNP,204
laws,law,NNS,204
moment,moment,NN,204
events,event,NNS,203
steps,step,NNS,203
attacks,attack,NNS,202
highest,high,JJS,202
share,share,NN,201
lives,life,NNS,201
pm,pm,NN,201
currency,currency,NN,201
justice,justice,NNP,201
incident,incident,NN,201
vehicles,vehicle,NNS,200
critical,critical,JJ,200
training,training,NN,200
mps,mp,NNP,200
port,port,NNP,200
lankans,lankans,NNPS,200
strategy,strategy,NN,200
relevant,relevant,JJ,199
address,address,NN,199
likely,likely,JJ,199
record,record,NN,199
ahead,ahead,RB,198
inflation,inflation,NN,198
reforms,reform,NNS,198
discretion,discretion,NN,198
address,address,VB,198
involved,involve,VBN,197
age,age,NN,197
first,first,RB,197
muslim,muslim,NNP,197
trying,try,VBG,196
de,de,NNP,196
needs,need,NNS,196
build,build,VB,196
responses,response,NNS,195
released,release,VBN,195
daily,daily,JJ,195
city,city,NN,195
supply,supply,NN,195
received,receive,VBN,195
gave,give,VBD,195
authorized,authorize,VBN,195
care,care,NN,195
entire,entire,JJ,194
religious,religious,JJ,194
edited,edit,VBN,194
loans,loan,NNS,194
authors,author,NNS,194
manner,manner,NN,193
believe,believe,VBP,193
play,play,VB,193
grammar,grammar,NN,193
performance,performance,NN,193
considered,consider,VBN,193
feed,feed,NN,193
reasons,reason,NNS,192
avoid,avoid,VB,192
crimes,crime,NNS,192
data,data,NNS,191
cent,cent,NN,191
effect,effect,NN,191
latest,late,JJS,191
maithripala,maithripala,NNP,191
covid,covid,NNP,190
official,official,JJ,190
universities,university,NNS,190
add,add,NNP,190
conflict,conflict,NN,189
via,via,IN,189
fernando,fernando,NNP,189
gdp,gdp,NNP,189
game,game,NN,189
district,district,NNP,189
morning,morning,NN,188
slang,slang,NN,188
arising,arise,VBG,188
relations,relation,NNS,187
democratic,democratic,JJ,187
authority,authority,NNP,187
solution,solution,NN,187
spelling,spell,VBG,187
hours,hour,NNS,187
proposal,proposal,NN,187
reduce,reduce,VB,187
posted,post,VBN,187
solely,solely,RB,187
issued,issue,VBN,186
export,export,NN,186
true,true,JJ,186
conducted,conduct,VBN,186
modern,modern,JJ,186
proposed,propose,VBN,186
jvp,jvp,NNP,186
represent,represent,VBP,186
appears,appear,VBZ,185
highly,highly,RB,185
led,lead,VBD,185
seems,seem,VBZ,185
commitment,commitment,NN,185
states,state,NNS,185
biggest,big,JJS,185
progress,progress,NN,185
institute,institute,NNP,184
beyond,beyond,IN,184
union,union,NNP,184
asked,ask,VBD,184
reserves,reserve,NNS,183
getting,get,VBG,183
american,american,JJ,183
administration,administration,NN,183
think,think,VB,183
contents,content,NNS,183
brought,bring,VBN,182
kandy,kandy,NNP,182
education,education,NNP,182
points,point,NNS,182
develop,develop,VB,182
reflection,reflection,NN,182
presidential,presidential,NNP,182
single,single,JJ,181
century,century,NN,181
written,write,VBN,181
night,night,NN,181
arrested,arrest,VBN,181
resolution,resolution,NN,181
nearly,nearly,RB,181
negligence,negligence,NN,181
look,look,VB,180
safety,safety,NN,180
electricity,electricity,NN,180
defence,defence,NNP,180
powers,power,NNS,179
sea,sea,NN,179
guidelines,guideline,NNS,179
infrastructure,infrastructure,NN,179
facing,face,VBG,178
constitution,constitution,NNP,178
deputy,deputy,NNP,178
accessed,access,VBN,178
treatment,treatment,NN,177
above,above,IN,177
elected,elect,VBN,177
investigation,investigation,NN,177
move,move,NN,177
less,less,JJR,176
benefits,benefit,NNS,176
win,win,VB,176
rss,rss,NNP,176
board,board,NN,175
found,find,VBD,175
results,result,NNS,175
imports,import,NNS,174
anything,anything,NN,174
sources,source,NNS,174
university,university,NN,174
study,study,NN,174
online,online,JJ,174
earlier,earlier,RBR,174
remains,remain,VBZ,174
success,success,NN,174
leader,leader,NNP,174
virus,virus,NN,174
greater,great,JJR,173
created,create,VBN,173
upon,upon,IN,173
poor,poor,JJ,173
ad,ad,NNP,173
field,field,NN,173
houses,house,NNS,173
adding,add,VBG,172
weeks,week,NNS,172
strategic,strategic,JJ,172
supreme,supreme,NNP,172
list,list,NN,171
anyone,anyone,NN,171
endorse,endorse,VB,171
investments,investment,NNS,170
pointed,point,VBD,170
words,word,NNS,170
compared,compare,VBN,170
lack,lack,NN,170
accept,accept,NN,170
story,story,NN,169
actions,action,NNS,169
attack,attack,NN,169
singapore,singapore,NNP,169
sense,sense,NN,169
decisions,decision,NNS,169
hambantota,hambantota,NNP,169
district,district,NN,169
premadasa,premadasa,NNP,169
victims,victim,NNS,169
reliance,reliance,VB,169
public,public,NNP,168
house,house,NNP,168
class,class,NN,168
navy,navy,NNP,168
america,america,NNP,168
sajith,sajith,NNP,168
skip,skip,VB,168
surfer,surfer,NN,168
japan,japan,NNP,167
pressure,pressure,NN,167
received,receive,VBD,167
dollar,dollar,NN,167
inside,inside,IN,167
threat,threat,NN,167
no,no,NNP,167
such,such,PDT,167
independence,independence,NN,167
father,father,NN,167
cup,cup,NNP,167
de,de,FW,166
kind,kind,NN,166
natural,natural,JJ,166
operation,operation,NN,166
allowed,allow,VBN,166
places,place,NNS,166
accountability,accountability,NN,165
perhaps,perhaps,RB,165
lead,lead,VB,165
discussions,discussion,NNS,165
cbsl,cbsl,NNP,165
day,day,NNP,164
friends,friend,NNS,164
coach,coach,NN,164
close,close,JJ,163
committed,commit,VBN,163
speaking,speak,VBG,163
monetary,monetary,JJ,163
growing,grow,VBG,163
truth,truth,NN,163
nature,nature,NN,162
space,space,NN,162
existing,exist,VBG,162
london,london,NNP,162
platform,platform,NN,161
joint,joint,JJ,161
plans,plan,NNS,161
language,language,NN,161
farmers,farmer,NNS,161
achieve,achieve,VB,161
purpose,purpose,NN,160
management,management,NNP,160
traditional,traditional,JJ,160
investigations,investigation,NNS,160
europe,europe,NNP,160
slfp,slfp,NNP,160
usa,usa,NNP,160
effort,effort,NN,159
sectors,sector,NNS,159
conference,conference,NN,159
protect,protect,VB,159
began,begin,VBD,159
everyone,everyone,NN,159
wrong,wrong,JJ,159
amount,amount,NN,159
network,network,NN,159
informed,inform,VBN,159
province,province,NNP,158
temple,temple,NN,158
freedom,freedom,NN,158
comment,comment,NNP,158
confidence,confidence,NN,158
external,external,JJ,157
potential,potential,JJ,157
approved,approve,VBN,157
discussion,discussion,NN,157
rice,rice,NN,157
creating,create,VBG,156
developing,develop,VBG,156
interests,interest,NNS,156
concerns,concern,NNS,156
popular,popular,JJ,155
immediately,immediately,RB,155
leave,leave,NNP,155
half,half,NN,155
nations,nation,NNS,155
tests,test,NNS,155
centre,centre,NNP,154
fully,fully,RB,154
see,see,VBP,154
takes,take,VBZ,154
means,mean,VBZ,154
practice,practice,NN,154
building,building,NN,154
recovery,recovery,NN,154
economic,economic,NNP,154
security,security,NNP,154
media,medium,NNP,154
head,head,NN,154
africa,africa,NNP,154
needed,need,VBN,153
context,context,NN,153
stop,stop,VB,153
systems,system,NNS,153
implementation,implementation,NN,153
past,past,NN,153
travel,travel,NN,153
ground,ground,NN,153
proper,proper,JJ,153
comprehensive,comprehensive,JJ,152
reported,report,VBD,152
seven,seven,CD,152
island,island,NNP,152
living,live,VBG,152
rights,right,NNPS,152
near,near,IN,152
cooperation,cooperation,NN,152
base,base,NN,152
ca,ca,MD,151
vision,vision,NN,151
except,except,IN,151
standards,standard,NNS,151
army,army,NN,151
force,force,NN,150
ministry,ministry,NN,150
youth,youth,NN,150
intelligence,intelligence,NN,150
ministers,minister,NNS,150
hospital,hospital,NNP,150
stability,stability,NN,150
sjb,sjb,NNP,150
wanted,want,VBD,149
approach,approach,NN,149
continued,continue,VBD,149
approval,approval,NN,149
vote,vote,NN,149
powerful,powerful,JJ,149
england,england,NNP,149
ministers,minister,NNP,148
whose,whose,WP$,148
immediate,immediate,JJ,148
budget,budget,NN,148
left,leave,VBD,148
thing,thing,NN,148
commercial,commercial,JJ,148
terrorism,terrorism,NN,148
deal,deal,NN,148
failure,failure,NN,148
war,war,NNP,148
rest,rest,NN,147
official,official,NN,147
outside,outside,JJ,147
details,detail,NNS,147
someone,someone,NN,147
brought,bring,VBD,147
royal,royal,NNP,147
prevent,prevent,VB,147
towards,towards,IN,146
living,living,NN,146
lost,lose,VBN,146
rupee,rupee,NN,146
gone,go,VBN,146
officer,officer,NN,146
saudi,saudi,NNP,146
organisations,organisation,NNS,146
maintain,maintain,VB,145
direct,direct,JJ,145
rural,rural,JJ,145
status,status,NN,145
particular,particular,JJ,145
today,today,NNP,145
off,off,IN,145
promote,promote,VB,144
questions,question,NNS,144
policy,policy,NNP,144
built,build,VBN,144
fiscal,fiscal,JJ,144
journalists,journalist,NNS,143
all,all,NNP,143
identified,identify,VBN,143
makes,make,VBZ,143
wants,want,VBZ,143
assets,asset,NNS,143
healthy,healthy,JJ,143
monetary,monetary,NNP,143
doctors,doctor,NNS,143
finance,finance,NN,142
indeed,indeed,RB,142
request,request,NN,142
quite,quite,RB,142
ways,way,NNS,142
mind,mind,NN,142
product,product,NN,142
port,port,NN,142
allow,allow,VB,142
respect,respect,NN,142
effective,effective,JJ,142
leave,leave,VBP,142
addressing,address,VBG,142
employment,employment,NN,141
tea,tea,NN,141
taxes,tax,NNS,141
trade,trade,NNP,141
huge,huge,JJ,141
skills,skill,NNS,141
experts,expert,NNS,141
letter,letter,NN,140
john,john,NNP,140
won,win,VBD,140
child,child,NN,140
marked,mark,VBN,140
attorney,attorney,NNP,140
parts,part,NNS,140
tourists,tourist,NNS,140
continues,continue,VBZ,140
executive,executive,NNP,140
daughter,daughter,NN,140
establish,establish,VB,140
lbo,lbo,NNP,140
movement,movement,NN,139
seeking,seek,VBG,139
practices,practice,NNS,139
left,leave,VBN,139
city,city,NNP,139
relief,relief,NN,139
anura,anura,NNP,139
understand,understand,VB,139
brand,brand,NN,138
whole,whole,JJ,138
face,face,NN,138
bad,bad,JJ,138
teachers,teacher,NNS,138
quarter,quarter,NN,138
killed,kill,VBN,138
costs,cost,NNS,138
match,match,NN,138
deaths,death,NNS,138
sure,sure,JJ,137
first,first,NNP,137
her,her,PRP,137
outside,outside,IN,137
partner,partner,NN,137
session,session,NN,137
speaker,speaker,NNP,137
met,meet,VBD,137
dr,dr,NNP,136
step,step,NN,136
power,power,NNP,136
student,student,NN,136
ability,ability,NN,136
industries,industry,NNS,136
concern,concern,NN,136
partnership,partnership,NN,136
rule,rule,NN,136
expenditure,expenditure,NN,136
banking,banking,NN,136
allegations,allegation,NNS,136
fund,fund,NNP,136
victory,victory,NN,136
path,path,NN,135
ensuring,ensure,VBG,135
used,use,VBD,135
put,put,VB,135
share,share,NNP,135
goes,go,VBZ,135
guardian,guardian,NNP,135
massive,massive,JJ,135
post,post,NN,134
hard,hard,JJ,134
ambassador,ambassador,NNP,134
help,help,NN,134
technical,technical,JJ,134
cricket,cricket,NNP,134
office,office,NNP,134
