word,lemma,pos,freq
goes,go,VBZ,69
one,one,NN,69
last,last,JJ,69
later,later,RB,68
black,black,JJ,68
new,new,JJ,68
nice,nice,JJ,67
off,off,IN,67
decided,decide,VBD,67
far,far,RB,66
working,work,VBG,66
most,most,RBS,66
best,best,JJS,66
around,around,RB,66
grade,grade,NN,66
should,should,MD,66
couple,couple,NN,66
somebody,somebody,NN,65
am,be,VBP,65
looked,look,VBD,65
having,have,VBG,65
only,only,JJ,64
say,say,VBP,64
running,run,VBG,64
few,few,JJ,63
first,first,RB,63
saw,saw,VBD,63
called,call,VBN,62
basically,basically,RB,62
summer,summer,NN,62
like,like,VBP,61
says,say,VBZ,61
once,once,RB,61
able,able,JJ,61
age,age,NN,61
out,out,RB,60
friend,friend,NN,60
movie,movie,NN,60
growing,grow,VBG,60
sitting,sit,VBG,60
find,find,VB,60
college,college,NN,60
ah,ah,NN,60
days,day,NNS,59
worked,work,VBD,59
most,most,JJS,58
kept,keep,VBD,58
gone,go,VBN,58
small,small,JJ,58
money,money,NN,57
comes,come,VBZ,56
put,put,VBD,56
fact,fact,NN,56
loved,love,VBD,56
reading,reading,NN,56
morning,morning,NN,55
work,work,NN,55
such,such,JJ,55
work,work,VB,55
help,help,VB,55
well,well,UH,55
week,week,NN,55
give,give,VB,55
need,need,VBP,55
might,might,MD,54
nc,nc,NNP,54
definitely,definitely,RB,54
down,down,IN,54
bad,bad,JJ,54
least,least,JJS,54
while,while,IN,54
water,water,NN,54
fun,fun,NN,53
look,look,VB,53
beach,beach,NN,53
run,run,VB,53
myself,myself,PRP,53
job,job,NN,52
asked,ask,VBD,52
minutes,minute,NNS,52
today,today,NN,52
hard,hard,JJ,51
white,white,JJ,51
christmas,christmas,NNP,51
ask,ask,VB,50
though,though,IN,50
kid,kid,NN,50
wonderful,wonderful,JJ,49
almost,almost,RB,49
end,end,NN,49
under,under,IN,49
type,type,NN,49
boy,boy,NN,49
sit,sit,VB,49
country,country,NN,49
live,live,VB,48
street,street,NN,48
behind,behind,IN,48
finally,finally,RB,48
whether,whether,IN,48
husband,husband,NN,48
read,read,VBN,48
world,world,NN,48
see,see,VBP,48
absolutely,absolutely,RB,48
god,god,NNP,47
eight,eight,CD,47
sometimes,sometimes,RB,47
stay,stay,VB,47
interesting,interesting,JJ,47
city,city,NN,47
playing,play,VBG,47
walk,walk,VB,47
group,group,NN,46
head,head,NN,46
woman,woman,NN,46
drive,drive,VB,46
daddy,daddy,NNP,46
sisters,sister,NNS,45
grandparents,grandparent,NNS,45
teacher,teacher,NN,45
became,become,VBD,45
tree,tree,NN,45
seen,see,VBN,45
gave,give,VBD,44
history,history,NN,44
come,come,VBP,44
found,find,VBD,44
dinner,dinner,NN,44
walking,walk,VBG,44
quite,quite,RB,44
made,make,VBN,44
experience,experience,NN,44
keep,keep,VB,43
love,love,VBP,43
care,care,NN,43
call,call,VB,43
new,new,NNP,43
cousins,cousin,NNS,43
enough,enough,RB,42
met,meet,VBD,42
start,start,VB,42
ended,end,VBD,42
driving,drive,VBG,42
played,play,VBD,42
funny,funny,JJ,42
girls,girl,NNS,41
window,window,NN,41
bed,bed,NN,41
anybody,anybody,NN,41
yard,yard,NN,41
across,across,IN,41
dad,dad,NNP,40
important,important,JJ,40
someone,someone,NN,40
told,tell,VBN,40
living,live,VBG,40
younger,young,JJR,40
making,make,VBG,40
like,like,JJ,40
seven,seven,CD,40
usually,usually,RB,40
feel,feel,VB,40
childhood,childhood,NN,39
bus,bus,NN,39
uncle,uncle,NN,39
between,between,IN,39
reason,reason,NN,39
back,back,NN,39
truck,truck,NN,39
eat,eat,VB,39
wrong,wrong,JJ,38
memories,memory,NNS,38
change,change,NN,38
yet,yet,RB,38
farm,farm,NN,38
front,front,NN,38
meet,meet,VB,38
mom,mom,NNP,37
brothers,brother,NNS,37
wife,wife,NN,37
rest,rest,NN,37
nobody,nobody,NN,37
beautiful,beautiful,JJ,37
guys,guy,NNS,37
happy,happy,JJ,37
ah,ah,RB,37
hear,hear,VB,37
try,try,VB,36
taking,take,VBG,36
ones,one,NNS,36
ahead,ahead,RB,36
scary,scary,JJ,36
while,while,NN,36
weeks,week,NNS,36
hour,hour,NN,36
call,call,VBP,36
top,top,NN,36
hill,hill,NN,36
hospital,hospital,NN,36
church,church,NN,35
son,son,NN,35
store,store,NN,35
miles,mile,NNS,35
feet,foot,NNS,35
mama,mama,NNP,35
lady,lady,NN,35
everyone,everyone,NN,35
long,long,RB,35
words,word,NNS,35
bought,buy,VBD,35
better,good,JJR,35
close,close,JJ,34
move,move,VB,34
felt,felt,VBD,34
ok,ok,JJ,34
must,must,MD,34
men,men,NNS,34
sports,sport,NNS,34
ago,ago,RB,33
number,number,NN,33
exactly,exactly,RB,33
talked,talk,VBD,33
used,use,VBN,33
months,month,NNS,33
ok,ok,NNP,33
granny,granny,NNP,33
thinking,think,VBG,33
boys,boy,NNS,33
believe,believe,VB,32
needed,need,VBD,32
got,get,VBN,32
animals,animal,NNS,32
cousin,cousin,NN,32
ready,ready,JJ,32
stayed,stay,VBD,32
nine,nine,CD,32
huge,huge,JJ,32
especially,especially,RB,31
sudden,sudden,JJ,31
south,south,NNP,31
half,half,NN,31
live,live,VBP,31
aunt,aunt,NN,31
wow,wow,NNP,31
uh,uh,VB,31
phone,phone,NN,31
come,come,VBN,31
mind,mind,NN,31
fine,fine,JJ,31
places,place,NNS,31
pick,pick,VB,31
cool,cool,JJ,31
second,second,JJ,31
stop,stop,VB,31
married,marry,VBN,30
several,several,JJ,30
dollars,dollar,NNS,30
fell,fell,VBD,30
north,north,NNP,30
daddy,daddy,NN,30
spent,spend,VBD,30
over,over,RB,30
food,food,NN,30
hand,hand,NN,30
tell,tell,VBP,30
special,special,JJ,30
true,true,JJ,30
visit,visit,VB,30
certain,certain,JJ,30
believe,believe,VBP,29
heard,hear,VBN,29
sat,sit,VBD,29
leave,leave,VB,29
already,already,RB,29
kinds,kind,NNS,29
music,music,NN,29
bedroom,bedroom,NN,28
woods,wood,NNS,28
ways,way,NNS,28
idea,idea,NN,28
lord,lord,NNP,28
question,question,NN,28
trouble,trouble,NN,28
houses,house,NNS,28
back,back,RP,28
named,name,VBN,28
gets,get,VBZ,28
may,may,MD,28
hours,hour,NNS,28
pressure,pressure,NN,28
county,county,NNP,27
war,war,NN,27
love,love,NN,27
clothes,clothes,NNS,27
walked,walk,VBD,27
shoes,shoe,NNS,27
full,full,JJ,27
crazy,crazy,JJ,27
living,living,NN,27
afternoon,afternoon,NN,27
seemed,seem,VBD,27
helped,help,VBD,27
fairly,fairly,RB,27
fire,fire,NN,27
had,have,VBN,27
ride,ride,VB,27
date,date,NN,27
lunch,lunch,NN,27
black,black,NNP,27
property,property,NN,27
floor,floor,NN,27
chicken,chicken,NN,27
lived,live,VBN,26
write,write,VB,26
passed,pass,VBD,26
cause,cause,NN,26
tried,try,VBD,26
trees,tree,NNS,26
dog,dog,NN,26
often,often,RB,26
speckman,speckman,NNP,26
watch,watch,VB,26
rock,rock,NN,26
jbm,jbm,NN,26
although,although,IN,25
early,early,JJ,25
imagine,imagine,VB,25
porch,porch,NN,25
pictures,picture,NNS,25
totally,totally,RB,25
class,class,NN,25
love,love,VB,25
women,woman,NNS,25
seeing,see,VBG,25
dating,date,VBG,25
heart,heart,NN,25
read,read,VBD,25
taken,take,VBN,25
lake,lake,NN,25
pretty,pretty,JJ,25
sunday,sunday,NNP,25
middle,middle,NN,25
make,make,VBP,25
soon,soon,RB,25
train,train,NN,25
bring,bring,VB,25
baseball,baseball,NN,25
putting,put,VBG,25
without,without,IN,24
war,war,NNP,24
close,close,RB,24
obviously,obviously,RB,24
hit,hit,VBD,24
writing,write,VBG,24
except,except,IN,24
lots,lot,NNS,24
land,land,NN,24
huh,huh,NN,24
happen,happen,VB,24
sense,sense,NN,24
whatever,whatever,NN,24
ah,ah,NNP,24
uh,uh,VBP,24
supposed,suppose,VBN,24
neighborhood,neighborhood,NN,24
drove,drive,VBD,24
radio,radio,NN,24
enjoy,enjoy,VBP,24
honey,honey,NN,24
near,near,IN,23
learned,learn,VBD,23
front,front,JJ,23
tv,tv,NN,23
interview,interview,NN,23
carolina,carolina,NNP,23
heard,hear,VBD,23
against,against,IN,23
learn,learn,VB,23
interest,interest,NN,23
thank,thank,NNP,23
table,table,NN,23
library,library,NN,23
tennis,tennis,NN,23
seems,seem,VBZ,23
problem,problem,NN,23
culture,culture,NN,23
aunt,aunt,NNP,22
understand,understand,VB,22
arm,arm,NN,22
wrote,write,VBD,22
asking,ask,VBG,22
outside,outside,IN,22
desk,desk,NN,22
oh,oh,NNP,22
somewhere,somewhere,RB,22
spend,spend,VB,22
no,no,UH,22
anyone,anyone,NN,22
oil,oil,NN,22
along,along,RB,22
ran,run,VBD,22
education,education,NN,22
daughter,daughter,NN,22
sick,sick,JJ,22
word,word,NN,22
mine,mine,NN,22
york,york,NNP,22
large,large,JJ,22
doctor,doctor,NN,22
anymore,anymore,RB,22
wo,wo,MD,22
turned,turn,VBD,22
friday,friday,NNP,22
use,use,VB,22
experiences,experience,NNS,22
united,united,NNP,22
raised,raise,VBN,21
teachers,teacher,NNS,21
brought,bring,VBD,21
apartment,apartment,NN,21
turn,turn,VB,21
members,member,NNS,21
dead,dead,JJ,21
buy,buy,VB,21
feel,feel,VBP,21
lives,life,NNS,21
either,either,DT,21
along,along,IN,21
matter,matter,NN,21
community,community,NN,21
newspaper,newspaper,NN,21
hit,hit,VB,21
umm,umm,NNP,21
well,well,NNP,21
put,put,VBN,21
air,air,NN,21
face,face,NN,21
extremely,extremely,RB,21
sell,sell,VB,21
michaela,michaela,NNP,21
voice,voice,NN,21
business,business,NN,21
around,around,RP,21
aircraft,aircraft,NN,21
movies,movie,NNS,21
necessarily,necessarily,RB,21
building,building,NN,20
situation,situation,NN,20
share,share,NN,20
take,take,VBP,20
fast,fast,RB,20
married,married,JJ,20
taught,teach,VBD,20
scared,scar,VBN,20
tells,tell,VBZ,20
tina,tina,NNP,20
left,leave,VBN,20
watching,watch,VBG,20
grown,grow,VBN,20
yourself,yourself,PRP,20
moving,move,VBG,20
milk,milk,NN,20
families,family,NNS,19
married,marry,VBD,19
rather,rather,RB,19
die,die,VB,19
open,open,JJ,19
lincolnton,lincolnton,NNP,19
period,period,NN,19
happened,happen,VBN,19
mad,mad,JJ,19
background,background,NN,19
parts,part,NNS,19
over,over,RP,19
beach,beach,NNP,19
mostly,mostly,RB,19
free,free,JJ,19
hum,hum,NNP,19
late,late,JJ,19
chance,chance,NN,19
mountain,mountain,NN,19
ride,ride,NN,19
english,english,NNP,19
level,level,NN,19
certainly,certainly,RB,19
wear,wear,VB,19
dress,dress,NN,19
within,within,IN,19
riding,rid,VBG,19
makes,make,VBZ,19
mother,mother,NNP,19
piano,piano,NN,19
language,language,NN,19
cars,car,NNS,19
tony,tony,NNP,19
personality,personality,NN,18
tape,tape,NN,18
river,river,NN,18
bunch,bunch,NN,18
staying,stay,VBG,18
use,use,VBP,18
lost,lose,VBN,18
san,san,NNP,18
hearing,hear,VBG,18
stopped,stop,VBD,18
pieces,piece,NNS,18
kitchen,kitchen,NN,18
game,game,NN,18
foot,foot,NN,18
was,wa,NNP,18
world,world,NNP,18
grow,grow,VB,18
company,company,NN,18
dirt,dirt,NN,18
look,look,VBP,18
are,are,NNP,18
character,character,NN,18
knows,know,VBZ,18
art,art,NN,18
ice,ice,NN,18
junior,junior,JJ,18
games,game,NNS,18
saturday,saturday,NNP,18
month,month,NN,18
university,university,NNP,18
trip,trip,NN,18
little,little,NNP,18
hands,hand,NNS,18
vacation,vacation,NN,18
specifically,specifically,RB,18
main,main,JJ,18
guerrillas,guerrilla,NNS,18
enjoy,enjoy,VB,18
writing,writing,NN,18
mary,mary,NNP,17
paper,paper,NN,17
half,half,JJ,17
stories,stories,VBZ,17
early,early,RB,17
hot,hot,JJ,17
cut,cut,VB,17
baby,baby,NN,17
girlfriend,girlfriend,NN,17
thank,thank,NN,17
involved,involve,VBN,17
schools,school,NNS,17
picture,picture,NN,17
takes,take,VBZ,17
grandpa,grandpa,NN,17
pull,pull,VB,17
lost,lose,VBD,17
poor,poor,JJ,17
strong,strong,JJ,17
remembered,remember,VBD,17
elementary,elementary,JJ,17
end,end,VB,17
interested,interested,JJ,17
standing,stand,VBG,17
oldest,old,JJS,17
office,office,NN,17
gas,gas,NN,17
goats,goat,NNS,17
speak,speak,VB,17
nervous,nervous,JJ,17
gosh,gosh,NN,17
station,station,NN,17
starting,start,VBG,17
states,state,NNPS,17
reunion,reunion,NN,17
problems,problem,NNS,16
va,va,NNP,16
characters,character,NNS,16
welcome,welcome,JJ,16
third,third,JJ,16
lives,live,VBZ,16
wants,want,VBZ,16
known,know,VBN,16
middle,middle,JJ,16
whenever,whenever,WRB,16
short,short,JJ,16
hear,hear,VBP,16
fort,fort,NNP,16
opened,open,VBD,16
killed,kill,VBN,16
major,major,JJ,16
talk,talk,NN,16
based,base,VBN,16
eating,eat,VBG,16
mailbox,mailbox,NN,16
because,because,RB,16
decision,decision,NN,16
minute,minute,NN,16
system,system,NN,16
favorite,favorite,NN,16
red,red,JJ,16
hood,hood,NNP,16
let,let,NN,16
pulled,pull,VBD,16
care,care,VB,16
opportunity,opportunity,NN,16
basketball,basketball,NN,16
break,break,VB,16
sound,sound,NN,16
theater,theater,NN,16
adult,adult,NN,16
egypt,egypt,NNP,16
tires,tire,NNS,16
hair,hair,NN,16
fiction,fiction,NN,16
poetry,poetry,NN,16
cancer,cancer,NN,15
students,student,NNS,15
mean,mean,VB,15
written,write,VBN,15
questions,question,NNS,15
member,member,NN,15
collection,collection,NN,15
thank,thank,VB,15
general,general,JJ,15
neat,neat,JJ,15
jobs,job,NNS,15
kill,kill,VB,15
linda,linda,NNP,15
show,show,VB,15
sleep,sleep,VB,15
crying,cry,VBG,15
thought,think,VBN,15
given,give,VBN,15
themselves,themselves,PRP,15
neighbor,neighbor,NN,15
poem,poem,NN,15
attention,attention,NN,15
build,build,VB,15
forth,forth,NN,15
weekend,weekend,NN,15
better,well,RBR,15
sad,sad,JJ,15
youngest,young,JJS,15
interesting,interest,VBG,15
van,van,NN,15
immediately,immediately,RB,15
catch,catch,VB,15
mouth,mouth,NN,15
tractor,tractor,NN,15
park,park,NN,15
park,park,NNP,15
eventually,eventually,RB,15
started,start,VBN,15
read,read,NN,15
color,color,NN,15
ryan,ryan,NNP,15
built,build,VBN,15
deal,deal,NN,15
fl,fl,NNP,15
leg,leg,NN,15
hat,hat,NN,15
soldiers,soldier,NNS,15
matthews,matthew,NNP,15
appreciate,appreciate,VB,15
highway,highway,NNP,15
industry,industry,NN,15
grandpop,grandpop,NNP,15
road,road,NNP,14
need,need,VB,14
letters,letter,NNS,14
light,light,NN,14
poems,poem,NNS,14
raised,raise,VBD,14
hotel,hotel,NN,14
green,green,JJ,14
eyes,eye,NNS,14
spencer,spencer,NNP,14
grandma,grandma,NN,14
difficult,difficult,JJ,14
felt,felt,VBP,14
horrible,horrible,JJ,14
wow,wow,NN,14
airport,airport,NN,14
southern,southern,JJ,14
off,off,RB,14
recently,recently,RB,14
quiet,quiet,JJ,14
washington,washington,NNP,14
talk,talk,VBP,14
aunts,aunt,NNS,14
drive,drive,NN,14
put,put,VBP,14
degree,degree,NN,14
look,look,NN,14
instead,instead,RB,14
goat,goat,NN,14
deirdre,deirdre,NNP,14
motorcycle,motorcycle,NN,14
rd,rd,NNP,14
forget,forget,VB,14
back,back,JJ,14
built,build,VBD,14
west,west,NNP,14
himself,himself,PRP,14
enough,enough,JJ,14
wv,wv,NNP,14
noticed,notice,VBD,14
ai,ai,VBP,14
disney,disney,NNP,14
afraid,afraid,JJ,14
gotten,get,VBN,14
wash,wash,VB,14
joe,joe,NNP,14
towards,towards,NNS,13
turn,turn,NN,13
understand,understand,VBP,13
reasons,reason,NNS,13
information,information,NN,13
climbed,climb,VBD,13
herself,herself,PRP,13
names,name,NNS,13
pool,pool,NN,13
school,school,NNP,13
senior,senior,JJ,13
fun,fun,JJ,13
snow,snow,NN,13
sweet,sweet,JJ,13
whatever,whatever,RB,13
jennifer,jennifer,NNP,13
wake,wake,VB,13
pay,pay,VB,13
cute,cute,JJ,13
wall,wall,NN,13
series,series,NN,13
relatives,relative,NNS,13
indian,indian,JJ,13
wild,wild,JJ,13
cold,cold,JJ,13
ground,ground,NN,13
imagination,imagination,NN,13
turns,turn,VBZ,13
literally,literally,RB,13
top,top,JJ,13
fence,fence,NN,13
um,um,VB,13
driveway,driveway,NN,13
dogs,dog,NNS,13
hated,hat,VBD,13
see,see,NN,13
downtown,downtown,NN,13
everywhere,everywhere,RB,13
climb,climb,VB,13
enjoyed,enjoy,VBD,13
robin,robin,NNP,13
thinking,thinking,NN,13
sounds,sound,VBZ,13
individuals,individual,NNS,13
realize,realize,VB,13
giving,give,VBG,13
follow,follow,VB,13
either,either,CC,13
pilots,pilot,NNS,13
seventh,seventh,JJ,13
chase,chase,NN,13
lee,lee,NNP,13
tire,tire,NN,13
augusta,augusta,NNP,13
cut,cut,VBD,12
teenager,teenager,NN,12
windows,window,NNS,12
shopping,shopping,NN,12
anywhere,anywhere,RB,12
hope,hope,VBP,12
hang,hang,VB,12
its,it,PRP$,12
trailer,trailer,NN,12
looks,look,VBZ,12
weird,weird,JJ,12
death,death,NN,12
depression,depression,NNP,12
apparently,apparently,RB,12
forth,forth,JJ,12
union,union,NNP,12
late,late,RB,12
garden,garden,NN,12
realized,realize,VBD,12
warm,warm,JJ,12
find,find,VBP,12
george,george,NNP,12
ny,ny,NNP,12
upset,upset,JJ,12
set,set,VB,12
quickly,quickly,RB,12
become,become,VB,12
try,try,VBP,12
suits,suit,NNS,12
met,meet,VBN,12
ca,ca,NNP,12
creek,creek,NN,12
helping,help,VBG,12
fall,fall,NN,12
others,others,NNS,12
ga,ga,NNP,12
arrived,arrive,VBD,12
dude,dude,NN,12
parking,parking,NN,12
cows,cow,NNS,12
low,low,JJ,12
andy,andy,NNP,12
figure,figure,VB,12
began,begin,VBD,12
chickens,chicken,NNS,12
service,service,NN,12
bathroom,bathroom,NN,12
open,open,VB,12
itself,itself,PRP,12
alone,alone,RB,12
army,army,NN,12
buckhannon,buckhannon,NNP,12
study,study,NN,12
fifth,fifth,JJ,12
box,box,NN,12
sheet,sheet,NN,12
creative,creative,JJ,12
dishes,dish,NNS,12
roads,road,NNS,12
july,july,NNP,12
author,author,NN,12
impact,impact,NN,12
novels,novel,NNS,12
ira,ira,NNP,12
guess,guess,NN,11
hard,hard,RB,11
explain,explain,VB,11
street,street,NNP,11
recall,recall,VBP,11
knowing,know,VBG,11
america,america,NNP,11
bread,bread,NN,11
pull,pull,VBP,11
types,type,NNS,11
areas,area,NNS,11
hey,hey,NNP,11
proud,proud,JJ,11
hanging,hang,VBG,11
upon,upon,IN,11
hundred,hundred,CD,11
ghost,ghost,NN,11
woke,wake,VBD,11
watched,watch,VBD,11
space,space,NN,11
call,call,NN,11
owned,own,VBD,11
supposedly,supposedly,RB,11
strange,strange,JJ,11
teach,teach,VB,11
paying,pay,VBG,11
myrtle,myrtle,NNP,11
walk,walk,NN,11
wanting,want,VBG,11
lose,lose,VB,11
changed,change,VBN,11
difference,difference,NN,11
state,state,NN,11
run,run,VBP,11
jet,jet,NN,11
drinking,drink,VBG,11
happening,happen,VBG,11
happens,happen,VBZ,11
everyday,everyday,JJ,11
talked,talk,VBN,11
tradition,tradition,NN,11
uncles,uncle,NNS,11
project,project,NN,11
mountains,mountain,NNS,11
start,start,VBP,11
falling,fall,VBG,11
flew,fly,VBD,11
alive,alive,JJ,11
tall,tall,JJ,11
field,field,NN,11
storm,storm,NN,11
crazy,crazy,NN,11
american,american,JJ,11
separate,separate,JJ,11
german,german,JJ,11
catholic,catholic,NNP,11
ah,ah,VB,11
truth,truth,NN,11
work,work,VBP,11
jumping,jump,VBG,11
dolls,doll,NNS,11
fishing,fishing,NN,11
boston,boston,NNP,11
barn,barn,NN,11
caught,catch,VBD,11
funeral,funeral,JJ,11
spot,spot,NN,11
lion,lion,NN,11
hmm,hmm,NNP,11
hold,hold,VB,11
memaw,memaw,NNP,11
club,club,NN,11
dark,dark,JJ,11
edge,edge,NN,11
answer,answer,NN,11
closer,closer,RBR,11
french,french,JJ,11
save,save,VB,11
plenty,plenty,NN,11
visiting,visit,VBG,11
entire,entire,JJ,11
power,power,NN,11
ooh,ooh,NNP,11
learned,learn,VBN,11
authors,author,NNS,11
guelph,guelph,NNP,11
hill,hill,NNP,10
century,century,NN,10
size,size,NN,10
hi,hi,NNP,10
drink,drink,VB,10
tabatha,tabatha,NNP,10
grocery,grocery,NN,10
busy,busy,JJ,10
single,single,JJ,10
waiting,wait,VBG,10
set,set,VBN,10
sorry,sorry,JJ,10
huh,huh,NNP,10
forget,forget,VBP,10
later,later,RBR,10
died,die,VBN,10
sc,sc,NNP,10
may,may,NNP,10
before,before,RB,10
air,air,NNP,10
enjoyed,enjoy,VBN,10
choice,choice,NN,10
figured,figure,VBD,10
bigger,big,JJR,10
season,season,NN,10
throwing,throw,VBG,10
wish,wish,VBP,10
awful,awful,JJ,10
cigarettes,cigarette,NNS,10
picked,pick,VBD,10
sun,sun,NN,10
easy,easy,JJ,10
glass,glass,NN,10
historical,historical,JJ,10
city,city,NNP,10
details,detail,NNS,10
sharing,share,VBG,10
leave,leave,VBP,10
degrees,degree,NNS,10
ok,ok,NN,10
ceiling,ceiling,NN,10
line,line,NN,10
pony,pony,NN,10
outside,outside,RB,10
left,left,NN,10
long,long,NNP,10
tiny,tiny,JJ,10
completely,completely,RB,10
fresh,fresh,JJ,10
pain,pain,NN,10
artist,artist,NN,10
