word,lemma,pos,freq
times,time,NNP,4448
over,over,IN,4415
way,way,NN,4409
those,those,DT,4366
may,may,MD,4353
last,last,JJ,4330
our,our,PRP$,4323
then,then,RB,4161
first,first,JJ,3951
too,too,RB,3909
being,be,VBG,3704
good,good,JJ,3679
might,might,MD,3660
while,while,IN,3658
here,here,RB,3632
do,do,VB,3615
book,book,NN,3583
most,most,JJS,3549
where,where,WRB,3541
make,make,VB,3496
year,year,NN,3459
why,why,WRB,3440
both,both,DT,3393
another,another,DT,3382
get,get,VB,3379
still,still,RB,3369
against,against,IN,3312
own,own,JJ,3254
since,since,IN,3227
most,most,RBS,3224
as,as,RB,3169
government,government,NN,3152
world,world,NN,3136
same,same,JJ,3131
out,out,IN,3122
much,much,JJ,3115
percent,percent,NN,3104
between,between,IN,3104
washington,washington,NNP,3100
american,american,JJ,3095
before,before,IN,3077
well,well,RB,3045
never,never,RB,3019
house,house,NNP,2941
us,u,PRP,2835
president,president,NN,2792
very,very,RB,2791
life,life,NN,2787
words,word,NNS,2785
political,political,JJ,2775
nyt,nyt,NNP,2768
today,today,NN,2710
man,man,NN,2698
few,few,JJ,2673
post,post,NNP,2628
money,money,NN,2577
through,through,IN,2550
all,all,PDT,2509
word,word,NN,2462
paper,paper,NN,2462
case,case,NN,2458
president,president,NNP,2448
really,really,RB,2423
little,little,JJ,2378
week,week,NN,2376
without,without,IN,2373
though,though,IN,2369
see,see,VB,2367
something,something,NN,2353
fact,fact,NN,2318
three,three,CD,2300
say,say,VB,2299
must,must,MD,2293
course,course,NN,2257
every,every,DT,2251
back,back,RB,2225
take,take,VB,2208
wp,wp,NNP,2199
question,question,NN,2185
day,day,NN,2180
united,united,NNP,2161
name,name,NN,2154
times,time,NNS,2148
seems,seem,VBZ,2140
work,work,NN,2135
bush,bush,NNP,2128
million,million,CD,2110
under,under,IN,2104
whether,whether,IN,2096
going,go,VBG,2079
john,john,NNP,2075
campaign,campaign,NN,2066
part,part,NN,2055
point,point,NN,2039
women,woman,NNS,2036
america,america,NNP,2019
each,each,DT,2009
least,least,JJS,1996
country,country,NN,1984
public,public,JJ,1981
article,article,NN,1974
big,big,JJ,1969
state,state,NN,1967
think,think,VBP,1960
during,during,IN,1956
piece,piece,NN,1955
news,news,NN,1948
company,company,NN,1945
made,make,VBN,1925
ever,ever,RB,1920
old,old,JJ,1896
off,off,RP,1896
much,much,RB,1893
things,thing,NNS,1888
among,among,IN,1887
next,next,JJ,1880
language,language,NN,1874
real,real,JJ,1871
go,go,VB,1869
thing,thing,NN,1868
makes,make,VBZ,1867
great,great,JJ,1859
gore,gore,NNP,1849
say,say,VBP,1824
lat,lat,NNP,1823
according,accord,VBG,1814
however,however,RB,1807
always,always,RB,1806
ca,ca,MD,1803
rather,rather,RB,1801
bill,bill,NNP,1800
business,business,NN,1784
often,often,RB,1763
best,best,JJS,1759
far,far,RB,1753
papers,paper,NNS,1750
white,white,NNP,1749
having,have,VBG,1747
once,once,RB,1745
know,know,VB,1741
example,example,NN,1724
reports,report,NNS,1723
market,market,NN,1696
himself,himself,PRP,1692
english,english,NNP,1691
down,down,RP,1688
actually,actually,RB,1686
used,use,VBN,1681
issue,issue,NN,1678
saying,say,VBG,1672
states,state,NNPS,1671
movie,movie,NN,1670
perhaps,perhaps,RB,1661
tax,tax,NN,1649
children,child,NNS,1646
film,film,NN,1622
slate,slate,NN,1611
recent,recent,JJ,1603
problem,problem,NN,1602
so,so,IN,1597
almost,almost,RB,1578
days,day,NNS,1576
know,know,VBP,1576
number,number,NN,1576
ago,ago,RB,1574
probably,probably,RB,1572
kind,kind,NN,1547
black,black,JJ,1545
sense,sense,NN,1545
others,others,NNS,1544
until,until,IN,1540
former,former,JJ,1537
think,think,VB,1530
family,family,NN,1526
war,war,NN,1526
internet,internet,NNP,1526
place,place,NN,1524
again,again,RB,1524
called,call,VBN,1522
men,men,NNS,1516
made,make,VBD,1515
already,already,RB,1509
end,end,NN,1508
instead,instead,RB,1505
find,find,VB,1504
there,there,RB,1502
nothing,nothing,NN,1496
given,give,VBN,1492
around,around,IN,1487
power,power,NN,1479
george,george,NNP,1479
high,high,JJ,1477
page,page,NN,1473
policy,policy,NN,1462
journal,journal,NNP,1461
whose,whose,WP$,1457
system,system,NN,1450
am,be,VBP,1448
starr,starr,NNP,1448
although,although,IN,1441
press,press,NN,1439
different,different,JJ,1435
let,let,VB,1434
history,history,NN,1432
bad,bad,JJ,1429
got,get,VBD,1424
los,los,NNP,1419
death,death,NN,1417
law,law,NN,1412
home,home,NN,1407
one,one,NN,1403
several,several,JJ,1403
republicans,republican,NNPS,1397
british,british,JJ,1395
give,give,VB,1393
making,make,VBG,1386
use,use,NN,1385
better,good,JJR,1385
second,second,JJ,1378
yet,yet,RB,1378
companies,company,NNS,1372
media,medium,NNS,1370
angeles,angeles,NNP,1354
world,world,NNP,1350
china,china,NNP,1348
street,street,NNP,1343
david,david,NNP,1342
critics,critic,NNS,1342
idea,idea,NN,1332
microsoft,microsoft,NNP,1332
goes,go,VBZ,1330
came,come,VBD,1329
want,want,VBP,1322
woman,woman,NN,1320
itself,itself,PRP,1318
important,important,JJ,1308
editorial,editorial,NN,1308
information,information,NN,1305
her,her,PRP,1301
bradley,bradley,NNP,1295
lewinsky,lewinsky,NNP,1278
congress,congress,NNP,1271
economic,economic,JJ,1269
evidence,evidence,NN,1265
wrote,write,VBD,1262
true,true,JJ,1251
someone,someone,NN,1246
anything,anything,NN,1245
sex,sex,NN,1243
federal,federal,JJ,1242
television,television,NN,1241
person,person,NN,1237
including,include,VBG,1237
school,school,NN,1235
small,small,JJ,1231
national,national,JJ,1229
senate,senate,NNP,1228
less,less,RBR,1227
site,site,NN,1225
job,job,NN,1218
report,report,NN,1218
wall,wall,NNP,1216
less,less,JJR,1215
answer,answer,NN,1215
only,only,JJ,1206
young,young,JJ,1201
books,book,NNS,1198
first,first,RB,1193
themselves,themselves,PRP,1184
free,free,JJ,1183
long,long,RB,1180
enough,enough,RB,1177
reason,reason,NN,1175
away,away,RB,1169
web,web,NNP,1169
told,tell,VBD,1164
lot,lot,NN,1163
book,book,NNP,1163
prudie,prudie,NNP,1163
order,order,NN,1160
news,news,NNP,1156
early,early,JJ,1154
long,long,JJ,1153
movie,movie,NNP,1151
party,party,NN,1150
line,line,NN,1148
military,military,JJ,1146
four,four,CD,1143
show,show,NN,1142
wrong,wrong,JJ,1136
read,read,VB,1134
especially,especially,RB,1133
comes,come,VBZ,1131
hand,hand,NN,1127
anyone,anyone,NN,1125
group,group,NN,1116
done,do,VBN,1114
war,war,NNP,1113
americans,american,NNPS,1111
time,time,NNP,1111
everyone,everyone,NN,1110
took,take,VBD,1108
hard,hard,JJ,1105
human,human,JJ,1102
questions,question,NNS,1097
office,office,NN,1094
later,later,RB,1091
current,current,JJ,1086
politics,politics,NNS,1086
yesterday,yesterday,NN,1081
means,mean,VBZ,1075
doing,do,VBG,1075
michael,michael,NNP,1074
went,go,VBD,1070
century,century,NN,1063
billion,billion,CD,1061
personal,personal,JJ,1060
stories,story,NNS,1060
economy,economy,NN,1059
simply,simply,RB,1058
deal,deal,NN,1057
possible,possible,JJ,1056
stock,stock,NN,1056
keep,keep,VB,1054
magazine,magazine,NN,1053
up,up,RB,1051
tuesday,tuesday,NNP,1050
art,art,NN,1043
interest,interest,NN,1043
tv,tv,NN,1042
names,name,NNS,1042
trying,try,VBG,1042
getting,get,VBG,1034
sunday,sunday,NNP,1023
right,right,JJ,1020
called,call,VBD,1017
national,national,NNP,1014
written,write,VBN,1012
sure,sure,JJ,1008
recently,recently,RB,1008
cover,cover,NN,1003
likely,likely,JJ,1002
white,white,JJ,1001
american,american,NNP,1000
social,social,JJ,999
matter,matter,NN,999
readers,reader,NNS,998
general,general,JJ,991
else,else,RB,991
clear,clear,JJ,990
five,five,CD,983
want,want,VB,983
decision,decision,NN,980
action,action,NN,979
states,state,NNS,978
large,large,JJ,977
front,front,NN,973
members,member,NNS,973
tell,tell,VB,971
presidential,presidential,JJ,971
list,list,NN,968
robert,robert,NNP,966
months,month,NNS,965
democrats,democrat,NNPS,964
seen,see,VBN,962
similar,similar,JJ,960
major,major,JJ,960
gets,get,VBZ,960
private,private,JJ,957
administration,administration,NN,957
lead,lead,NN,954
usat,usat,NNP,953
rights,right,NNS,949
known,know,VBN,948
democratic,democratic,JJ,946
come,come,VB,943
use,use,VB,941
industry,industry,NN,941
nation,nation,NN,939
taken,take,VBN,939
french,french,JJ,935
leads,lead,VBZ,935
quite,quite,RB,930
conservative,conservative,JJ,924
column,column,NN,920
despite,despite,IN,917
right,right,NN,915
slate,slate,NNP,914
speech,speech,NN,912
monday,monday,NNP,912
foreign,foreign,JJ,910
using,use,VBG,909
issues,issue,NNS,904
special,special,JJ,904
kids,kid,NNS,902
program,program,NN,901
head,head,NN,901
common,common,JJ,900
wife,wife,NN,895
plan,plan,NN,893
form,form,NN,892
indeed,indeed,RB,892
culture,culture,NN,891
monica,monica,NNP,890
maybe,maybe,RB,878
wo,wo,MD,878
term,term,NN,877
local,local,JJ,876
legal,legal,JJ,876
london,london,NNP,875
sexual,sexual,JJ,872
able,able,JJ,872
full,full,JJ,870
sort,sort,NN,870
become,become,VB,869
subject,subject,NN,869
friend,friend,NN,868
terms,term,NNS,868
chatterbox,chatterbox,NNP,867
nato,nato,NNP,863
movies,movie,NNS,861
computer,computer,NN,858
popular,popular,JJ,856
pay,pay,VB,856
parents,parent,NNS,854
late,late,JJ,850
wants,want,VBZ,848
based,base,VBN,847
side,side,NN,845
father,father,NN,845
top,top,JJ,844
gave,give,VBD,843
health,health,NN,843
election,election,NN,840
toward,toward,IN,838
look,look,VB,835
mccain,mccain,NNP,835
whole,whole,JJ,834
south,south,NNP,832
past,past,JJ,831
help,help,VB,830
city,city,NN,830
race,race,NN,830
get,get,VBP,829
control,control,NN,828
game,game,NN,828
republican,republican,NNP,825
kosovo,kosovo,NNP,824
nearly,nearly,RB,821
author,author,NN,818
support,support,NN,818
richard,richard,NNP,817
friends,friend,NNS,814
calls,call,VBZ,814
short,short,JJ,813
became,become,VBD,812
single,single,JJ,811
james,james,NNP,809
peace,peace,NN,807
age,age,NN,803
william,william,NNP,803
care,care,NN,801
make,make,VBP,800
used,use,VBD,799
sometimes,sometimes,RB,798
asked,ask,VBD,797
click,click,NN,795
process,process,NN,794
behind,behind,IN,793
taking,take,VBG,791
theory,theory,NN,791
bit,bit,NN,791
posted,post,VBD,789
month,month,NN,788
down,down,RB,788
found,find,VBD,787
attention,attention,NN,787
price,price,NN,787
russia,russia,NNP,787
city,city,NNP,784
officials,official,NNS,783
right,right,RB,782
finally,finally,RB,781
takes,take,VBZ,781
usa,usa,NNP,780
role,role,NN,780
put,put,VB,780
found,find,VBN,779
jones,jones,NNP,779
debate,debate,NN,779
points,point,NNS,777
coverage,coverage,NN,776
university,university,NNP,776
rate,rate,NN,774
view,view,NN,774
certain,certain,JJ,773
reagan,reagan,NNP,770
whom,whom,WP,767
everything,everything,NN,767
writing,write,VBG,766
apparently,apparently,RB,766
night,night,NN,765
dole,dole,NNP,765
students,student,NNS,763
russian,russian,JJ,763
phone,phone,NN,763
poor,poor,JJ,762
al,al,NNP,761
position,position,NN,759
certainly,certainly,RB,759
thursday,thursday,NNP,759
soon,soon,RB,758
countries,country,NNS,756
off,off,IN,755
call,call,VB,755
court,court,NN,755
child,child,NN,754
bill,bill,NN,754
nor,nor,CC,752
music,music,NN,748
letter,letter,NN,748
trade,trade,NN,748
become,become,VBN,747
service,service,NN,747
together,together,RB,746
notes,note,NNS,746
published,publish,VBN,745
weeks,week,NNS,744
west,west,NNP,743
spin,spin,NN,743
working,work,VBG,741
latest,late,JJS,741
god,god,NNP,741
friday,friday,NNP,741
serious,serious,JJ,738
israel,israel,NNP,738
began,begin,VBD,737
drug,drug,NN,737
thought,think,VBD,734
editor,editor,NN,732
morning,morning,NN,732
face,face,NN,731
writer,writer,NN,730
problems,problem,NNS,729
republican,republican,JJ,729
character,character,NN,723
argument,argument,NN,723
within,within,IN,723
letters,letter,NNS,721
mother,mother,NN,721
see,see,VBP,719
ways,way,NNS,718
effect,effect,NN,717
mind,mind,NN,716
today,today,NNP,715
budget,budget,NN,714
english,english,JJ,713
wednesday,wednesday,NNP,712
pages,page,NNS,709
future,future,NN,708
instance,instance,NN,707
seem,seem,VBP,706
study,study,NN,705
candidate,candidate,NN,705
moment,moment,NN,703
buy,buy,VB,703
main,main,JJ,702
financial,financial,JJ,702
scandal,scandal,NN,702
truth,truth,NN,700
modern,modern,JJ,700
gives,give,VBZ,700
along,along,IN,700
chinese,chinese,JJ,699
trial,trial,NN,697
writes,write,VBZ,696
iraq,iraq,NNP,695
looking,look,VBG,693
international,international,JJ,692
run,run,VB,691
version,version,NN,691
usually,usually,RB,689
response,response,NN,689
six,six,CD,683
party,party,NNP,683
bob,bob,NNP,682
running,run,VBG,681
gop,gop,NNP,681
believe,believe,VB,680
schools,school,NNS,679
record,record,NN,678
candidates,candidate,NNS,675
meaning,meaning,NN,674
reported,report,VBD,674
leaders,leader,NNS,672
air,air,NN,671
newspaper,newspaper,NN,671
yes,yes,UH,671
defense,defense,NN,670
across,across,IN,669
editors,editor,NNS,668
result,result,NN,667
space,space,NN,667
food,food,NN,664
moral,moral,JJ,664
public,public,NN,663
director,director,NN,662
california,california,NNP,661
newsweek,newsweek,NNP,661
voters,voter,NNS,660
house,house,NN,659
various,various,JJ,659
education,education,NN,659
hillary,hillary,NNP,659
work,work,VB,658
love,love,NN,658
room,room,NN,655
britain,britain,NNP,653
available,available,JJ,653
headline,headline,NN,653
rules,rule,NNS,652
society,society,NN,652
paul,paul,NNP,652
east,east,NNP,650
ones,one,NNS,648
picture,picture,NN,647
experience,experience,NN,645
review,review,NN,644
mean,mean,VB,643
thus,thus,RB,642
department,department,NNP,642
car,car,NN,641
reform,reform,NN,639
giving,give,VBG,638
technology,technology,NN,638
easy,easy,JJ,637
team,team,NN,637
original,original,JJ,636
crime,crime,NN,636
europe,europe,NNP,635
exactly,exactly,RB,634
strong,strong,JJ,633
force,force,NN,632
value,value,NN,631
about,about,RB,629
believe,believe,VBP,628
particularly,particularly,RB,627
particular,particular,JJ,627
th,th,JJ,626
need,need,VBP,625
dead,dead,JJ,624
third,third,JJ,624
talking,talk,VBG,623
class,class,NN,622
guy,guy,NN,622
talk,talk,NN,621
leader,leader,NN,621
vote,vote,NN,620
except,except,IN,618
water,water,NN,618
independent,independent,JJ,618
liberal,liberal,JJ,617
groups,group,NNS,617
heart,heart,NN,616
taxes,tax,NNS,615
german,german,JJ,615
cost,cost,NN,615
series,series,NN,615
novel,novel,NN,611
workers,worker,NNS,611
come,come,VBN,610
none,none,NN,610
marriage,marriage,NN,610
kennedy,kennedy,NNP,610
stop,stop,VB,609
coming,come,VBG,609
rest,rest,NN,609
alone,alone,RB,607
note,note,NN,602
dear,dear,NN,601
style,style,NN,600
research,research,NN,599
couple,couple,NN,599
relationship,relationship,NN,599
ask,ask,VB,598
crisis,crisis,NN,597
interview,interview,NN,597
share,share,NN,597
named,name,VBN,596
try,try,VB,596
runs,run,VBZ,595
front,front,JJ,593
upon,upon,IN,592
click,click,NNP,592
knows,know,VBZ,591
either,either,DT,591
body,body,NN,591
investigation,investigation,NN,586
medical,medical,JJ,585
programs,program,NNS,584
source,source,NN,583
hollywood,hollywood,NNP,583
seem,seem,VB,580
answers,answer,NNS,580
king,king,NNP,578
rates,rate,NNS,578
clearly,clearly,RB,577
find,find,VBP,577
put,put,VBD,577
chance,chance,NN,577
gone,go,VBN,576
higher,high,JJR,575
weapons,weapon,NNS,574
like,like,VB,574
choice,choice,NN,573
numbers,number,NNS,573
success,success,NN,572
go,go,VBP,572
change,change,NN,572
nuclear,nuclear,JJ,572
ad,ad,NN,570
edition,edition,NN,570
cases,case,NNS,570
european,european,JJ,569
half,half,NN,568
reasons,reason,NNS,567
suggests,suggest,VBZ,567
ground,ground,NN,566
wanted,want,VBD,566
security,security,NN,566
lives,life,NNS,564
laws,law,NNS,562
jewish,jewish,JJ,562
write,write,VB,561
johnson,johnson,NNP,561
send,send,VB,561
credit,credit,NN,560
growth,growth,NN,560
entire,entire,JJ,559
difference,difference,NN,558
hours,hour,NNS,558
lawyers,lawyer,NNS,558
famous,famous,JJ,557
lost,lose,VBN,555
product,product,NN,555
first,first,NNP,555
son,son,NN,554
may,may,NNP,554
appears,appear,VBZ,552
consider,consider,VB,551
saw,saw,VBD,551
thomas,thomas,NNP,551
welfare,welfare,NN,550
no,no,NNP,548
knew,know,VBD,547
capital,capital,NN,547
nixon,nixon,NNP,547
morris,morris,NNP,546
writers,writer,NNS,543
message,message,NN,541
merely,merely,RB,541
daily,daily,JJ,541
behavior,behavior,NN,541
effort,effort,NN,540
reporters,reporter,NNS,540
rich,rich,JJ,539
ideas,idea,NNS,539
inside,inside,IN,538
need,need,NN,537
court,court,NNP,537
generally,generally,RB,535
above,above,IN,535
march,march,NNP,531
look,look,NN,531
gingrich,gingrich,NNP,530
husband,husband,NN,529
feel,feel,VB,528
corporate,corporate,JJ,528
chicago,chicago,NNP,527
college,college,NN,526
reading,read,VBG,526
account,account,NN,525
details,detail,NNS,524
characters,character,NNS,522
japan,japan,NNP,521
calling,call,VBG,521
final,final,JJ,521
meanwhile,meanwhile,RB,521
shows,show,VBZ,520
huge,huge,JJ,520
low,low,JJ,520
per,per,IN,520
lines,line,NNS,519
seemed,seem,VBD,518
prices,price,NNS,517
better,well,RBR,517
happy,happy,JJ,516
spending,spending,NN,515
interesting,interesting,JJ,513
congressional,congressional,JJ,513
powerful,powerful,JJ,512
no,no,UH,511
difficult,difficult,JJ,509
yorker,yorker,NNP,509
performance,performance,NN,508
audience,audience,NN,507
level,level,NN,506
asked,ask,VBN,505
impeachment,impeachment,NN,505
ii,ii,NNP,504
official,official,JJ,504
milosevic,milosevic,NNP,504
pretty,pretty,RB,503
tom,tom,NNP,501
ads,ad,NNS,499
explain,explain,VB,498
event,event,NN,497
texas,texas,NNP,497
led,lead,VBD,496
town,town,NN,496
image,image,NN,495
beyond,beyond,IN,495
career,career,NN,495
opinion,opinion,NN,494
security,security,NNP,494
dictionary,dictionary,NNP,493
eyes,eye,NNS,493
claim,claim,NN,493
everybody,everybody,NN,493
situation,situation,NN,492
reader,reader,NN,492
state,state,NNP,492
strategy,strategy,NN,490
explains,explain,VBZ,490
attempt,attempt,NN,489
no,no,RB,489
such,such,PDT,488
turned,turn,VBD,488
access,access,NN,488
cultural,cultural,JJ,488
results,result,NNS,488
sports,sport,NNS,487
star,star,NN,487
claims,claim,NNS,486
analysis,analysis,NN,484
actual,actual,JJ,484
drugs,drug,NNS,483
nature,nature,NN,482
obvious,obvious,JJ,481
section,section,NN,481
agreement,agreement,NN,481
lawyer,lawyer,NN,481
includes,include,VBZ,480
troops,troop,NNS,480
jobs,job,NNS,480
hands,hand,NNS,479
tobacco,tobacco,NN,478
june,june,NNP,477
minister,minister,NNP,477
dear,dear,NNP,477
investors,investor,NNS,477
phrase,phrase,NN,474
discussion,discussion,NN,474
surely,surely,RB,474
police,police,NN,474
violence,violence,NN,474
affair,affair,NN,473
pundits,pundit,NNS,473
japanese,japanese,JJ,472
supposed,suppose,VBN,472
enough,enough,JJ,471
murder,murder,NN,471
community,community,NN,470
lee,lee,NNP,470
address,address,NN,469
trouble,trouble,NN,469
understand,understand,VB,469
movement,movement,NN,469
include,include,VB,468
charges,charge,NNS,468
politicians,politician,NNS,465
england,england,NNP,464
scene,scene,NN,464
practice,practice,NN,463
play,play,NN,463
show,show,VB,462
over,over,RP,462
previous,previous,JJ,461
france,france,NNP,461
publication,publication,NN,461
summer,summer,NN,461
attack,attack,NN,460
july,july,NNP,460
press,press,NNP,460
religious,religious,JJ,460
software,software,NN,460
tells,tell,VBZ,460
bring,bring,VB,460
forces,force,NNS,460
won,win,VBD,459
costs,cost,NNS,458
markets,market,NNS,458
efforts,effort,NNS,456
looks,look,VBZ,455
reporter,reporter,NN,455
social,social,NNP,455
whatever,whatever,WDT,454
daughter,daughter,NN,454
turn,turn,VB,453
fashion,fashion,NN,452
sentence,sentence,NN,451
charles,charles,NNP,450
brown,brown,NNP,450
natural,natural,JJ,450
newspapers,newspaper,NNS,450
remember,remember,VB,450
help,help,NN,449
henry,henry,NNP,449
jury,jury,NN,449
buchanan,buchanan,NNP,449
return,return,NN,448
win,win,VB,447
quality,quality,NN,447
thinks,think,VBZ,447
benefits,benefit,NNS,447
conservatives,conservative,NNS,447
review,review,NNP,446
call,call,NN,446
turns,turn,VBZ,446
statement,statement,NN,445
worse,bad,JJR,445
minutes,minute,NNS,444
traditional,traditional,JJ,444
voice,voice,NN,443
union,union,NNP,443
civil,civil,JJ,443
title,title,NN,442
justice,justice,NNP,442
figure,figure,NN,442
means,mean,NNS,441
test,test,NN,441
explanation,explanation,NN,440
cause,cause,NN,440
period,period,NN,439
shows,show,NNS,439
feel,feel,VBP,439
committee,committee,NNP,439
sales,sale,NNS,439
mostly,mostly,RB,439
india,india,NNP,439
labor,labor,NN,439
provide,provide,VB,438
familiar,familiar,JJ,437
abc,abc,NNP,437
reference,reference,NN,436
considered,consider,VBN,436
standards,standard,NNS,436
cuts,cut,NNS,436
hear,hear,VB,435
examples,example,NNS,435
model,model,NN,435
willing,willing,JJ,434
nice,nice,JJ,434
treatment,treatment,NN,434
journalists,journalist,NNS,433
grand,grand,JJ,433
land,land,NN,432
set,set,VBN,432
meeting,meeting,NN,431
april,april,NNP,430
left,leave,VBN,429
sound,sound,NN,429
open,open,JJ,428
ability,ability,NN,428
week,week,NNP,428
abortion,abortion,NN,428
steve,steve,NNP,427
following,follow,VBG,427
saturday,saturday,NNP,427
sites,site,NNS,427
income,income,NN,427
committee,committee,NN,426
member,member,NN,426
simple,simple,JJ,425
play,play,VB,425
fall,fall,NN,424
development,development,NN,424
saddam,saddam,NNP,424
field,field,NN,423
girl,girl,NN,423
articles,article,NNS,423
useful,useful,JJ,423
entirely,entirely,RB,423
families,family,NNS,423
thousands,thousand,NNS,423
fox,fox,NNP,423
date,date,NN,422
fun,fun,NN,422
change,change,VB,422
leading,lead,VBG,420
leave,leave,VB,420
quickly,quickly,RB,420
supreme,supreme,NNP,420
peter,peter,NNP,419
germany,germany,NNP,419
expected,expect,VBN,418
largely,largely,RB,417
hardly,hardly,RB,417
told,tell,VBN,417
failure,failure,NN,417
parties,party,NNS,417
though,though,RB,416
unlike,unlike,IN,416
stuff,stuff,NN,416
doubt,doubt,NN,416
central,central,JJ,416
status,status,NN,416
judgment,judgment,NN,416
post,post,NN,416
decades,decade,NNS,416
republic,republic,NNP,414
successful,successful,JJ,414
relations,relation,NNS,413
services,service,NNS,413
western,western,JJ,412
facts,fact,NNS,412
amount,amount,NN,412
globe,globe,NNP,412
jack,jack,NNP,412
ran,run,VBD,411
past,past,NN,411
obviously,obviously,RB,411
unless,unless,IN,411
fbi,fbi,NNP,411
kenneth,kenneth,NNP,410
advice,advice,NN,410
growing,grow,VBG,410
remains,remain,VBZ,409
star,star,NNP,409
up,up,IN,408
tried,try,VBD,408
dollars,dollar,NNS,408
sell,sell,VB,408
biggest,big,JJS,408
designed,design,VBN,408
events,event,NNS,407
thanks,thanks,NNS,407
prime,prime,NNP,407
lack,lack,NN,405
otherwise,otherwise,RB,405
blacks,black,NNS,405
generation,generation,NN,404
spend,spend,VB,404
decade,decade,NN,404
comment,comment,NN,403
majority,majority,NN,403
announced,announce,VBD,403
rule,rule,NN,402
products,product,NNS,402
intellectual,intellectual,JJ,401
necessary,necessary,JJ,400
sign,sign,NN,400
risk,risk,NN,399
usual,usual,JJ,398
testimony,testimony,NN,398
boy,boy,NN,398
staff,staff,NN,398
works,work,NNS,398
north,north,NNP,398
charge,charge,NN,396
feature,feature,NN,396
victory,victory,NN,396
mark,mark,NNP,396
eventually,eventually,RB,395
quoted,quote,VBN,395
places,place,NNS,395
student,student,NN,395
raise,raise,VB,394
light,light,NN,393
take,take,VBP,393
jordan,jordan,NNP,393
connection,connection,NN,392
had,have,VBN,392
talk,talk,VB,392
conference,conference,NN,392
notes,note,VBZ,391
outside,outside,IN,391
nobody,nobody,NN,390
approach,approach,NN,389
allow,allow,VB,389
rise,rise,NN,389
act,act,NN,389
argues,argue,VBZ,389
jim,jim,NNP,388
avoid,avoid,VB,388
parts,part,NNS,387
insurance,insurance,NN,387
investment,investment,NN,387
material,material,NN,386
larger,large,JJR,386
thought,thought,NN,386
paid,pay,VBN,386
asking,ask,VBG,385
playing,play,VBG,385
matters,matter,NNS,384
anyway,anyway,RB,384
global,global,JJ,384
lower,low,JJR,384
opportunity,opportunity,NN,384
poll,poll,NN,384
describes,describe,VBZ,383
completely,completely,RB,383
radio,radio,NN,382
myself,myself,PRP,382
hair,hair,NN,382
smith,smith,NNP,382
died,die,VBD,382
added,add,VBD,382
paris,paris,NNP,381
include,include,VBP,381
sources,source,NNS,380
near,near,IN,380
present,present,JJ,380
weekend,weekend,NN,380
telling,tell,VBG,380
joe,joe,NNP,380
tripp,tripp,NNP,380
expression,expression,NN,379
ought,ought,MD,379
agree,agree,VBP,379
needs,need,VBZ,379
freedom,freedom,NN,378
potential,potential,JJ,378
gates,gate,NNP,377
reports,report,VBZ,376
science,science,NN,376
service,service,NNP,376
elections,election,NNS,376
interests,interest,NNS,375
gun,gun,NN,374
use,use,VBP,374
involved,involve,VBN,374
millions,million,NNS,374
prudence,prudence,NN,374
directly,directly,RB,373
earlier,earlier,RBR,373
easily,easily,RB,373
