word,lemma,pos,freq
think,think,VB,1748
',',POS,1735
felt,feel,VBD,1734
different,different,JJ,1733
quite,quite,RB,1732
yes,yes,UH,1722
important,important,JJ,1720
really,really,RB,1673
always,always,RB,1672
report,report,NN,1672
environmental,environmental,JJ,1669
made,make,VBD,1663
no,no,UH,1658
general,general,JJ,1650
say,say,VB,1650
development,development,NN,1649
few,few,DT,1647
small,small,JJ,1643
shall,shall,MD,1632
when,when,WRB,1630
local,local,JJ,1629
particular,particular,JJ,1612
took,take,VBD,1606
about,about,RB,1603
power,power,NN,1587
knew,know,VBD,1584
possible,possible,JJ,1581
nothing,nothing,PRP,1580
every,every,DT,1577
old,old,JJ,1575
large,large,JJ,1564
parties,party,NNS,1550
3,3,CD,1542
person,person,NN,1539
taken,take,VBN,1532
already,already,RB,1527
agreement,agreement,NN,1513
next,next,JJ,1500
night,night,NN,1499
form,form,NN,1494
cases,case,NNS,1494
land,land,NN,1471
much,much,RB,1468
yet,yet,RB,1465
house,house,NN,1455
long,long,JJ,1453
both,both,RB,1453
far,far,RB,1449
species,species,NN,1448
most,most,DT,1446
place,place,NN,1440
door,door,NN,1437
times,time,NNS,1436
period,period,NN,1431
seen,see,VBN,1430
least,least,RB,1428
end,end,NN,1427
perhaps,perhaps,RB,1426
having,have,VBG,1425
during,during,IN,1421
give,give,VB,1410
property,property,NN,1403
effect,effect,NN,1399
a,a,SYM,1396
voice,voice,NN,1377
moment,moment,NN,1370
together,together,RB,1367
area,area,NN,1364
told,tell,VBD,1346
tenant,tenant,NN,1345
almost,almost,RB,1343
question,question,NN,1343
rate,rate,NN,1338
likely,likely,JJ,1328
anything,anything,PRP,1327
seemed,seem,VBD,1320
leeds,leeds,NNP,1318
room,room,NN,1315
oh,oh,UH,1312
asked,ask,VBD,1309
pollution,pollution,NN,1309
often,often,RB,1305
little,little,JJ,1301
system,system,NN,1291
point,point,NN,1290
high,high,JJ,1284
body,body,NN,1278
find,find,VB,1278
uk,uk,NNP,1267
clause,clause,NN,1258
sure,sure,JJ,1257
great,great,JJ,1257
all,all,RB,1255
national,national,JJ,1255
come,come,VB,1255
evidence,evidence,NN,1246
both,both,DT,1245
child,child,NN,1240
towards,towards,IN,1238
turned,turn,VBD,1232
gave,give,VBD,1228
v,v,IN,1228
environment,environment,NN,1221
things,thing,NNS,1219
words,word,NNS,1217
action,action,NN,1214
once,once,RB,1210
want,want,VB,1210
group,group,NN,1210
practice,practice,NN,1205
done,do,VBN,1202
5,5,CD,1198
million,million,CD,1198
thing,thing,NN,1190
air,air,NN,1186
car,car,NN,1185
4,4,CD,1181
thus,thus,RB,1181
days,day,NNS,1176
got,get,VBN,1176
making,make,VBG,1175
value,value,NN,1175
chapter,chapter,NN,1171
right,right,RB,1161
suddenly,suddenly,RB,1160
certain,certain,JJ,1159
full,full,JJ,1157
able,able,JJ,1157
goods,goods,NNS,1157
ltd,ltd,JJ,1157
ca,can,MD,1155
therefore,therefore,RB,1149
second,second,JJ,1144
right,right,JJ,1140
ever,ever,RB,1137
looking,look,VBG,1135
market,market,NN,1131
later,later,RB,1131
around,around,IN,1129
less,less,RB,1128
probably,probably,RB,1126
side,side,NN,1125
heart,heart,NN,1116
nature,nature,NN,1116
saw,see,VBD,1114
tell,tell,VB,1114
hands,hand,NNS,1112
trade,trade,NN,1110
found,find,VBN,1104
b,b,SYM,1100
international,international,JJ,1100
firm,firm,NN,1098
according,accord,VBG,1097
want,want,VBP,1094
areas,area,NNS,1093
enough,enough,RB,1091
either,either,RB,1090
landlord,landlord,NN,1089
mind,mind,NN,1088
income,income,NN,1088
control,control,NN,1086
energy,energy,NN,1086
got,get,VBD,1082
school,school,NN,1077
section,section,NN,1073
british,british,JJ,1073
had,have,VBN,1072
public,public,JJ,1068
right,right,NN,1064
research,research,NN,1059
v,v,SYM,1059
around,around,RB,1058
financial,financial,JJ,1049
found,find,VBD,1047
so,so,IN,1043
office,office,NN,1039
woman,woman,NN,1037
sale,sale,NN,1036
known,know,VBN,1034
necessary,necessary,JJ,1032
problem,problem,NN,1031
children,child,NNS,1029
wanted,want,VBD,1027
unless,unless,IN,1025
legal,legal,JJ,1022
management,management,NN,1018
policy,policy,NN,1017
data,data,NN,1016
four,four,CD,1013
someone,someone,PRP,1013
authority,authority,NN,1012
look,look,VB,1009
problems,problem,NNS,1009
liability,liability,NN,1003
home,home,NN,1000
shares,share,NNS,999
term,term,NN,995
decision,decision,NN,995
upon,upon,IN,993
target,target,NN,992
himself,himself,PRP,992
smiled,smile,VBD,992
expert,expert,NN,991
name,name,NN,989
service,service,NN,988
hair,hair,NN,986
reason,reason,NN,986
special,special,JJ,984
love,love,NN,983
rules,rule,NNS,983
available,available,JJ,978
matter,matter,NN,978
across,across,IN,977
doing,do,VBG,977
10,10,CD,976
kind,kind,NN,976
only,only,JJ,976
am,be,VBP,975
tax,tax,NN,973
similar,similar,JJ,961
level,level,NN,956
london,london,NNP,954
result,result,NN,953
including,including,IN,951
price,price,NN,951
position,position,NN,950
major,major,JJ,950
david,david,NNP,950
family,family,NN,939
common,common,JJ,939
rachel,rachel,NNP,937
application,application,NN,936
required,require,VBN,933
best,good,JJS,930
real,real,JJ,927
else,else,RB,926
state,state,NN,924
england,england,NNP,923
clear,clear,JJ,922
usually,usually,RB,916
plaintiff,plaintiff,NN,916
smile,smile,NN,915
main,main,JJ,914
mouth,mouth,NN,912
companies,company,NNS,909
began,begin,VBD,909
using,use,VBG,907
particularly,particularly,RB,905
notice,notice,NN,904
five,five,CD,900
itself,itself,PRP,898
protection,protection,NN,898
view,view,NN,896
like,like,VB,891
taking,take,VBG,890
use,use,VB,889
further,far,JJR,889
britain,britain,NNP,889
social,social,JJ,889
loss,loss,NN,888
behind,behind,IN,886
back,back,NN,885
keep,keep,VB,885
long,long,RB,882
circumstances,circumstance,NNS,882
supply,supply,NN,882
called,call,VBN,880
other,other,NN,880
mother,mother,NN,880
&,&,CC,879
country,country,NN,873
change,change,NN,871
need,need,NN,868
morning,morning,NN,868
come,come,VBP,865
6,6,CD,862
line,line,NN,859
get,get,VBP,859
off,off,IN,858
figure,figure,NN,857
seems,seem,VBZ,857
help,help,VB,856
team,team,NN,855
said,say,VBN,850
anyone,anyone,PRP,850
nuclear,nuclear,JJ,849
members,member,NNS,842
conditions,condition,NNS,842
european,european,JJ,841
industry,industry,NN,840
idea,idea,NN,838
little,little,RB,835
several,several,DT,835
young,young,JJ,834
conservation,conservation,NN,833
capital,capital,NN,832
bed,bed,NN,831
bank,bank,NN,830
1993,1993,CD,830
juliet,juliet,NNP,830
waste,waste,NN,829
personal,personal,JJ,828
amount,amount,NN,827
duty,duty,NN,824
game,game,NN,822
soon,soon,RB,821
held,hold,VBN,821
white,white,JJ,818
better,good,JJR,817
relevant,relevant,JJ,817
third,third,JJ,816
word,word,NN,816
rights,right,NNS,816
paper,paper,NN,812
centre,centre,NN,809
indeed,indeed,RB,809
sense,sense,NN,808
difficult,difficult,JJ,806
trying,try,VBG,803
food,food,NN,802
whole,whole,JJ,802
arms,arm,NNS,802
r,r,SYM,801
countries,country,NNS,801
due,due,JJ,800
today,today,RB,794
getting,get,VBG,792
open,open,JJ,791
need,need,VBP,789
dark,dark,JJ,788
bit,bit,NN,781
appropriate,appropriate,JJ,778
gone,go,VBN,778
buyer,buyer,NN,777
programme,programme,NN,776
vendor,vendor,NN,776
respect,respect,NN,775
levels,level,NNS,774
scheme,scheme,NN,774
following,following,JJ,773
transfer,transfer,NN,768
provide,provide,VB,766
rule,rule,NN,766
says,say,VBZ,766
study,study,NN,764
purchaser,purchaser,NN,763
free,free,JJ,761
process,process,NN,761
labour,labour,JJ,761
concerned,concerned,JJ,760
early,early,JJ,758
simply,simply,RB,757
account,account,NN,756
women,woman,NNS,752
7,7,CD,750
care,care,NN,750
private,private,JJ,748
seller,seller,NN,748
offer,offer,NN,746
others,other,NNS,745
lease,lease,NN,745
basis,basis,NN,742
client,client,NN,740
need,need,VB,739
sometimes,sometimes,RB,738
true,true,JJ,737
lips,lip,NNS,737
society,society,NN,736
book,book,NN,735
forest,forest,NN,734
half,half,DT,733
months,month,NNS,732
short,short,JJ,731
men,man,NNS,730
travis,travis,NNP,730
set,set,VBN,727
clearly,clearly,RB,725
table,table,NN,724
among,among,IN,720
contracts,contract,NNS,720
exchange,exchange,NN,719
go,go,VBP,718
provision,provision,NN,718
proceedings,proceeding,NNS,718
central,central,JJ,717
mr,mr,NNP,717
everything,everything,PRP,716
below,below,RB,716
actually,actually,RB,716
say,say,VBP,716
themselves,themselves,PRP,715
reference,reference,NN,715
range,range,NN,714
wo,will,MD,714
demand,demand,NN,713
independent,independent,JJ,712
black,black,JJ,711
services,service,NNS,709
council,council,NN,708
father,father,NN,708
ord,ord,NN,707
guardian,guardian,NN,706
quality,quality,NN,706
provisions,provision,NNS,705
sort,sort,NN,704
reasonable,reasonable,JJ,703
stage,stage,NN,703
news,news,NN,702
based,base,VBN,700
coming,come,VBG,700
make,make,VBP,699
girl,girl,NN,699
look,look,NN,699
home,home,RB,693
breach,breach,NN,693
above,above,RB,693
feel,feel,VB,690
better,well,RB,689
list,list,NN,688
wrong,wrong,JJ,688
rent,rent,NN,687
green,green,JJ,685
left,leave,VBN,684
statement,statement,NN,684
shelley,shelley,NNP,684
pay,pay,VB,683
political,political,JJ,683
commission,commission,NN,683
six,six,CD,681
relationship,relationship,NN,681
support,support,NN,680
wife,wife,NN,680
husband,husband,NN,678
little,little,DT,677
class,class,NN,675
apply,apply,VB,672
natural,natural,JJ,672
title,title,NN,671
let,let,VBP,670
paid,pay,VBN,667
whose,whose,WDT,667
us,us,NNP,667
certainly,certainly,RB,667
theory,theory,NN,665
purposes,purpose,NNS,664
otherwise,otherwise,RB,664
design,design,NN,664
week,week,NN,663
maybe,maybe,RB,663
costs,cost,NNS,659
hard,hard,JJ,657
purpose,purpose,NN,657
scotland,scotland,NNP,654
take,take,VBP,653
subject,subject,JJ,653
job,job,NN,648
city,city,NN,648
despite,despite,IN,648
aware,aware,JJ,648
charge,charge,NN,647
issue,issue,NN,646
europe,europe,NNP,646
look,look,VBP,644
gmt,gmt,RB,643
makes,make,VBZ,642
expected,expect,VBN,640
changes,change,NNS,640
working,work,VBG,639
various,various,JJ,638
wide,wide,JJ,638
left,leave,VBD,638
quickly,quickly,RB,637
giving,give,VBG,637
claim,claim,NN,636
trust,trust,NN,633
lot,lot,NN,632
friends,friend,NNS,632
groups,group,NNS,631
sorry,sorry,JJ,631
building,building,NN,630
held,hold,VBD,629
single,single,JJ,628
employment,employment,NN,628
type,type,NN,627
generally,generally,RB,625
instead,instead,RB,624
ken,ken,NNP,624
minutes,minute,NNS,623
ensure,ensure,VB,623
93,93,CD,621
authorities,authority,NNS,621
ruth,ruth,NNP,620
along,along,IN,619
earth,earth,NN,619
especially,especially,RB,618
systems,system,NNS,618
community,community,NN,618
department,department,NN,617
mean,mean,VB,617
8,8,CD,616
ago,ago,RB,615
breath,breath,NN,615
12,12,CD,614
significant,significant,JJ,610
current,current,JJ,608
role,role,NN,607
before,before,RB,605
considered,consider,VBN,605
evening,evening,NN,605
records,record,NNS,605
march,march,NNP,605
payment,payment,NN,604
20,20,CD,603
c,c,SYM,603
9,9,CD,602
assets,asset,NNS,601
recent,recent,JJ,601
specific,specific,JJ,599
light,light,NN,599
production,production,NN,599
ec,ec,NNP,597
provided,provide,VBN,596
situation,situation,NN,596
defendant,defendant,NN,594
experience,experience,NN,592
defence,defence,NN,592
leave,leave,VB,591
economic,economic,JJ,591
caroline,caroline,NNP,591
feet,foot,NNS,590
mrs,mrs,NNP,590
close,close,JJ,589
saying,say,VBG,589
put,put,VB,588
forward,forward,RB,588
sat,sit,VBD,585
university,university,NN,585
finally,finally,RB,584
means,mean,VBZ,584
september,september,NNP,584
i,i,CD,583
outside,outside,IN,582
united,united,NNP,582
extent,extent,NN,581
damage,damage,NN,581
's,have,VBZ,581
knowledge,knowledge,NN,580
front,front,NN,579
stood,stand,VBD,579
simple,simple,JJ,578
plan,plan,NN,578
war,war,NN,578
strong,strong,JJ,577
planning,planning,NN,577
serious,serious,JJ,576
shook,shake,VBD,576
material,material,NN,575
chance,chance,NN,574
road,road,NN,573
health,health,NN,572
hours,hour,NNS,571
approach,approach,NN,571
please,please,RB,571
added,add,VBD,570
principle,principle,NN,569
board,board,NN,568
member,member,NN,568
risk,risk,NN,567
file,file,NN,565
blue,blue,JJ,564
cost,cost,NN,564
partners,partner,NNS,564
future,future,NN,564
project,project,NN,564
plant,plant,NN,564
told,tell,VBN,563
nodded,nod,VBD,563
rest,rest,NN,562
became,become,VBD,562
damages,damage,NNS,562
sophie,sophie,NNP,562
death,death,NN,560
fingers,finger,NNS,559
except,except,IN,559
obviously,obviously,RB,559
october,october,NNP,559
review,review,NN,559
forests,forest,NNS,559
instance,instance,NN,558
arm,arm,NN,558
thought,think,VBN,558
language,language,NN,558
s,s,SYM,557
thought,thought,NN,556
staff,staff,NN,555
peter,peter,NNP,554
agreed,agree,VBN,552
oil,oil,NN,551
partner,partner,NN,551
ways,way,NNS,549
meet,meet,VB,549
come,come,VBN,549
premises,premise,NNS,548
low,low,JJ,546
attention,attention,NN,546
sea,sea,NN,545
share,share,NN,545
1991,1991,CD,545
ground,ground,NN,544
issues,issue,NNS,541
documents,document,NNS,540
context,context,NN,540
standard,standard,JJ,539
11,11,CD,539
computer,computer,NN,539
ten,ten,CD,538
happy,happy,JJ,538
1992,1992,CD,538
mosaic,mosaic,NN,538
movement,movement,NN,537
plans,plan,NNS,536
normally,normally,RB,536
former,former,DT,535
commercial,commercial,JJ,535
standards,standard,NNS,535
original,original,JJ,534
trees,tree,NNS,534
round,round,RB,533
heard,hear,VBD,533
professional,professional,JJ,532
put,put,VBD,532
bad,bad,JJ,532
sara,sara,NNP,532
emissions,emission,NNS,531
ronni,ronni,NNP,531
mean,mean,VBP,530
provides,provide,VBZ,529
scientist,scientist,NN,529
feeling,feel,VBG,528
total,total,JJ,527
consideration,consideration,NN,527
further,further/far,RB,527
stared,stare,VBD,527
relation,relation,NN,526
june,june,NNP,526
suppose,suppose,VBP,525
global,global,JJ,525
structure,structure,NN,524
1988,1988,CD,524
tried,try,VBD,523
expression,expression,NN,523
deep,deep,JJ,522
committee,committee,NN,522
leonora,leonora,NNP,521
document,document,NN,520
big,big,JJ,519
april,april,NNP,519
longer,longer,RB,518
believe,believe,VB,518
shareholders,shareholder,NNS,518
work,work,VB,517
parts,part,NNS,517
present,present,JJ,517
century,century,NN,517
following,follow,VBG,516
let,let,VB,516
1990,1990,CD,516
late,late,JJ,516
playing,play,VBG,516
season,season,NN,516
appeal,appeal,NN,516
higher,high,JJR,514
plants,plant,NNS,513
labour,labour,NN,513
exactly,exactly,RB,511
interests,interest,NNS,511
slowly,slowly,RB,509
john,john,NNP,509
laughed,laugh,VBD,509
details,detail,NNS,508
ask,ask,VB,508
event,event,NN,508
poor,poor,JJ,507
above,above,IN,506
couple,couple,NN,506
understand,understand,VB,506
hear,hear,VB,506
greater,great,JJR,505
rise,rise,NN,504
consider,consider,VB,504
myself,myself,PRP,504
matters,matter,NNS,504
condition,condition,NN,503
english,english,JJ,503
means,means,NN,503
15,15,CD,502
rates,rate,NNS,502
benefit,benefit,NN,501
may,may,NNP,501
procedure,procedure,NN,500
music,music,NN,500
cake,cake,NN,499
individual,individual,JJ,499
history,history,NN,499
customer,customer,NN,499
age,age,NN,496
weeks,week,NNS,494
14,14,CD,494
director,director,NN,494
13,13,CD,493
text,text,NN,493
record,record,NN,492
anyway,anyway,RB,490
brought,bring,VBN,490
per,per,IN,489
animals,animal,NNS,489
shown,show,VBN,489
questions,question,NNS,488
lindsey,lindsey,NNP,488
players,player,NNS,487
program,program,NN,487
meeting,meeting,NN,487
matthew,matthew,NNP,487
reached,reach,VBD,487
solicitors,solicitor,NNS,485
club,club,NN,485
thinking,think,VBG,485
technology,technology,NN,485
include,include,VB,484
flow,flow,NN,483
numbers,number,NNS,483
reasons,reason,NNS,482
analysis,analysis,NN,481
cup,cup,NN,480
30,30,CD,479
function,function,NN,479
nor,nor,CC,478
scottish,scottish,JJ,477
resources,resource,NNS,477
investment,investment,NN,477
effects,effect,NNS,475
set,set,NN,475
space,space,NN,475
secretary,secretary,NN,475
started,start,VBD,473
stop,stop,VB,473
ashley,ashley,NNP,473
model,model,NN,472
response,response,NN,472
banks,bank,NNS,472
coffee,coffee,NN,471
addition,addition,NN,470
become,become,VB,470
final,final,JJ,470
performance,performance,NN,469
whatever,whatever,WDT,469
include,include,VBP,467
lord,lord,NNP,467
along,along,RB,466
force,force,NN,465
relief,relief,NN,465
easy,easy,JJ,464
try,try,VB,464
increase,increase,NN,463
features,feature,NNS,461
leaving,leave,VBG,461
beyond,beyond,IN,461
hot,hot,JJ,459
sufficient,sufficient,JJ,459
bbc,bbc,NNP,459
july,july,NNP,459
products,product,NNS,459
transport,transport,NN,458
less,less,DT,456
royal,royal,JJ,455
talking,talk,VBG,455
tomorrow,tomorrow,RB,455
education,education,NN,455
courts,court,NNS,454
sister,sister,NN,454
industrial,industrial,JJ,454
truth,truth,NN,453
medical,medical,JJ,453
18,18,CD,452
allow,allow,VB,452
dr,dr,NNP,452
show,show,VB,451
library,library,NN,451
normal,normal,JJ,450
hers,hers,PRP,450
transaction,transaction,NN,449
his,his,PRP,449
talk,talk,VB,449
softly,softly,RB,449
responsible,responsible,JJ,448
comes,come,VBZ,446
source,source,NN,446
previous,previous,JJ,446
guy,guy,NNP,445
agriculture,agriculture,NN,444
sites,site,NNS,443
slightly,slightly,RB,442
described,describe,VBN,442
immediately,immediately,RB,442
existing,existing,JJ,442
league,league,NN,442
leith,leith,NNP,442
clauses,clause,NNS,442
hard,hard,RB,441
concern,concern,NN,441
bring,bring,VB,441
parents,parent,NNS,441
studies,study,NNS,441
shiona,shiona,NNP,441
lower,low,JJR,440
whole,whole,NN,440
whom,whom,WP,440
met,meet,VBD,440
pupils,pupil,NNS,440
story,story,NN,439
tonight,tonight,RB,439
tropical,tropical,JJ,438
completion,completion,NN,437
construction,construction,NN,437
window,window,NN,436
put,put,VBN,436
solicitor,solicitor,NN,436
letter,letter,NN,436
carried,carry,VBN,436
arrangements,arrangement,NNS,435
sound,sound,NN,434
top,top,NN,433
access,access,NN,433
behaviour,behaviour,NN,433
fine,fine,JJ,432
play,play,VB,432
like,like,VBP,431
interested,interested,JJ,431
answer,answer,NN,431
owen,owen,NNP,431
ozone,ozone,NN,431
effective,effective,JJ,430
give,give,VBP,430
laura,laura,NNP,430
fig.,fig.,NN,429
ready,ready,JJ,428
round,round,IN,428
future,future,JJ,428
goal,goal,NN,428
agency,agency,NN,428
apart,apart,RB,427
meaning,meaning,NN,427
everyone,everyone,PRP,427
population,population,NN,426
treated,treat,VBN,425
pressure,pressure,NN,424
etc,etc,RB,424
stay,stay,VB,424
events,event,NNS,424
penry,penry,NNP,424
doubt,doubt,NN,423
lost,lose,VBN,422
decided,decide,VBD,422
january,january,NNP,422
points,point,NNS,421
nt,nt,RB,421
past,past,JJ,421
results,result,NNS,420
realised,realise,VBD,420
february,february,NNP,420
injury,injury,NN,420
afraid,afraid,JJ,420
consumer,consumer,NN,420
glass,glass,NN,419
firms,firm,NNS,419
difference,difference,NN,419
human,human,JJ,419
remember,remember,VBP,418
recently,recently,RB,418
ordinary,ordinary,JJ,417
yourself,yourself,PRP,416
post,post,NN,416
thank,thank,VBP,416
birds,bird,NNS,416
feel,feel,VBP,415
eye,eye,NN,415
latter,latter,DT,414
purchase,purchase,NN,414
possibly,possibly,RB,414
fabia,fabia,NNP,414
vitor,vitor,NNP,414
accept,accept,VB,413
merely,merely,RB,413
match,match,NN,413
physical,physical,JJ,413
association,association,NN,412
fair,fair,JJ,412
tell,tell,VBP,412
region,region,NN,412
newco,newco,NNP,412
test,test,NN,411
south,south,NN,411
electronic,electronic,JJ,410
believe,believe,VBP,410
fernando,fernando,NNP,410
gives,give,VBZ,409
takes,take,VBZ,408
friend,friend,NN,408
importance,importance,NN,408
17,17,CD,407
25,25,CD,407
examples,example,NNS,407
nearly,nearly,RB,407
activities,activity,NNS,407
no,no,RB,407
foreign,foreign,JJ,407
site,site,NN,407
usual,usual,JJ,406
ii,ii,CD,406
forms,form,NNS,406
hospital,hospital,NN,406
basic,basic,JJ,405
responsibility,responsibility,NN,405
guido,guido,NNP,405
surface,surface,NN,404
directly,directly,RB,404
watching,watch,VBG,404
police,police,NNS,404
judge,judge,NN,403
holding,hold,VBG,402
regulations,regulation,NNS,402
beneath,beneath,IN,401
requirements,requirement,NNS,401
seem,seem,VB,401
types,type,NNS,400
prevent,prevent,VB,400
moved,move,VBD,400
software,software,NN,400
icing,icing,NN,399
discussed,discuss,VBN,399
obvious,obvious,JJ,398
nice,nice,JJ,398
though,though,RB,398
walked,walk,VBD,398
luce,luce,NNP,398
united,united,JJ,397
red,red,JJ,396
treatment,treatment,NN,396
seven,seven,CD,396
statutory,statutory,JJ,396
speed,speed,NN,395
cash,cash,NN,395
beautiful,beautiful,JJ,394
inside,inside,IN,393
ones,one,NNS,392
conference,conference,NN,392
d,d,SYM,392
opportunity,opportunity,NN,392
hold,hold,VB,391
partnership,partnership,NN,391
hope,hope,VBP,391
caused,cause,VBN,391
factors,factor,NNS,390
heavy,heavy,JJ,389
direct,direct,JJ,389
ball,ball,NN,388
looks,look,VBZ,388
highly,highly,RB,388
impact,impact,NN,388
customers,customer,NNS,388
persons,person,NNS,388
beside,beside,IN,387
seem,seem,VBP,387
associated,associate,VBN,387
drew,draw,VBD,387
hardly,hardly,RB,387
completely,completely,RB,386
included,include,VBN,386
waiting,wait,VBG,386
prior,prior,JJ,385
unemployment,unemployment,NN,385
layer,layer,NN,384
lack,lack,NN,384
guinness,guinness,NNP,383
copy,copy,NN,382
continue,continue,VB,382
nicolo,nicolo,NNP,382
choice,choice,NN,381
direction,direction,NN,381
e.g.,e.g.,RB,381
opened,open,VBD,381
orders,order,NNS,381
skin,skin,NN,381
moving,move,VBG,380
shoulders,shoulder,NNS,380
fish,fish,NN,380
easily,easily,RB,379
useful,useful,JJ,379
panel,panel,NN,379
once,once,IN,379
meant,mean,VBD,379
argument,argument,NN,379
reduce,reduce,VB,379
surely,surely,RB,379
asked,ask,VBN,379
produced,produce,VBN,379
wall,wall,NN,378
north,north,NN,378
appears,appear,VBZ,378
floor,floor,NN,378
consent,consent,NN,378
hour,hour,NN,377
allowed,allow,VBN,377
series,series,NN,377
method,method,NN,376
use,use,VBP,376
decisions,decision,NNS,376
feeling,feeling,NN,376
workers,worker,NNS,376
claims,claim,NNS,375
1985,1985,CD,375
wildlife,wildlife,NN,375
requires,require,VBZ,374
drawn,draw,VBN,374
insurance,insurance,NN,374
grounds,ground,NNS,373
fire,fire,NN,373
applies,apply,VBZ,372
includes,include,VBZ,372
modern,modern,JJ,372
credit,credit,NN,371
failure,failure,NN,371
definition,definition,NN,370
activity,activity,NN,370
november,november,NNP,370
eg,eg,RB,369
phone,phone,NN,369
assessment,assessment,NN,369
jack,jack,NNP,368
glanced,glance,VBD,368
politics,politics,NN,368
sources,source,NNS,368
1989,1989,CD,368
gaze,gaze,NN,368
pain,pain,NN,368
re,re,NNP,367
scene,scene,NN,367
